NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
62135,574,12,CHARTWELL RX LLC,Active,"HydrOXYzine Hydrochloride Tablets, USP 25mg x 120 count.",1,204279,N,1,N,8/20/2014,5/30/2023,TAB,120.0,AB,N,,5/30/2023,,,6/30/2023
62135,575,12,CHARTWELL RX LLC,Active,"HydrOXYzine Hydrochloride Tablets, USP 50mg x 120 count.",1,204279,N,1,N,8/20/2014,5/30/2023,TAB,120.0,AB,N,,5/30/2023,,,6/30/2023
62332,565,30,ALEMBIC PHARMACEUTICALS INC.,Active,Erlotinib Tablet 25mg,1,214719,N,1,N,7/8/2021,6/28/2023,TAB,30.0,AB,N,,6/28/2023,,,6/29/2023
62332,566,30,ALEMBIC PHARMACEUTICALS INC.,Active,Erlotinib Tablet 100mg,1,214719,N,1,N,7/8/2021,6/28/2023,TAB,30.0,AB,N,,6/28/2023,,,6/29/2023
62332,567,30,ALEMBIC PHARMACEUTICALS INC.,Active,Erlotinib Tablet 125mg,1,214719,N,1,N,7/8/2021,6/28/2023,TAB,30.0,AB,N,,6/28/2023,,,6/29/2023
63323,464,9,"FRESENIUS KABI USA, LLC",Active,Sensorcaine (Bupivacaine HCl) Inj 75mg 30mL MPF SDV PRX,1,18304,N,1,N,9/30/1990,9/30/1990,ML,30.0,AP,Y,8/27/2009,8/27/2009,,,6/27/2023
63323,464,39,"FRESENIUS KABI USA, LLC",Active,Sensorcaine (Bupivacaine HCl) Inj 75mg 30mL MPF SDV PRX,1,18304,N,1,N,9/30/1990,9/30/1990,ML,30.0,AP,Y,8/27/2009,8/27/2009,,,6/27/2023
63868,347,23,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Terminated,Natural Fiber Powder Original 48 Dose (QC94675),9,PART334,N,2,N,1/2/2019,4/17/2019,GM,368.0,BE,N,,4/17/2019,5/23/2019,,6/29/2023
63868,882,2,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Terminated,QC Hand Sanitizer Original 70% (QC99841),9,PART348,N,2,N,6/10/2021,10/5/2021,ML,59.0,AT,N,,10/5/2021,,,6/27/2023
64253,400,30,"MEDEFIL, INC.",Terminated,"Atropine Sulfate Injection, USP",1,214970,N,1,N,11/4/2022,5/11/2023,ML,1.0,AP,Y,,5/11/2023,,,6/30/2023
64253,400,91,"MEDEFIL, INC.",Terminated,"Atropine Sulfate Injection, USP",1,214970,N,1,N,11/4/2022,5/11/2023,ML,10.0,AP,Y,,5/11/2023,,,6/30/2023
64850,440,1,"Elite Laboratories, Inc.",Active,PHENDIMETRAZINE TARTRATE TAB 35MG,1,40762,N,1,N,1/28/2008,1/28/2008,TAB,1.0,AA,N,5/5/2023,5/5/2023,,,6/30/2023
64850,440,10,"Elite Laboratories, Inc.",Active,PHENDIMETRAZINE TARTRATE TAB 35MG,1,40762,N,1,N,1/28/2008,1/28/2008,TAB,1.0,AA,N,5/5/2023,5/5/2023,,,6/30/2023
64850,810,1,"Elite Laboratories, Inc.",Active,PHENTERMINE HCL TAB 37.5MG,1,40190,N,1,N,5/30/1997,10/1/1999,TAB,1.0,AA,N,5/16/2023,5/16/2023,,,6/30/2023
64850,810,10,"Elite Laboratories, Inc.",Active,Phentermine Hydrochloride,1,40190,N,1,N,5/30/1997,10/1/1999,TAB,1.0,AA,N,5/16/2023,5/16/2023,,,6/30/2023
64850,840,1,"Elite Laboratories, Inc.",Active,DANTROLENE SODIUM CAP 25MG,1,76686,N,1,N,10/24/2005,10/26/2005,TAB,1.0,AB,N,5/5/2023,5/5/2023,,,6/30/2023
64850,841,1,"Elite Laboratories, Inc.",Active,DANTROLENE SODIUM CAP 50MG,1,76686,N,1,N,10/24/2005,10/26/2005,CAP,1.0,AB,N,5/17/2023,5/17/2023,,,6/30/2023
64850,842,1,"Elite Laboratories, Inc.",Active,Dantrolene Sodium,1,76686,N,1,N,10/24/2005,10/26/2005,CAP,1.0,AB,N,6/30/2023,6/30/2023,,,6/30/2023
64850,890,1,"Elite Laboratories, Inc.",Active,LOXAPINE SUCCINATE CAP 5MG,1,76868,N,1,N,8/4/2005,9/1/2006,CAP,1.0,AB,N,5/17/2023,5/17/2023,,,6/30/2023
64850,891,1,"Elite Laboratories, Inc.",Active,LOXAPINE SUCCINATE CAP 10MG,1,76868,N,1,N,8/4/2005,9/1/2006,CAP,1.0,AB,N,5/5/2023,5/5/2023,,,6/30/2023
64850,892,1,"Elite Laboratories, Inc.",Active,LOXAPINE SUCCINATE CAP 25MG,1,76868,N,1,N,8/4/2005,9/1/2006,CAP,1.0,AB,N,5/17/2023,5/17/2023,,,6/30/2023
64850,893,1,"Elite Laboratories, Inc.",Active,Loxapine Succinate Cap 50mg 100ct,1,76868,N,1,N,8/4/2005,9/1/2006,CAP,1.0,AB,N,5/31/2023,5/31/2023,,,6/30/2023
65219,65,2,FRESENIUS KABI USA LLC,Active,Rocuronium Bromide Inj 50mg 5mL MDV,1,78651,N,1,N,12/29/2008,12/29/2008,ML,5.0,AP,Y,5/24/2023,5/24/2023,,,6/27/2023
65219,65,5,FRESENIUS KABI USA LLC,Active,Rocuronium Bromide Inj 50mg 5mL MDV,1,78651,N,1,N,12/29/2008,12/29/2008,ML,5.0,AP,Y,5/24/2023,5/24/2023,,,6/27/2023
68001,526,45,BLUEPOINT LABORATORIES,Active,HYDROCORTISONE OINT 1% 28.4GM TUBE,9,PART348,N,2,N,1/24/2022,5/24/2023,GM,1.0,NR,N,,5/24/2023,,,6/28/2023
68001,573,41,BLUEPOINT LABORATORIES,Active,Decitabine Injection,1,210984,N,1,N,5/23/2023,6/7/2023,EA,1.0,AP,Y,,6/7/2023,,,6/28/2023
68682,231,1,OCEANSIDE PHARMACEUTICALS,Active,"Azathioprine Tablets, USP 75mg",1,75252,N,1,N,2/3/2003,2/3/2003,TAB,100.0,AB,N,5/25/2023,5/25/2023,,,6/26/2023
68682,241,1,OCEANSIDE PHARMACEUTICALS,Active,"Azathioprine Tablets, USP 100mg",1,75252,N,1,N,2/3/2003,2/3/2003,TAB,100.0,AB,N,5/25/2023,5/25/2023,,,6/26/2023
69452,275,20,"BIONPHARMA, INC.",Active,"Ketorolac Tromethamine Tablets, USP",1,216759,N,1,N,2/23/2023,5/8/2023,TAB,100.0,AB,N,,5/8/2023,,,6/27/2023
70114,120,1,"COHERUS BIOSCIENCES, INC.",Active,UDENYCA AUTOINJECTOR (PEGFILGRASTIM-CBQV),2,761039,S,1,N,11/2/2018,1/3/2019,ML,0.6,NR,Y,5/23/2023,5/23/2023,,,6/30/2023
70700,272,5,"XIROMED, LLC.",Active,Ramelteon Tablets,1,216209,N,1,N,11/25/2022,11/25/2022,TAB,500.0,AB,N,,11/25/2022,,,6/30/2023
70700,272,10,"XIROMED, LLC.",Active,Ramelteon Tablets,1,216209,N,1,N,11/25/2022,11/25/2022,TAB,100.0,AB,N,,11/25/2022,,,6/30/2023
70700,272,30,"XIROMED, LLC.",Active,Ramelteon Tablets,1,216209,N,1,N,11/25/2022,11/25/2022,TAB,30.0,AB,N,,11/25/2022,,,6/30/2023
70700,273,22,"XIROMED, LLC.",Active,"Estradiol Valerate Injection USP, 50 mg/5 mL (10 mg/mL)",1,216656,N,1,N,4/28/2023,5/1/2023,ML,5.0,AO,Y,,5/1/2023,,,6/30/2023
70700,274,22,"XIROMED, LLC.",Active,"Estradiol Valerate Injection USP, 100 mg/5 mL (20 mg/mL)",1,216656,N,1,N,4/28/2023,5/1/2023,ML,5.0,AO,Y,,5/1/2023,,,6/30/2023
70700,275,22,"XIROMED, LLC.",Active,"Estradiol Valerate Injection USP, 200 mg/5 mL (40 mg/mL)",1,216656,N,1,N,4/28/2023,5/1/2023,ML,5.0,AO,Y,,5/1/2023,,,6/30/2023
70710,1613,6,ZYDUS PHARMACEUTICALS (USA) INC.,Active,VARENICLINE TAB 0.5MG (56 CT),1,216723,N,1,N,6/12/2023,6/26/2023,TAB,1.0,AB,N,,6/26/2023,,,6/30/2023
70710,1614,6,ZYDUS PHARMACEUTICALS (USA) INC.,Active,VARENICLINE TAB 1MG (56 CT),1,216723,N,1,N,6/12/2023,6/26/2023,TAB,1.0,AB,N,6/26/2023,6/26/2023,,,6/30/2023
70756,25,30,LIFESTAR PHARMA LLC,Active,"NEBIVOLOL TABLETS,2.5MG, 30CT.",1,216172,N,1,N,11/14/2022,5/24/2023,TAB,30.0,AB,N,,5/24/2023,,,6/28/2023
70756,291,30,LIFESTAR PHARMA LLC,Active,"NEBIVOLOL TABLETS, 5 MG, 30CT.",1,216172,N,1,N,11/14/2022,5/24/2023,TAB,30.0,AB,N,,5/24/2023,,,6/28/2023
70756,292,30,LIFESTAR PHARMA LLC,Active,"NEBIVOLOL TABLETS,10MG, 30CT.",1,216172,N,1,N,11/14/2022,5/24/2023,TAB,30.0,AB,N,,5/24/2023,,,6/28/2023
