NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
27241,242,1,AJANTA PHARMA LIMITED,Active,Guanfacine Hydrochloride Tabs 1mg 100CT,1,217293,N,1,N,4/27/2023,9/4/2023,TAB,100.0,AB,N,,9/4/2023,,,10/30/2023
27241,243,1,AJANTA PHARMA LIMITED,Active,Guanfacine Hydrochloride Tabs 2mg 100CT,1,217293,N,1,N,4/27/2023,9/4/2023,TAB,100.0,AB,N,,9/4/2023,,,10/30/2023
42023,622,1,"PAR PHARMACEUTICAL, INC.",Active,Bivalirudin 250mg/50mL RTU Bottle 10 pk (inner pack),3,211215,S,1,N,7/25/2019,3/1/2020,ML,1.0,NR,Y,7/17/2023,7/17/2023,,,10/30/2023
42023,622,10,"PAR PHARMACEUTICAL, INC.",Active,Bivalirudin 250mg/50mL RTU Bottle 10 pk,3,211215,S,1,N,7/25/2019,3/1/2020,ML,10.0,NR,Y,7/17/2023,7/17/2023,,,10/30/2023
42806,413,60,EPIC PHARMA LLC,Active,Bupropion HCl SR (Z)  150 MG 60 Tab Epic,1,216766,N,1,N,1/9/2023,8/29/2023,TAB,60.0,AB,N,,8/29/2023,,,10/31/2023
42806,414,5,EPIC PHARMA LLC,Active,Bupropion HCl ER XL150MG  500 Tab Epic,1,210015,N,1,N,6/14/2018,5/24/2023,TAB,500.0,AB,N,,5/24/2023,,,10/31/2023
42806,414,9,EPIC PHARMA LLC,Active,Bupropion HCl ER XL150MG  90 Tab Epic,1,210015,N,1,N,6/14/2018,5/24/2023,TAB,90.0,AB,N,,5/24/2023,,,10/31/2023
42806,566,1,EPIC PHARMA LLC,Active,Chlordiazepoxide Hcl Cap 25mg 100ct,1,85475,N,1,N,9/30/1990,9/19/2023,CAP,100.0,AB,N,,9/19/2023,,,10/31/2023
43547,1,3,"SOLCO HEALTHCARE USA, LLC",Active,Esomeprazole DR Capsules 20MG 30CT,1,214920,N,1,N,3/28/2023,11/1/2023,CAP,30.0,AB,N,,11/1/2023,,,10/31/2023
43547,1,9,"SOLCO HEALTHCARE USA, LLC",Active,Esomeprazole DR Capsules 20MG 90CT,1,214920,N,1,N,3/28/2023,11/1/2023,CAP,90.0,AB,N,,11/1/2023,,,10/31/2023
43547,2,3,"SOLCO HEALTHCARE USA, LLC",Active,Esomeprazole DR Capsules 40MG 30CT,1,214920,N,1,N,3/28/2023,11/1/2023,CAP,30.0,AB,N,,11/1/2023,,,10/31/2023
43547,2,9,"SOLCO HEALTHCARE USA, LLC",Active,Esomeprazole DR Capsules 40MG 90CT,1,214920,N,1,N,3/28/2023,11/1/2023,CAP,90.0,AB,N,,11/1/2023,,,10/31/2023
43547,2,11,"SOLCO HEALTHCARE USA, LLC",Active,Esomeprazole DR Capsules 40MG 1000CT,1,214920,N,1,N,3/28/2023,11/1/2023,CAP,1000.0,AB,N,,11/1/2023,,,10/31/2023
43547,363,10,"SOLCO HEALTHCARE USA, LLC",Active,Captopril Tablets 12.5MG 100CT,1,74477,N,1,N,2/13/1996,11/1/2023,TAB,100.0,AB,N,,11/1/2023,,,10/31/2023
43547,364,10,"SOLCO HEALTHCARE USA, LLC",Active,Captopril Tablets 25MG 100CT,1,74477,N,1,N,2/13/1996,11/1/2023,TAB,100.0,AB,N,,11/1/2023,,,10/31/2023
43547,365,10,"SOLCO HEALTHCARE USA, LLC",Active,Captopril Tablets 50MG 100CT,1,74477,N,1,N,2/13/1996,11/1/2023,TAB,100.0,AB,N,,11/1/2023,,,10/31/2023
43547,366,10,"SOLCO HEALTHCARE USA, LLC",Active,Captopril Tablets 100MG 100CT,1,74477,N,1,N,2/13/1996,11/1/2023,TAB,100.0,AB,N,,11/1/2023,,,10/31/2023
45802,651,25,PADAGIS ISRAEL PHARMACEUTICALS LTD.,Active,Nicotine Polacrilex Gum (Mint) 4mg 110s ,1,206393,N,2,N,12/15/2016,12/15/2016,TAB,110.0,NR,N,8/16/2023,8/16/2023,,,10/30/2023
48102,57,11,"FERA PHARMACEUTICALS, LLC",Active,"Erythromycin Ophthalmic Ointment USP, 5 mg/g",11,,N,1,N,9/30/1990,9/27/2023,GM,50.0,NR,Y,,9/27/2023,,,10/31/2023
50268,872,19,AVPAK,Active,UREA CREAM 40% 198.4 GM,12,,N,1,N,9/30/1990,9/6/2022,GM,198.4,NR,N,,9/6/2022,,,10/30/2023
60687,719,25,AMERICAN HEALTH PACKAGING,Active,Emtricitabine and Tenofovir Disoproxil Fumarate Tablet,1,212689,N,1,N,9/15/2023,10/24/2023,TAB,30.0,AB,N,,10/24/2023,,,10/31/2023
60687,719,95,AMERICAN HEALTH PACKAGING,Active,Emtricitabine and Tenofovir Disoproxil Fumarate Tablet,1,212689,N,1,N,9/15/2023,10/24/2023,TAB,1.0,AB,N,,10/24/2023,,,10/31/2023
60687,794,1,AMERICAN HEALTH PACKAGING,Active,Isosorbide Mononitrate ER Tablets,1,200495,N,1,N,8/20/2023,10/26/2023,TAB,100.0,AB,N,,10/26/2023,,,10/31/2023
60687,794,11,AMERICAN HEALTH PACKAGING,Active,Isosorbide Mononitrate ER Tablets,1,200495,N,1,N,8/20/2023,10/26/2023,TAB,1.0,AB,N,,10/26/2023,,,10/31/2023
64679,465,51,"WOCKHARDT AMERICAS, INC.",Active,LIDOCAINE 4% TOPICAL SOLUTION 50ML,1,87881,N,1,N,6/1/1997,6/1/1997,ML,1.0,AT,N,10/4/2023,10/4/2023,,,11/3/2023
64764,108,20,"TAKEDA PHARMACEUTICALS AMERICA, INC.",Active,ENTYVIO 108mg/0.68 mL PEN Inner Package,2,761133,S,1,N,9/27/2023,10/25/2023,ML,0.68,NR,Y,,10/25/2023,,,10/30/2023
64764,108,21,"TAKEDA PHARMACEUTICALS AMERICA, INC.",Active,ENTYVIO 108mg/0.68 mL PEN,2,761133,S,1,N,9/27/2023,10/25/2023,ML,0.68,NR,Y,,10/25/2023,,,10/30/2023
68001,595,8,BLUEPOINT LABORATORIES,Active,Duloxetine HCl DR Capsule,1,208706,N,1,N,7/28/2023,10/19/2023,CAP,1000.0,AB,N,,10/19/2023,,,10/31/2023
68001,596,4,BLUEPOINT LABORATORIES,Active,Duloxetine HCl DR Capsule,1,208706,N,1,N,7/28/2023,10/19/2023,CAP,30.0,AB,N,,10/19/2023,,,10/31/2023
68001,596,8,BLUEPOINT LABORATORIES,Active,Duloxetine HCl DR Capsule,1,208706,N,1,N,7/28/2023,10/19/2023,CAP,1000.0,AB,N,,10/19/2023,,,10/31/2023
69367,353,16,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,WesTussin DM NF  473mL (16 oz),10,PART341,N,2,N,9/1/2023,9/1/2023,ML,473.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,356,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Ramelteon Tablets 8mg 100ct,1,215435,N,1,N,9/1/2023,9/1/2023,TAB,100.0,AB,N,9/1/2023,9/1/2023,,,10/30/2023
69367,356,30,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Ramelteon Tablets 8mg 30ct,1,215435,N,1,N,9/1/2023,9/1/2023,TAB,30.0,AB,N,9/1/2023,9/1/2023,,,10/30/2023
69367,357,16,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Oral Sol. 20mg/5mL 473mL,12,,N,1,N,9/1/2023,9/1/2023,ML,473.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,625,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 16.2mg x 100,12,,N,1,N,9/1/2023,9/1/2023,TAB,100.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,625,10,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 16.2mg 1000ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,1000.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,626,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 32.4mg 100ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,100.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,626,10,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 32.4mg 1000ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,1000.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,627,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 64.8mg 100ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,100.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,627,10,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 64.8mg 1000ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,1000.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,628,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 97.2mg 100ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,100.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,628,10,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 97.2mg 1000ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,1000.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,691,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 15mg 100ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,100.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,691,5,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 15mg 500ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,500.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,692,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 30mg 100ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,100.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,692,5,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 30mg 500ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,500.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,693,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 60mg 100ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,100.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,693,5,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 60mg 500ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,500.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,694,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 100mg 100ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,100.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69367,694,5,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenobarbital Tablets 100mg 500ct,12,,N,1,N,9/1/2023,9/1/2023,TAB,500.0,NR,N,9/1/2023,9/1/2023,,,10/30/2023
69452,276,20,"BIONPHARMA, INC.",Active,Dexamethasone Tablets,1,217538,N,1,N,4/26/2023,9/5/2023,TAB,100.0,AB,N,,9/5/2023,,,10/30/2023
69452,277,20,"BIONPHARMA, INC.",Active,Dexamethasone Tablets,1,217001,N,1,N,4/19/2023,9/5/2023,TAB,100.0,AB,N,,9/5/2023,,,10/30/2023
69452,278,20,"BIONPHARMA, INC.",Active,Dexamethasone Tablets,1,217001,N,1,N,4/19/2023,9/5/2023,TAB,100.0,AB,N,,9/5/2023,,,10/30/2023
69784,230,10,WOODWARD PHARMA SERVICES LLC,Active,SODIUM ACETATE USP 100mEq/50ML,1,214805,N,1,N,5/4/2021,9/2/2021,ML,500.0,AP,Y,,9/2/2021,,,11/3/2023
69784,231,10,WOODWARD PHARMA SERVICES LLC,Active,SODIUM ACETATE USP 200mEq/100M,1,214805,N,1,N,5/4/2021,9/2/2021,ML,1000.0,AP,Y,,9/2/2021,,,11/3/2023
70095,24,1,Sun Pharmaceutical Industries Limited,Active,PANTOPRAZOLE SODIUM INJ 40MG/VIAL 1CT,1,204400,N,1,N,8/19/2019,6/9/2023,EA,1.0,AB,Y,6/9/2023,8/22/2023,,,10/31/2023
70095,24,2,Sun Pharmaceutical Industries Limited,Active,PANTOPRAZOLE SODIUM INJ 40MG/VIAL 10CT,1,204400,N,1,N,8/19/2019,6/9/2023,EA,1.0,AB,Y,6/9/2023,8/22/2023,,,10/31/2023
70095,24,3,Sun Pharmaceutical Industries Limited,Active,PANTOPRAZOLE SODIUM INJECTION 40MG 25C,1,204400,N,1,N,8/19/2019,6/9/2023,EA,1.0,AB,Y,6/9/2023,8/22/2023,,,10/31/2023
70095,26,1,Sun Pharmaceutical Industries Limited,Active,Desmopressin Acetate .004 MG/1mL IP,1,216922,N,1,N,1/25/2013,11/16/2022,ML,25.0,AP,Y,,8/22/2023,,,10/31/2023
70095,26,2,Sun Pharmaceutical Industries Limited,Active,"DESMOPRESSIN ACETATE 0.004MG/ML,1ML 10CT IP",1,216922,N,1,N,1/25/2013,11/16/2022,ML,1.0,AP,Y,,8/22/2023,,,10/31/2023
70095,31,1,Sun Pharmaceutical Industries Limited,Active,DESMOPRESSIN ACET 0.004MG/ML 10ML 1CT ,1,216904,N,1,N,1/25/2013,6/27/2023,ML,1.0,AP,Y,,8/22/2023,,,10/31/2023
70377,12,11,BIOCON PHARMA INC.,Active,Everolimus Tablets 7.5mg,1,214182,N,1,N,2/11/2021,10/1/2021,TAB,30.0,AB,N,,10/1/2021,,,10/30/2023
70377,82,11,BIOCON PHARMA INC.,Active,Dorzolamide/Timolol Ophthalmic Solution (10mL),1,202054,N,1,N,9/3/2014,9/7/2023,ML,10.0,AT,N,,9/7/2023,,,10/30/2023
70377,113,11,BIOCON PHARMA INC.,Active,"Famotidine for Oral Suspension USP, 40 mg/5 mL",1,217137,N,1,N,7/7/2023,9/20/2023,ML,50.0,AB,N,,9/20/2023,,,10/30/2023
70677,1059,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T ALLER REL ANTI CHW 25MG 20,10,PART341,N,2,N,9/30/1990,2/19/2023,EA,1.0,NR,N,9/13/2023,9/13/2023,,,10/31/2023
70700,141,19,"XIROMED, LLC.",Active,"Betamethasone Valerate Foam, 0.12%",1,210639,N,1,N,4/18/2023,8/21/2023,GM,50.0,AB,N,,8/21/2023,,,11/3/2023
70700,141,20,"XIROMED, LLC.",Active,"Betamethasone Valerate Foam, 0.12%",1,210639,N,1,N,4/18/2023,8/21/2023,GM,100.0,AB,N,,8/21/2023,,,11/3/2023
70700,177,85,"XIROMED, LLC.",Active,"Levonorgestrel and Ethinyl Estradiol Tablets, USP and Ferrous F",1,214640,N,1,N,8/16/2023,8/17/2023,TAB,84.0,AB,N,,8/17/2023,,,11/3/2023
70700,249,23,"XIROMED, LLC.",Active,"Ephedrine Sulfate Injection USP, 50 mg/mL",1,215825,N,1,N,4/21/2022,7/18/2023,ML,10.0,AP,Y,,7/18/2023,,,11/3/2023
70700,249,25,"XIROMED, LLC.",Active,"Ephedrine Sulfate Injection USP, 50 mg/mL",1,215825,N,1,N,4/21/2022,7/18/2023,ML,25.0,AP,Y,,7/18/2023,,,11/3/2023
70710,1191,1,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2X WEEK 0.025MG/DAY (1CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1191,8,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2X WEEK 0.025MG/DAY (8 CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1192,1,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2XWEEK 0.0375MG/DAY (1 CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1192,8,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2XWEEK 0.0375MG/DAY (8 CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1193,1,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2X WEEK 0.05MG/DAY (1 CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1193,8,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2X WEEK 0.05MG/DAY (8 CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1194,1,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2X WEEK 0.075MG/DAY (1 CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1194,8,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2X WEEK 0.075MG/DAY (8 CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1195,1,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2X WEEK 0.1MG/DAY (1 CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1195,8,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESTRADIOL TDS 2X WEEK 0.1MG/DAY (8 CT),1,206241,N,1,N,12/1/2022,10/20/2023,TDP,1.0,AB,N,10/20/2023,10/20/2023,,,10/30/2023
70710,1626,1,ZYDUS PHARMACEUTICALS (USA) INC.,Active,BALSALAZIDE DISODIUM CAP 750MG (280 CT),1,217592,N,1,N,6/8/2023,10/25/2023,CAP,1.0,AB,N,10/25/2023,10/25/2023,,,10/30/2023
71288,32,20,"MEITHEAL PHARMACEUTICALS, INC.",Active,Ampicillin and Sulbactam 3g 20mL - Inner NDC,1,65222,N,1,N,11/29/2005,11/30/2005,EA,1.0,AP,Y,9/12/2023,9/12/2023,,,10/30/2023
71288,32,21,"MEITHEAL PHARMACEUTICALS, INC.",Active,Ampicillin and Sulbactam 3g 20mL,1,65222,N,1,N,11/29/2005,11/30/2005,EA,10.0,AP,Y,9/12/2023,9/12/2023,,,10/30/2023
71288,160,10,"MEITHEAL PHARMACEUTICALS, INC.",Active,Leucovorin Calcium for Injection 50mg 10mL,1,216590,N,1,N,7/19/2023,9/7/2023,EA,1.0,AP,Y,,9/7/2023,,,10/30/2023
71288,161,20,"MEITHEAL PHARMACEUTICALS, INC.",Active,Leucovorin Calcium for Injection 100mg 20mL,1,216590,N,1,N,7/19/2023,9/7/2023,EA,1.0,AP,Y,,9/7/2023,,,10/30/2023
71288,162,30,"MEITHEAL PHARMACEUTICALS, INC.",Active,Leucovorin Calcium for Injection 200mg 30mL,1,216590,N,1,N,7/19/2023,9/7/2023,EA,1.0,AP,Y,,9/7/2023,,,10/30/2023
71288,163,30,"MEITHEAL PHARMACEUTICALS, INC.",Active,Leucovorin Calcium for Injection 350mg 30mL,1,216590,N,1,N,7/19/2023,9/7/2023,EA,1.0,AP,Y,,9/7/2023,,,10/30/2023
71288,164,50,"MEITHEAL PHARMACEUTICALS, INC.",Active,Leucovorin Calcium for Injection 500mg 50mL,1,216590,N,1,N,7/19/2023,9/7/2023,EA,1.0,AP,Y,,9/7/2023,,,10/30/2023
71288,409,5,"MEITHEAL PHARMACEUTICALS, INC.",Active,Palonosetron HCl Injection 0.25mg 5mL,1,215861,N,1,N,8/14/2023,9/21/2023,ML,5.0,AP,Y,,9/21/2023,,,10/30/2023
71288,434,85,"MEITHEAL PHARMACEUTICALS, INC.",Active,Enoxaparin 60mg 0.6mL,1,206834,N,1,N,11/29/2019,2/12/2020,ML,6.0,AP,Y,5/31/2023,5/31/2023,,,10/30/2023
71288,437,92,"MEITHEAL PHARMACEUTICALS, INC.",Active,Enoxaparin 120mg 0.8mL,1,206834,N,1,N,11/29/2019,4/24/2020,ML,8.0,AP,Y,5/31/2023,5/31/2023,,,10/30/2023
72266,152,1,FOSUN PHARMA USA,Active,Zoledronic Acid Injection 5mg per 100mL,1,209578,N,1,N,8/8/2019,9/25/2023,ML,100.0,AP,Y,,9/25/2023,,,10/30/2023
72266,247,1,FOSUN PHARMA USA,Active,SODIUM PHENYLACETATE SODIUM BENZOATE 10%/10% 50ML,1,208521,N,1,N,5/8/2017,8/17/2023,ML,50.0,AP,Y,,8/17/2023,,,10/30/2023
72266,252,1,FOSUN PHARMA USA,Active,Cisplatin Injection 50 mg / 50 mL,1,207323,N,1,N,3/17/2017,9/1/2023,ML,50.0,AP,Y,,9/1/2023,,,10/30/2023
72266,253,1,FOSUN PHARMA USA,Active,Cisplatin Injection 100 mg / 100 mL,1,207323,N,1,N,3/17/2017,9/1/2023,ML,100.0,AP,Y,,9/1/2023,,,10/30/2023
75834,283,0,NIVAGEN PHARMACEUTICALS INC.,Active,Atenolol Tab 100mg 1000 count,1,73026,N,1,N,9/17/1991,9/26/2023,TAB,1000.0,AB,N,,9/26/2023,,,10/30/2023
75834,311,1,NIVAGEN PHARMACEUTICALS INC.,Active,Niva Thyroid 30mg 100ct bottles,13,,N,1,N,9/30/1990,9/1/2023,TAB,100.0,NR,N,,9/1/2023,,,10/30/2023
75834,312,1,NIVAGEN PHARMACEUTICALS INC.,Active,Niva Thyroid 60mg 100ct bottles,13,,N,1,N,9/30/1990,9/1/2023,TAB,100.0,NR,N,,9/1/2023,,,10/30/2023
75834,313,1,NIVAGEN PHARMACEUTICALS INC.,Active,Niva Thyroid 90mg 100ct bottles,13,,N,1,N,9/30/1990,9/1/2023,TAB,100.0,NR,N,,9/1/2023,,,10/30/2023
76282,522,30,"EXELAN PHARMACEUTICALS, INC",Active,Lurasidone HCl 20mg Tabs 30s,1,208028,N,1,N,1/3/2019,9/29/2023,TAB,30.0,AB,N,,9/29/2023,,,10/30/2023
76282,523,30,"EXELAN PHARMACEUTICALS, INC",Active,Lurasidone HCl 40mg Tabs 30s,1,208028,N,1,N,1/3/2019,9/29/2023,TAB,30.0,AB,N,,9/29/2023,,,10/30/2023
76282,524,30,"EXELAN PHARMACEUTICALS, INC",Active,Lurasidone HCl 80mg Tabs 30s,1,208028,N,1,N,1/3/2019,9/29/2023,TAB,30.0,AB,N,,9/29/2023,,,10/30/2023
76282,525,30,"EXELAN PHARMACEUTICALS, INC",Active,Lurasidone HCl 120mg Tabs 30s,1,208028,N,1,N,1/3/2019,9/29/2023,TAB,30.0,AB,N,,9/29/2023,,,10/30/2023
