NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
409,4596,20,"HOSPIRA, INC.",Active,PRECEDEX 200MCG/50ML SSOL 20X50ML VL PREMIER,3,21038,I,1,N,12/17/1999,4/8/2013,ML,1000.0,AP,Y,4/24/2023,4/24/2023,,,4/26/2023
517,1797,1,"AMERICAN REGENT, INC.",Active,HYDROXYPROGESTERONE CAPROATE,1,210723,N,1,N,6/29/2018,6/30/2018,ML,1.0,NR,Y,,6/30/2018,4/26/2023,,4/28/2023
713,352,81,"COSETTE PHARMACEUTICALS, INC.",Active,Betaine Anhydrous for Oral Solution,1,214864,N,1,N,11/23/2021,2/3/2022,EA,1.0,AB,N,,2/3/2022,,,4/24/2023
16729,399,10,ACCORD HEALTHCARE INC.,Active,"Teriflunomide Tabs, 7 mg, 30 count",1,209690,N,1,N,1/7/2019,3/13/2023,TAB,1.0,AB,N,,3/13/2023,,,4/25/2023
16729,400,10,ACCORD HEALTHCARE INC.,Active,"Teriflunomide Tabs, 14 mg, 30 count",1,209690,N,1,N,1/7/2019,3/13/2023,TAB,1.0,AB,N,,3/13/2023,,,4/25/2023
16729,477,31,ACCORD HEALTHCARE INC.,Active,"Regadenoson PFS, 0.4 mg/5 ml, 1 count",1,213236,N,1,N,4/11/2022,3/10/2023,ML,5.0,AP,N,,3/10/2023,,,4/25/2023
24208,499,68,BAUSCH & LOMB INC.,Active,Timoptic 0.3ml Ocudose Drop 0.50%,3,19463,I,1,N,9/30/1990,3/28/2000,ML,60.0,NR,N,8/19/2015,8/19/2015,,,4/30/2023
25021,235,51,"SAGENT PHARMACEUTICALS, INC.",Active,GEMCITABINE HCI INJECTION 1GM 1x10,1,202485,N,1,N,5/7/2013,1/16/2015,EA,1.0,AP,Y,,1/16/2015,,,4/27/2023
31722,204,10,"CAMBER PHARMACEUTICALS, INC.",Active,Pantoprazole Sodium Inj 40mg/vial ,1,213778,N,1,N,5/18/2022,3/17/2023,EA,10.0,AP,Y,,3/17/2023,,,4/25/2023
31722,204,31,"CAMBER PHARMACEUTICALS, INC.",Active,Pantoprazole Sodium Inj 40mg/vial,1,213778,N,1,N,5/18/2022,3/17/2023,EA,1.0,AP,Y,,3/17/2023,,,4/25/2023
31722,210,10,"CAMBER PHARMACEUTICALS, INC.",Active,Vancomycin HCL 500mg,1,216591,N,1,N,7/6/2022,3/24/2023,EA,10.0,AP,Y,,3/24/2023,,,4/25/2023
31722,210,33,"CAMBER PHARMACEUTICALS, INC.",Active,Vancomycin HCL 500mg,1,216591,N,1,N,7/6/2022,3/24/2023,EA,1.0,AP,Y,,3/24/2023,,,4/25/2023
31722,246,30,"CAMBER PHARMACEUTICALS, INC.",Active,Teriflunomide Tabs 7mg,1,209598,N,1,N,3/13/2023,3/13/2023,TAB,30.0,AB,N,,3/13/2023,,,4/24/2023
31722,247,30,"CAMBER PHARMACEUTICALS, INC.",Active,Teriflunomide Tabs 14mg,1,209598,N,1,N,3/13/2023,3/13/2023,TAB,30.0,AB,N,,3/13/2023,,,4/24/2023
31722,873,90,"CAMBER PHARMACEUTICALS, INC.",Active,Pirfenidone Tabs 801mg,1,212674,N,1,N,9/21/2022,3/24/2023,TAB,90.0,AB,N,,3/24/2023,,,4/24/2023
43598,109,33,"DR. REDDY'S LABORATORIES, INC.",Active,DRL LANSO Cap15mg 42ct Btl CyanPink,1,202194,N,2,N,5/18/2012,3/19/2021,CAP,1.0,AB,N,4/11/2023,4/11/2023,,,4/25/2023
43598,646,11,"DR. REDDY'S LABORATORIES, INC.",Active,Treprostinil Inj 50mg/20mL 1's USA,1,210214,N,1,N,7/7/2022,4/20/2023,ML,20.0,AP,Y,4/20/2023,4/20/2023,,,4/25/2023
43598,647,11,"DR. REDDY'S LABORATORIES, INC.",Active,Treprostinil Inj 100mg/20mL 1's USA,1,210214,N,1,N,7/7/2022,4/20/2023,ML,20.0,AP,Y,4/20/2023,4/20/2023,,,4/25/2023
43598,648,11,"DR. REDDY'S LABORATORIES, INC.",Active,Treprostinil Inj 200mg/20mL 1's USA,1,210214,N,1,N,7/7/2022,4/20/2023,ML,20.0,AP,Y,4/20/2023,4/20/2023,,,4/25/2023
43598,649,11,"DR. REDDY'S LABORATORIES, INC.",Active,Treprostinil Inj 20mg/20mL 1's USA,1,210214,N,1,N,7/7/2022,4/20/2023,ML,20.0,AP,Y,4/20/2023,4/20/2023,,,4/25/2023
43598,746,62,"DR. REDDY'S LABORATORIES, INC.",Active,Icosapent Ethyl Capsules 0.5g 240's,1,209499,N,1,N,3/8/2023,4/19/2023,CAP,1.0,AB,N,4/19/2023,4/19/2023,,,4/24/2023
44567,640,10,"WG CRITICAL CARE, LLC",Active,Norepinephrine Bitartrate in 0.9% Sodium Chloride Injection 4mg,3,215700,I,1,N,9/15/2022,2/13/2023,ML,2500.0,AP,Y,,2/13/2023,,,4/28/2023
44567,641,10,"WG CRITICAL CARE, LLC",Active,Norepinephrine Bitartrate in 0.9% Sodium Chloride Injection 8mg,3,215700,I,1,N,9/15/2022,2/13/2023,ML,2500.0,AP,Y,,2/13/2023,,,4/28/2023
44567,642,10,"WG CRITICAL CARE, LLC",Active,Norepinephrine Bitartrate in 0.9% Sodium Chloride Injection 16m,3,215700,I,1,N,9/15/2022,2/13/2023,ML,2500.0,AP,Y,,2/13/2023,,,4/28/2023
47781,483,28,ALVOGEN INC.,Active,"Lenalidomide Capsules, 2.5 mg",1,210480,N,1,N,1/18/2023,3/1/2023,EA,28.0,NR,N,,3/1/2023,,,4/27/2023
47781,487,77,ALVOGEN INC.,Active,"Lenalidomide Capsules, 20 mg",1,210480,N,1,N,3/2/2023,3/2/2023,EA,21.0,NR,N,,3/2/2023,,,4/27/2023
50268,195,60,AVPAK,Active,CAPSAICIN CREAM 0.025% 60 GM,9,PART348,N,2,N,9/30/1990,3/23/2023,GM,60.0,NR,N,,3/23/2023,,,4/27/2023
50268,197,56,AVPAK,Active,CAPSAICIN CREAM 0.1% 56.6 GM,9,PART348,N,2,N,9/30/1990,3/23/2023,GM,56.6,NR,N,,3/23/2023,,,4/27/2023
50268,198,42,AVPAK,Active,CAPSAICIN CREAM 0.1% 42.5 GM,9,PART348,N,2,N,9/30/1990,3/23/2023,GM,42.5,NR,N,,3/23/2023,,,4/27/2023
50268,404,11,AVPAK,Active,HYDROCHLOROTHIAZIDE CAP 12.5MG  unit pack,1,203561,N,1,N,1/14/2019,3/20/2023,CAP,1.0,AB,N,,3/20/2023,,,4/27/2023
50268,404,15,AVPAK,Active,HYDROCHLOROTHIAZIDE CAP 12.5MG 5X10 CT,1,203561,N,1,N,1/14/2019,3/20/2023,CAP,50.0,AB,N,,3/20/2023,,,4/27/2023
50268,722,11,AVPAK,Active,RANOLAZINE ER TAB 500MG unit pack,1,209953,N,1,N,11/30/2020,1/26/2023,TAB,1.0,AB,N,,1/26/2023,,,4/27/2023
50268,722,15,AVPAK,Active,RANOLAZINE ER TAB 500MG 5X10 CT,1,209953,N,1,N,11/30/2020,1/26/2023,TAB,50.0,AB,N,,1/26/2023,,,4/27/2023
50268,723,11,AVPAK,Active,RANOLAZINE ER TAB 1000MG unit pack,1,209953,N,1,N,11/30/2020,1/26/2023,TAB,1.0,AB,N,,1/26/2023,,,4/27/2023
50268,723,13,AVPAK,Active,RANOLAZINE ER TAB 1000MG 3X10 CT,1,209953,N,1,N,11/30/2020,1/26/2023,TAB,30.0,AB,N,,1/26/2023,,,4/27/2023
51672,5316,9,"TARO PHARMACEUTICALS USA,  INC.",Active,Glycopyrrolate Oral Solution 1 mg/5 mL,1,212467,N,1,N,8/18/2009,7/11/2022,ML,473.0,AA,N,,7/11/2022,,,4/28/2023
51862,330,1,MAYNE PHARMA INC.,Active,"Diltiazem HCl Extended-Release Capsules, 120 mg",1,215775,N,1,N,5/5/2022,3/24/2023,CAP,100.0,AB,N,,3/24/2023,,,4/26/2023
52536,104,5,"WILSHIRE PHARMACEUTICALS, INC.",Active,"Vancomycin HCl Oral Solution 25mg/mL, 150mL",4,208910,I,1,N,1/26/2018,3/20/2023,ML,150.0,AB,N,,3/20/2023,,,4/24/2023
52536,106,5,"WILSHIRE PHARMACEUTICALS, INC.",Active,"Vancomycin HCl Oral Solution 50mg/mL, 150mL",4,208910,I,1,N,1/26/2018,3/20/2023,ML,150.0,AB,N,,3/20/2023,,,4/24/2023
52536,107,10,"WILSHIRE PHARMACEUTICALS, INC.",Active,"Vancomycin HCl Oral Solution 25mg/mL, 300mL",4,208910,I,1,N,1/26/2018,3/20/2023,ML,300.0,AB,N,,3/20/2023,,,4/24/2023
52536,108,10,"WILSHIRE PHARMACEUTICALS, INC.",Active,"Vancomycin HCl Oral Solution 50mg/mL, 300mL",4,208910,I,1,N,1/26/2018,3/20/2023,ML,300.0,AB,N,,3/20/2023,,,4/24/2023
52709,1501,1,ALK-Abello A S,Active,GRASTEK 2800 [BAU]/1,2,125473,S,1,N,4/11/2014,4/22/2014,TAB,10.0,NR,N,11/1/2017,3/16/2023,,,4/25/2023
52709,1501,3,ALK-Abello A S,Active,GRASTEK 2800 [BAU]/1 3 BLISTER PACKS OF 10 TABLETS IN 1 CARTON,2,125473,S,1,N,4/11/2014,4/22/2014,TAB,10.0,NR,N,11/1/2017,3/16/2023,,,4/25/2023
52709,1501,5,ALK-Abello A S,Active,GRASTEK 2800 [BAU]/1,2,125473,S,1,N,4/11/2014,4/22/2014,TAB,5.0,NR,N,11/1/2017,3/16/2023,11/2/2017,,4/25/2023
52709,1601,1,ALK-Abello A S,Active,RAGWITEK 12 [AMB'A'1'U]/1,2,125478,S,1,N,4/17/2014,4/28/2014,TAB,10.0,NR,N,11/1/2017,3/16/2023,,,4/25/2023
52709,1601,3,ALK-Abello A S,Active,RAGWITEK 12 [AMB'A'1'U]/1 3 BLISTER PACKS OF 10 TABLETS  IN 1 C,2,125478,S,1,N,4/17/2014,4/28/2014,TAB,10.0,NR,N,11/1/2017,3/16/2023,,,4/25/2023
52709,1601,5,ALK-Abello A S,Active,RAGWITEK 12 [AMB'A'1'U]/1,2,125478,S,1,N,4/17/2014,4/28/2014,TAB,5.0,NR,N,11/1/2017,3/16/2023,11/2/2017,,4/25/2023
52709,1701,1,ALK-Abello A S,Active,ODACTRA 6 [ARB'U]/1,2,125592,S,1,N,3/1/2017,12/29/2017,TAB,10.0,NR,N,,3/16/2023,,,4/25/2023
52709,1701,3,ALK-Abello A S,Active,ODACTRA 6 [ARB'U]/1 3 BLISTER PACKS OF 10 TABLETS IN 1 CARTON,2,125592,S,1,N,3/1/2017,12/29/2017,TAB,10.0,NR,N,,3/16/2023,,,4/25/2023
52709,1701,5,ALK-Abello A S,Active,ODACTRA 6 [ARB'U]/1,2,125592,S,1,N,3/1/2017,12/29/2017,TAB,5.0,NR,N,,3/16/2023,12/30/2017,,4/25/2023
55150,443,1,AUROMEDICS PHARMA LLC,Active,Regadenoson Injection 0.4 mg/5 mL PFS-1s,1,216437,N,1,N,10/26/2022,4/13/2023,ML,5.0,AP,Y,,4/13/2023,,,4/26/2023
59651,54,30,"AUROBINDO PHARMA USA, INC.",Active,Teriflunomide Tablets 7mg,1,209638,N,1,N,10/26/2018,3/16/2023,TAB,30.0,AB,N,,3/16/2023,,,4/27/2023
59651,55,30,"AUROBINDO PHARMA USA, INC.",Active,Teriflunomide Tablets 14mg,1,209638,N,1,N,10/26/2018,3/16/2023,TAB,30.0,AB,N,,3/16/2023,,,4/27/2023
59651,421,1,"AUROBINDO PHARMA USA, INC.",Active,Ursodiol Capsules USP 300 mg,1,214849,N,1,N,11/28/2022,3/3/2023,CAP,100.0,AB,N,,3/3/2023,,,4/27/2023
59651,563,60,"AUROBINDO PHARMA USA, INC.",Active,Rufinamide Oral Suspension 40 mg/ML,1,216549,N,1,N,10/26/2022,3/30/2023,ML,460.0,AB,N,,3/30/2023,,,4/27/2023
62135,8,56,CHARTWELL RX LLC,Active,"Cholestyramine for Oral Suspension, USP Powder 4g resin per sco",1,74561,N,1,N,8/15/1996,3/14/2023,GM,378.0,AB,N,,3/14/2023,,,4/27/2023
62135,10,47,CHARTWELL RX LLC,Active,"Amantadine Hydrochloride Oral Solution, USP 50mg/5mL 473mL (16f",1,74028,N,1,N,6/28/1993,3/21/2023,ML,473.0,AA,N,,3/21/2023,,,4/27/2023
62135,114,37,CHARTWELL RX LLC,Active,"DEXAMETHASONE ELIXIR, USP 0.5MG/5ML 8FL OZ (237ML)",1,91188,N,1,N,5/11/2011,3/31/2023,ML,237.0,AA,N,,3/31/2023,,,4/27/2023
62135,236,90,CHARTWELL RX LLC,Active,"Cyproheptadine Hydrochloride Tablets, USP 4mg x 90 count.",1,88212,N,1,N,9/30/1990,3/13/2023,TAB,90.0,AA,N,,3/13/2023,,,4/27/2023
62135,434,47,CHARTWELL RX LLC,Active,Sodium Citrate and Citric Acid Oral Solution USP 500mg/334mg pe,12,,N,1,N,9/30/1990,3/1/2023,ML,473.0,NR,N,,3/1/2023,,,4/27/2023
62135,435,47,CHARTWELL RX LLC,Active,"Potassium Citrate and Citric Acid Oral Solution USP 1,100mg/334",12,,N,1,N,9/30/1990,3/1/2023,ML,473.0,NR,N,,3/1/2023,,,4/27/2023
62135,439,90,CHARTWELL RX LLC,Active,"Vitamin D (Ergocalciferol Capsules, USP) 1.25mg x 90 count.",1,40833,N,1,N,5/20/2009,3/14/2023,CAP,90.0,AA,N,,3/14/2023,,,4/27/2023
62135,441,31,CHARTWELL RX LLC,Active,"Benzonatate Capsules, USP 200mg x 300 count.",1,40682,N,1,N,6/30/2007,3/8/2023,CAP,300.0,AA,N,,3/8/2023,,,4/27/2023
62135,441,60,CHARTWELL RX LLC,Active,"Benzonatate Capsules, USP 200mg x 60 count.",1,40682,N,1,N,6/30/2007,3/8/2023,CAP,60.0,AA,N,,3/8/2023,,,4/27/2023
62135,442,20,CHARTWELL RX LLC,Active,"Linezolid Tablets, 600mg x 20 count.",1,210702,N,1,N,4/25/2019,3/28/2023,TAB,20.0,AB,N,,3/28/2023,,,4/27/2023
62135,448,5,CHARTWELL RX LLC,Active,"Hydrochlorothiazide Tablets, USP 25mg x 500 count.",1,85182,N,1,N,9/30/1990,3/2/2023,TAB,500.0,AB,N,,3/2/2023,,,4/27/2023
62135,448,90,CHARTWELL RX LLC,Active,"Hydrochlorothiazide Tablets, USP 25mg x 90 count.",1,85182,N,1,N,9/30/1990,3/2/2023,TAB,90.0,AB,N,,3/2/2023,,,4/27/2023
62135,449,5,CHARTWELL RX LLC,Active,"Hydrochlorothiazide Tablets, USP 50mg x 500 count.",1,85182,N,1,N,9/30/1990,3/2/2023,TAB,500.0,AB,N,,3/2/2023,,,4/27/2023
62135,449,90,CHARTWELL RX LLC,Active,"Hydrochlorothiazide Tablets, USP 50mg x 90 count.",1,85182,N,1,N,9/30/1990,3/2/2023,TAB,90.0,AB,N,,3/2/2023,,,4/27/2023
62135,450,30,CHARTWELL RX LLC,Active,Doxercalciferol Capsules 0.5mcg x 30 count.,1,205360,N,1,N,9/15/2020,3/1/2023,CAP,30.0,AB,N,,3/1/2023,,,4/27/2023
62135,451,30,CHARTWELL RX LLC,Active,Doxercalciferol Capsules 1mcg x 30 count.,1,205360,N,1,N,9/15/2020,3/1/2023,CAP,30.0,AB,N,,3/1/2023,,,4/27/2023
62135,453,90,CHARTWELL RX LLC,Active,"Acarbose Tablets, USP 25mg x 90 count.",1,202271,N,1,N,2/7/2012,3/1/2023,TAB,90.0,AB,N,,3/1/2023,,,4/27/2023
62135,454,90,CHARTWELL RX LLC,Active,"Acarbose Tablets, USP 50mg x 90 count.",1,202271,N,1,N,2/7/2012,3/1/2023,TAB,90.0,AB,N,,3/1/2023,,,4/27/2023
62135,455,90,CHARTWELL RX LLC,Active,"Acarbose Tablets, USP 100mg x 90 count.",1,202271,N,1,N,2/7/2012,3/1/2023,TAB,90.0,AB,N,,3/1/2023,,,4/27/2023
62135,456,60,CHARTWELL RX LLC,Active,"DIFLUNISAL TABS, USP 500MG 60",1,202845,N,1,N,3/8/2012,3/10/2023,TAB,60.0,AB,N,,3/10/2023,,,4/27/2023
62135,457,90,CHARTWELL RX LLC,Active,Theophylline Extended-Release Tablets 300mg x 90 count.,1,89763,N,1,N,9/30/1990,3/29/2023,TAB,90.0,AB,N,,3/29/2023,,,4/27/2023
62135,458,90,CHARTWELL RX LLC,Active,"Terazosin Capsules, USP 1mg x 90 count.",1,75614,N,1,N,1/30/2001,3/8/2023,CAP,90.0,AB,N,,3/8/2023,,,4/27/2023
62135,459,90,CHARTWELL RX LLC,Active,"Terazosin Capsules, USP 2mg x 90 count.",1,75614,N,1,N,1/30/2001,3/2/2023,CAP,90.0,AB,N,,3/2/2023,,,4/27/2023
62135,460,90,CHARTWELL RX LLC,Active,"Terazosin Capsules, USP 5mg x 90 count.",1,75614,N,1,N,1/30/2001,3/8/2023,CAP,90.0,AB,N,,3/8/2023,,,4/27/2023
62135,461,90,CHARTWELL RX LLC,Active,"Terazosin Capsules, USP 10mg x 90 count.",1,75614,N,1,N,1/30/2001,3/8/2023,CAP,90.0,AB,N,,3/8/2023,,,4/27/2023
62135,470,18,CHARTWELL RX LLC,Active,"PredniSONE Tablets, USP 1mg x 180 count.",1,211496,N,1,N,12/28/2018,2/27/2023,TAB,180.0,AB,N,,2/27/2023,,,4/27/2023
62135,471,18,CHARTWELL RX LLC,Active,"PredniSONE Tablets, USP 5mg x 180 count.",1,211495,N,1,N,12/7/2018,2/23/2023,TAB,180.0,AB,N,,2/23/2023,,,4/27/2023
62135,497,90,CHARTWELL RX LLC,Active,"Niacin Extended-release Tablets, USP 500mg x 90 count.",1,203899,N,1,N,6/16/2017,3/28/2023,TAB,90.0,AB,N,,3/28/2023,,,4/27/2023
62135,498,90,CHARTWELL RX LLC,Active,"Niacin Extended-release Tablets, USP 1000mg x 90 count.",1,203899,N,1,N,6/16/2017,3/28/2023,TAB,90.0,AB,N,,3/28/2023,,,4/27/2023
62135,516,31,CHARTWELL RX LLC,Active,"Allopurinol Tablets, USP 100mg x 300 count.",1,77353,N,1,N,9/8/2005,3/16/2023,TAB,300.0,AB,N,,3/16/2023,,,4/27/2023
62135,516,90,CHARTWELL RX LLC,Active,"Allopurinol Tablets, USP 100mg x 90 count.",1,77353,N,1,N,9/8/2005,3/16/2023,TAB,90.0,AB,N,,3/16/2023,,,4/27/2023
62135,517,31,CHARTWELL RX LLC,Active,"Allopurinol Tablets, USP 300mg x 300 count.",1,77353,N,1,N,9/8/2005,3/14/2023,TAB,300.0,AB,N,,3/14/2023,,,4/27/2023
62135,517,90,CHARTWELL RX LLC,Active,"Allopurinol Tablets, USP 300mg x 90 count.",1,77353,N,1,N,9/8/2005,3/14/2023,TAB,90.0,AB,N,,3/14/2023,,,4/27/2023
62135,623,90,CHARTWELL RX LLC,Active,"Doxycycline Hyclate Tablets, USP 20mg x 90 count.",1,65277,N,1,N,11/10/2005,3/28/2023,TAB,90.0,AB,N,,3/28/2023,,,4/27/2023
62135,937,54,CHARTWELL RX LLC,Active,"Cholestyramine for Oral Suspension USP, Light Powder 4g resin p",1,74562,N,1,N,8/15/1996,3/2/2023,GM,239.4,AB,N,,3/2/2023,,,4/27/2023
63304,41,27,"SUN PHARMACEUTICALS INDUSTRIES, INC.",Active,Lenalidomide Caps 2.5Mg 28ct,1,211846,N,1,N,3/6/2023,3/27/2023,CAP,28.0,AB,N,3/27/2023,3/27/2023,,,4/27/2023
63304,42,27,"SUN PHARMACEUTICALS INDUSTRIES, INC.",Active,Lenalidomide Caps 5Mg 28ct,1,211846,N,1,N,2/8/2023,3/27/2023,CAP,28.0,AB,N,3/27/2023,3/27/2023,,,4/27/2023
63304,43,27,"SUN PHARMACEUTICALS INDUSTRIES, INC.",Active,Lenalidomide Caps 10Mg 28ct,1,211846,N,1,N,2/8/2023,3/27/2023,CAP,28.0,AB,N,3/27/2023,3/27/2023,,,4/27/2023
63304,44,22,"SUN PHARMACEUTICALS INDUSTRIES, INC.",Active,Lenalidomide Caps 15Mg 21ct,1,211846,N,1,N,2/8/2023,3/27/2023,CAP,21.0,AB,N,3/27/2023,3/27/2023,,,4/27/2023
63304,45,22,"SUN PHARMACEUTICALS INDUSTRIES, INC.",Active,Lenalidomide Caps 20Mg 21ct,1,211846,N,1,N,3/6/2023,3/27/2023,CAP,21.0,AB,N,3/27/2023,3/27/2023,,,4/27/2023
63304,46,22,"SUN PHARMACEUTICALS INDUSTRIES, INC.",Active,Lenalidomide Caps 25Mg 21ct,1,211846,N,1,N,2/8/2023,3/27/2023,CAP,21.0,AB,N,3/27/2023,3/27/2023,,,4/27/2023
63868,9,28,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Max Strength Triple Antibiotic (QC99459),10,PART333,N,2,N,10/19/2019,12/19/2019,GM,287.0,AT,N,,12/19/2019,,,4/26/2023
63868,33,30,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Children's Rapid Melts (QC99332),9,PART343,N,2,N,10/6/2004,12/6/2004,EA,30.0,BE,N,,12/6/2004,,,4/26/2023
63868,36,4,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Children's Cold Plus Liquid Grape  (QC96574),10,PART341,N,2,N,1/1/2015,3/15/2015,ML,118.0,BE,N,,3/15/2015,,,4/26/2023
63868,41,4,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Medicated Callus Remover (QC90598),10,PART358,N,2,N,9/1/2013,1/1/2014,ML,4.0,AT,N,,1/1/2014,,,4/26/2023
63868,42,4,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Plantar Wart Remover (QC94653),10,PART358,N,2,N,10/18/2017,12/18/2017,ML,4.0,AT,N,,12/18/2017,,,4/26/2023
63868,77,1,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Nasal Mist No Drip 12-Hour Decongestant Spray(QC98843),10,PART341,N,2,N,1/7/2019,4/17/2019,ML,30.0,AN,N,,4/17/2019,,,4/26/2023
63868,79,1,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Nasal Mist No Drip 12-Hour Extra Moisturizing Spray (QC98847),10,PART341,N,2,N,1/17/2019,4/17/2019,ML,30.0,AN,N,,4/17/2019,,,4/26/2023
63868,80,1,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Nasal Mist No Drip 12-Hour Severe Congestion Spray (QC98846),10,PART341,N,2,N,1/17/2019,4/16/2019,ML,30.0,AN,N,,4/16/2019,,,4/26/2023
63868,95,8,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC After Sun Aloe Vera With Lidocaine (QC99709),9,PART348,N,2,N,10/15/2020,12/4/2020,GM,237.0,AT,N,,12/4/2020,,,4/26/2023
63868,98,60,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Gas Relief Max Strength Softgels (QC95303),10,PART332,N,2,N,4/20/2016,7/28/2016,EA,60.0,BC,N,,7/28/2016,,,4/26/2023
63868,120,17,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Antifungal Nail Pen (QC99412),10,PART333,N,2,N,6/12/2015,9/1/2015,ML,1.7,AT,N,,9/1/2015,,,4/26/2023
63868,129,4,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Acetaminophen Child's Cherry Sus Dye Free (QC95289),9,PART343,N,2,N,1/15/2016,2/29/2016,ML,118.0,BE,N,,2/29/2016,,,4/26/2023
63868,142,20,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Flu HBP Max-Str Tablets (99324),10,PART341,N,2,N,4/16/2005,6/1/2005,EA,20.0,BE,N,,6/1/2005,,,4/26/2023
63868,181,46,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Tolnaftate 1% Af Talc Free Powder Spray (QC95252,10,PART333,N,2,N,10/19/2016,12/19/2017,GM,130.0,AT,N,,12/19/2017,,,4/26/2023
63868,213,16,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Severe Congestion Relief Max-Str Liquid Gels (QC99609),10,PART341,N,2,N,5/14/2017,7/13/2017,EA,16.0,BC,N,,7/13/2017,,,4/26/2023
63868,214,86,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,QC Antiseptic Mouth Rinse Spring Mint (QC99444),9,PART356,N,2,N,9/9/2009,12/28/2010,ML,1000.0,AT,N,,12/28/2010,,,4/26/2023
