business_id,date,description,code,critical,OBJECTID
32140,20201006,Nonfood-contact surfaces clean,,False,87
32140,20201006,"Physical facilities installed, maintained and clean",,False,88
32140,20210505,"Physical facilities installed, maintained and clean",,False,89
32140,20210505,Hot and cold water available; adequate pressure; plumbing maintained,,False,90
32140,20210505,"Contamination prevented during food preparation, storage and display",,False,91
32140,20211103,"Contamination prevented during food preparation, storage and display",,False,92
32140,20211103,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,93
32140,20211103,"Physical facilities installed, maintained and clean",,False,94
32140,20220504,"Physical facilities installed, maintained and clean",,False,95
32140,20220504,Nonfood-contact surfaces clean,,False,96
32140,20220504,"Contamination prevented during food preparation, storage and display",,False,97
32140,20221018,"Physical facilities installed, maintained and clean",,False,98
32140,20221018,Nonfood-contact surfaces clean,,False,99
32140,20221018,"Single use/single service articles:  properly stored, used",,False,100
32140,20221018,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,101
32140,20230227,"Physical facilities installed, maintained and clean",,False,102
32140,20230227,Hot and cold water available; adequate pressure; plumbing maintained,,False,103
32140,20230227,Personal cleanliness; hair restraints,,False,104
32140,20230227,"In-use utensils, properly stored",,False,105
32140,20230907,"Physical facilities installed, maintained and clean",,False,106
32140,20230907,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,107
32140,20230907,Nonfood-contact surfaces clean,,False,108
32358,20181127,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,False,109
32358,20181127,"Storage, handling of clean equipment/utensils/single service articles",,False,110
32358,20181127,Food/Non-food contact surfaces of equip/utensils clean,,False,111
32358,20191202,Hot and cold water available; adequate pressure; plumbing maintained,,False,112
32358,20200716,"Physical facilities installed, maintained and clean",,False,113
32358,20200716,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,114
32358,20210309,Nonfood-contact surfaces clean,,False,115
32358,20210309,"Physical facilities installed, maintained and clean",,False,116
32358,20210927,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,117
32358,20210927,Nonfood-contact surfaces clean,,False,118
32358,20210927,"Physical facilities installed, maintained and clean",,False,119
32358,20220325,"Contamination prevented during food preparation, storage and display",,False,120
32358,20220325,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,121
32358,20220325,"Physical facilities installed, maintained and clean",,False,122
32358,20220927,Hot and cold water available; adequate pressure; plumbing maintained,,False,123
32358,20220927,"Physical facilities installed, maintained and clean",,False,124
32358,20230322,"Physical facilities installed, maintained and clean",,False,125
32358,20230322,Hot and cold water available; adequate pressure; plumbing maintained,,False,126
32358,20230322,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,127
32358,20230828,"Physical facilities installed, maintained and clean",,False,128
32358,20230828,Adequate hand washing facilities supplied and accessible,,False,129
32358,20230828,Nonfood-contact surfaces clean,,False,130
32358,20230828,"Utensil, equipment and linens:  properly stored, dried, handled",,False,131
32531,20190715,Hot and cold water available; adequate pressure; plumbing maintained,,False,132
32531,20190304,"Installed, maintained",,False,133
32531,20200210,Hot and cold water available; adequate pressure; plumbing maintained,,False,134
32531,20210817,"Single use/single service articles:  properly stored, used",,False,135
32531,20210817,"Physical facilities installed, maintained and clean",,False,136
32531,20220407,"Physical facilities installed, maintained and clean",,False,137
32531,20220929,"Physical facilities installed, maintained and clean",,False,138
32531,20230404,Food separated and protected,,False,139
32531,20230404,"Ware washing facilities:  installed, maintained, used, test strips",,False,140
32531,20231003,"Physical facilities installed, maintained and clean",,False,141
32531,20231003,"Ware washing facilities:  installed, maintained, used, test strips",,False,142
32531,20231003,Proper cooling methods used; adequate equipment for temperature control,,False,143
32534,20190416,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,False,144
32534,20190416,Food/Non-food contact surfaces of equip/utensils clean,,False,145
32534,20190416,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,False,146
32534,20190416,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,False,147
32534,20190905,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,148
32534,20190905,Nonfood-contact surfaces clean,,False,149
32534,20190905,"Physical facilities installed, maintained and clean",,False,150
32534,20200226,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,151
32534,20200226,Nonfood-contact surfaces clean,,False,152
32534,20200226,"Physical facilities installed, maintained and clean",,False,153
32534,20201029,"Physical facilities installed, maintained and clean",,False,154
32534,20201029,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,155
32534,20201029,Nonfood-contact surfaces clean,,False,156
32534,20210902,Certified food protection manager,,False,157
32534,20210902,"Physical facilities installed, maintained and clean",,False,158
32534,20210902,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,159
32534,20210902,Nonfood-contact surfaces clean,,False,160
32534,20220322,"Physical facilities installed, maintained and clean",,False,161
32534,20220322,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,162
32534,20220322,Nonfood-contact surfaces clean,,False,163
32534,20220322,Certified food protection manager,,False,164
32534,20220322,Adequate hand washing facilities supplied and accessible,,False,165
32534,20221019,Certified food protection manager,,False,166
32534,20221019,"Contamination prevented during food preparation, storage and display",,False,167
32534,20221019,"Single use/single service articles:  properly stored, used",,False,168
32534,20221019,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,169
32534,20221019,"Toilet facilities:  properly constructed, supplied, cleaned",,False,170
32534,20221019,Hot and cold water available; adequate pressure; plumbing maintained,,False,171
32534,20221019,"Physical facilities installed, maintained and clean",,False,172
32534,20230503,Certified food protection manager,,False,173
32534,20230503,Hot and cold water available; adequate pressure; plumbing maintained,,False,174
32534,20230503,"Toilet facilities:  properly constructed, supplied, cleaned",,False,175
32534,20230503,"Physical facilities installed, maintained and clean",,False,176
32534,20231114,Certified food protection manager,,False,177
32534,20231114,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",,True,178
32534,20231114,Adequate hand washing facilities supplied and accessible,,False,179
32534,20231114,Food separated and protected,,False,180
32534,20231114,"Contamination prevented during food preparation, storage and display",,False,181
32534,20231114,Hot and cold water available; adequate pressure; plumbing maintained,,False,182
32534,20231114,SEWAGE AND WASTEWATER PROPERLY DISPOSED,,True,183
32534,20231114,"Toilet facilities:  properly constructed, supplied, cleaned",,False,184
32534,20231114,"Physical facilities installed, maintained and clean",,False,185
32535,20190214,Food/Non-food contact surfaces of equip/utensils clean,,False,186
32535,20190214,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,False,187
32535,20190214,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,False,188
32535,20191010,Certified food protection manager,,False,189
32535,20191010,Food properly labeled; original container,,False,190
32535,20191010,Nonfood-contact surfaces clean,,False,191
32535,20191010,Hot and cold water available; adequate pressure; plumbing maintained,,False,192
32535,20191010,"Physical facilities installed, maintained and clean",,False,193
32535,20220414,Nonfood-contact surfaces clean,,False,194
32535,20220414,Hot and cold water available; adequate pressure; plumbing maintained,,False,195
32535,20220414,"Physical facilities installed, maintained and clean",,False,196
32535,20221021,Hot and cold water available; adequate pressure; plumbing maintained,,False,197
32535,20221021,Nonfood-contact surfaces clean,,False,198
32535,20221021,Food properly labeled; original container,,False,199
32535,20230427,Hot and cold water available; adequate pressure; plumbing maintained,,False,200
32535,20230427,Wiping cloths:  properly used and stored,,False,201
32535,20230427,Nonfood-contact surfaces clean,,False,202
32535,20230919,Hot and cold water available; adequate pressure; plumbing maintained,,False,203
32535,20230919,"In-use utensils, properly stored",,False,204
32535,20230919,Food properly labeled; original container,,False,205
32536,20211103,"Physical facilities installed, maintained and clean",,False,206
32536,20211103,Hot and cold water available; adequate pressure; plumbing maintained,,False,207
32536,20220805,"Ware washing facilities:  installed, maintained, used, test strips",,False,208
32536,20230119,"Contamination prevented during food preparation, storage and display",,False,209
32536,20230119,"Utensil, equipment and linens:  properly stored, dried, handled",,False,210
32536,20230711,"Physical facilities installed, maintained and clean",,False,211
32536,20230711,Nonfood-contact surfaces clean,,False,212
32553,20181220,Handling of food (ice) minimized. Dispensing utensils properly stored during use.,,False,213
32553,20181220,"Installed, maintained",,False,214
32553,20181220,Food/Non-food contact surfaces of equip/utensils clean,,False,215
32553,20181220,"Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration",,False,216
32553,20181220,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,False,217
32553,20181220,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,False,218
32553,20181220,"Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used",,False,219
32553,20190621,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,False,220
32553,20190621,Food/Non-food contact surfaces of equip/utensils clean,,False,221
32553,20190621,Thermometers provided and conspicuous,,False,222
32553,20190621,"Installed, maintained",,False,223
32553,20190621,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,False,224
32553,20191220,Thermometers provided and accurate,,False,225
32553,20191220,Food properly labeled; original container,,False,226
32553,20191220,Personal cleanliness; hair restraints,,False,227
32553,20191220,"In-use utensils, properly stored",,False,228
32553,20191220,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,229
32553,20191220,Nonfood-contact surfaces clean,,False,230
32553,20191220,Garbage/refuse properly disposed; facilities maintained,,False,231
32553,20191220,"Physical facilities installed, maintained and clean",,False,232
32553,20200909,"Physical facilities installed, maintained and clean",,False,233
32553,20200909,Garbage/refuse properly disposed; facilities maintained,,False,234
32553,20200909,Nonfood-contact surfaces clean,,False,235
32553,20200909,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,236
32553,20200909,Hot and cold water available; adequate pressure; plumbing maintained,,False,237
32553,20200909,Food separated and protected,,False,238
32553,20210729,Food separated and protected,,False,239
32553,20210729,"Utensil, equipment and linens:  properly stored, dried, handled",,False,240
32553,20210729,Personal cleanliness; hair restraints,,False,241
32553,20210729,"Contamination prevented during food preparation, storage and display",,False,242
32553,20210729,Garbage/refuse properly disposed; facilities maintained,,False,243
32553,20210729,"Physical facilities installed, maintained and clean",,False,244
32553,20210729,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,245
32553,20220217,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,246
32553,20220210,PROPER COLD HOLDING TEMPERATURES,,True,247
32553,20220210,PROPER HOT HOLDING TEMPERATURES,,True,248
32553,20220210,"In-use utensils, properly stored",,False,249
32553,20220210,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,250
32553,20220210,Wiping cloths:  properly used and stored,,False,251
32553,20220210,"Ware washing facilities:  installed, maintained, used, test strips",,False,252
32553,20220210,Garbage/refuse properly disposed; facilities maintained,,False,253
32553,20230503,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",,True,254
32553,20230503,Posted:  Permit/Inspection/Hand washing,,False,255
32553,20230503,"Ware washing facilities:  installed, maintained, used, test strips",,False,256
32553,20230503,Nonfood-contact surfaces clean,,False,257
32553,20230503,"Physical facilities installed, maintained and clean",,False,258
32553,20221101,Food separated and protected,,False,259
32553,20221101,Approved thawing methods used,,False,260
32553,20221101,Nonfood-contact surfaces clean,,False,261
32553,20221101,Garbage/refuse properly disposed; facilities maintained,,False,262
32553,20221101,"Physical facilities installed, maintained and clean",,False,263
32578,20181130,Food/Non-food contact surfaces of equip/utensils clean,,False,264
32578,20181130,Facilities to maintain product temp.,,False,265
32578,20190613,Food/Non-food contact surfaces of equip/utensils clean,,False,266
32578,20190613,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,False,267
32578,20191126,Thermometers provided and accurate,,False,268
32578,20191126,Wiping cloths:  properly used and stored,,False,269
32578,20191126,Nonfood-contact surfaces clean,,False,270
32578,20191126,Garbage/refuse properly disposed; facilities maintained,,False,271
32578,20191126,"Physical facilities installed, maintained and clean",,False,272
32578,20200701,"Physical facilities installed, maintained and clean",,False,273
32578,20200701,Garbage/refuse properly disposed; facilities maintained,,False,274
32578,20200701,Nonfood-contact surfaces clean,,False,275
32578,20210923,Food separated and protected,,False,276
32578,20210923,"Physical facilities installed, maintained and clean",,False,277
32578,20210923,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,278
32578,20210301,Thermometers provided and accurate,,False,279
32578,20210301,"In-use utensils, properly stored",,False,280
32578,20210301,Nonfood-contact surfaces clean,,False,281
32578,20210916,"FOOD IN GOOD CONDITION, SAFE, AND UNADULTERATED",,True,282
32578,20210916,"Physical facilities installed, maintained and clean",,False,283
32578,20210916,Nonfood-contact surfaces clean,,False,284
32578,20210916,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,285
32578,20210916,Thermometers provided and accurate,,False,286
32578,20210916,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",,True,287
32578,20220321,Thermometers provided and accurate,,False,288
32578,20220321,Proper cooling methods used; adequate equipment for temperature control,,False,289
32578,20220321,"In-use utensils, properly stored",,False,290
32578,20220321,Garbage/refuse properly disposed; facilities maintained,,False,291
32578,20220321,"Physical facilities installed, maintained and clean",,False,292
32578,20220913,"Physical facilities installed, maintained and clean",,False,293
32578,20220913,"In-use utensils, properly stored",,False,294
32578,20220913,"Contamination prevented during food preparation, storage and display",,False,295
32578,20220913,Nonfood-contact surfaces clean,,False,296
32578,20230314,Nonfood-contact surfaces clean,,False,297
32578,20230314,"In-use utensils, properly stored",,False,298
32578,20230314,"Physical facilities installed, maintained and clean",,False,299
32578,20230802,"Physical facilities installed, maintained and clean",,False,300
32578,20230802,Garbage/refuse properly disposed; facilities maintained,,False,301
32578,20230802,"In-use utensils, properly stored",,False,302
32578,20230802,Nonfood-contact surfaces clean,,False,303
32579,20190227,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,False,304
32579,20190227,Food/Non-food contact surfaces of equip/utensils clean,,False,305
32579,20190227,"Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required",,False,306
32579,20190925,Nonfood-contact surfaces clean,,False,307
32579,20190925,"Physical facilities installed, maintained and clean",,False,308
32579,20190909,Thermometers provided and accurate,,False,309
32579,20190909,Nonfood-contact surfaces clean,,False,310
32579,20190909,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,311
32579,20190909,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",,True,312
32579,20190909,"Physical facilities installed, maintained and clean",,False,313
32579,20190909,Hot and cold water available; adequate pressure; plumbing maintained,,False,314
32579,20200303,Nonfood-contact surfaces clean,,False,315
32579,20200303,"In-use utensils, properly stored",,False,316
32579,20200303,"Physical facilities installed, maintained and clean",,False,317
32579,20200303,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,318
32579,20210111,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,319
32579,20210111,"Physical facilities installed, maintained and clean",,False,320
32579,20210111,Nonfood-contact surfaces clean,,False,321
32579,20210713,"Physical facilities installed, maintained and clean",,False,322
32579,20210713,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,323
32579,20210713,"In-use utensils, properly stored",,False,324
32579,20210713,Personal cleanliness; hair restraints,,False,325
32579,20220202,Wiping cloths:  properly used and stored,,False,326
32579,20220202,"In-use utensils, properly stored",,False,327
32579,20220202,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,328
32579,20220202,Nonfood-contact surfaces clean,,False,329
32579,20220202,"Physical facilities installed, maintained and clean",,False,330
32579,20220804,"In-use utensils, properly stored",,False,331
32579,20220804,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,332
32579,20220804,"Physical facilities installed, maintained and clean",,False,333
32579,20230112,"Physical facilities installed, maintained and clean",,False,334
32579,20230112,Wiping cloths:  properly used and stored,,False,335
32579,20230112,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,336
32579,20230112,"Utensil, equipment and linens:  properly stored, dried, handled",,False,337
32579,20230623,"Physical facilities installed, maintained and clean",,False,338
32579,20230623,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,339
32579,20230623,"Utensil, equipment and linens:  properly stored, dried, handled",,False,340
32579,20230623,Garbage/refuse properly disposed; facilities maintained,,False,341
32579,20230907,"Physical facilities installed, maintained and clean",,False,342
32579,20230907,"In-use utensils, properly stored",,False,343
32579,20230824,"INSECTS, RODENTS AND ANIMALS NOT PRESENT",,True,344
32579,20230824,"Physical facilities installed, maintained and clean",,False,345
32579,20230824,Nonfood-contact surfaces clean,,False,346
32579,20230824,"Utensil, equipment and linens:  properly stored, dried, handled",,False,347
32579,20230824,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,348
32579,20230824,Personal cleanliness; hair restraints,,False,349
32579,20230824,Hot and cold water available; adequate pressure; plumbing maintained,,False,350
32604,20211020,Certified food protection manager,,False,351
32604,20230410,Certified food protection manager,,False,352
32609,20190228,"Food/Non-food contact surfaces designed, constructed, maintained, installed",,False,353
32609,20190228,Food/Non-food contact surfaces of equip/utensils clean,,False,354
32609,20190228,"Storage, handling of clean equipment/utensils/single service articles",,False,355
32609,20190228,Facilities to maintain product temp.,,False,356
32609,20190910,Adequate hand washing facilities supplied and accessible,,False,357
32609,20190910,Proper cooling methods used; adequate equipment for temperature control,,False,358
32609,20190910,Thermometers provided and accurate,,False,359
32609,20190910,Food properly labeled; original container,,False,360
32609,20190910,"Utensil, equipment and linens:  properly stored, dried, handled",,False,361
32609,20190910,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,362
32609,20190910,Hot and cold water available; adequate pressure; plumbing maintained,,False,363
32609,20190910,"Physical facilities installed, maintained and clean",,False,364
32609,20201026,Adequate hand washing facilities supplied and accessible,,False,365
32609,20201026,PROPER COLD HOLDING TEMPERATURES,,True,366
32609,20201026,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, USED",,True,367
32609,20201026,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,368
32609,20201026,Nonfood-contact surfaces clean,,False,369
32609,20201026,"Physical facilities installed, maintained and clean",,False,370
32609,20201026,Adequate ventilation and lighting,,False,371
32609,20201026,Certified food protection manager,,False,372
32609,20201102,"Physical facilities installed, maintained and clean",,False,373
32609,20201102,Nonfood-contact surfaces clean,,False,374
32609,20200221,"Physical facilities installed, maintained and clean",,False,375
32609,20200221,Garbage/refuse properly disposed; facilities maintained,,False,376
32609,20200221,Nonfood-contact surfaces clean,,False,377
32609,20200221,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,378
32609,20200221,Approved thawing methods used,,False,379
32609,20200221,"Contamination prevented during food preparation, storage and display",,False,380
32609,20210609,"Physical facilities installed, maintained and clean",,False,381
32609,20210609,Garbage/refuse properly disposed; facilities maintained,,False,382
32609,20210609,"Toilet facilities:  properly constructed, supplied, cleaned",,False,383
32609,20210609,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,384
32609,20210609,Nonfood-contact surfaces clean,,False,385
32609,20210609,"Utensil, equipment and linens:  properly stored, dried, handled",,False,386
32609,20210609,"In-use utensils, properly stored",,False,387
32609,20210609,Personal cleanliness; hair restraints,,False,388
32609,20211230,Food separated and protected,,False,389
32609,20211230,Personal cleanliness; hair restraints,,False,390
32609,20211230,"Physical facilities installed, maintained and clean",,False,391
32609,20211230,Garbage/refuse properly disposed; facilities maintained,,False,392
32609,20220705,"Physical facilities installed, maintained and clean",,False,393
32609,20220705,Garbage/refuse properly disposed; facilities maintained,,False,394
32609,20220705,Nonfood-contact surfaces clean,,False,395
32609,20220705,"Utensil, equipment and linens:  properly stored, dried, handled",,False,396
32609,20220705,Personal cleanliness; hair restraints,,False,397
32609,20221213,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,398
32609,20221213,Nonfood-contact surfaces clean,,False,399
32609,20221213,"Physical facilities installed, maintained and clean",,False,400
32609,20230522,"Physical facilities installed, maintained and clean",,False,401
32609,20230522,Hot and cold water available; adequate pressure; plumbing maintained,,False,402
32609,20230522,"Single use/single service articles:  properly stored, used",,False,403
32609,20230522,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,404
32609,20231106,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,405
32609,20231106,Nonfood-contact surfaces clean,,False,406
32609,20231106,"Physical facilities installed, maintained and clean",,False,407
32613,20191217,Thermometers provided and accurate,,False,408
32613,20191217,Personal cleanliness; hair restraints,,False,409
32613,20200818,Food properly labeled; original container,,False,410
32613,20210402,Food separated and protected,,False,411
32613,20210402,Food properly labeled; original container,,False,412
32613,20210402,Adequate hand washing facilities supplied and accessible,,False,413
32613,20211021,Food properly labeled; original container,,False,414
32613,20211021,Wiping cloths:  properly used and stored,,False,415
32613,20220502,"Physical facilities installed, maintained and clean",,False,416
32613,20220502,Nonfood-contact surfaces clean,,False,417
32613,20220502,"Utensil, equipment and linens:  properly stored, dried, handled",,False,418
32613,20230426,"Physical facilities installed, maintained and clean",,False,419
32613,20230426,"In-use utensils, properly stored",,False,420
32613,20230426,"Ware washing facilities:  installed, maintained, used, test strips",,False,421
32613,20230426,"Utensil, equipment and linens:  properly stored, dried, handled",,False,422
32613,20230426,Nonfood-contact surfaces clean,,False,423
32613,20221028,Nonfood-contact surfaces clean,,False,424
32613,20231019,"In-use utensils, properly stored",,False,425
32613,20231019,Nonfood-contact surfaces clean,,False,426
32613,20231019,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used",,False,427
32659,20190328,"Food Protection - storage, prep, display, service, transp.",,False,428
32659,20190328,"Dishwashing facilities, designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge",,False,429
32659,20190328,Food/Non-food contact surfaces of equip/utensils clean,,False,430
32659,20190328,"Floors constructed, drained, clean, good repair, covering installation, easily cleanable",,False,431
