NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
16714,572,1,NORTHSTAR RX LLC,Active,"LEUPROLIDE ACETATE KIT, 1MG/0.2ML",1,78885,N,1,N,3/9/2009,5/19/2009,EA,1.0,AP,N,4/10/2023,4/10/2023,,,5/16/2023
43598,126,11,"DR. REDDY'S LABORATORIES, INC.",Active,Sterile Diluent for Treprostinil Inj.,1,210214,N,1,N,7/7/2022,4/20/2023,ML,50.0,AP,Y,4/20/2023,4/20/2023,,,5/15/2023
51167,445,1,"VERTEX PHARMACEUTICALS, INC.",Active,TRIKAFTA (elexacaftor/tezacaftor/ivacaftor;ivacaftor),3,217660,S,1,Y,4/26/2023,5/15/2023,EA,56.0,NR,N,,5/15/2023,,,5/18/2023
51167,446,1,"VERTEX PHARMACEUTICALS, INC.",Active,TRIKAFTA (elexacaftor/tezacaftor/ivacaftor;ivacaftor),3,217660,S,1,Y,4/26/2023,5/15/2023,EA,56.0,NR,N,,5/15/2023,,,5/18/2023
53746,751,5,AMNEAL PHARMACEUTICALS OF NEW YORK LLC,Active,Benazepril HCL 5mg,1,76820,N,1,N,2/3/2006,4/30/2009,TAB,500.0,AB,N,2/14/2023,2/14/2023,,,5/18/2023
63868,50,30,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Menthol Cough Drop (QC98671),10,PART341,N,2,N,1/5/2015,6/2/2015,EA,30.0,BE,N,,6/2/2015,10/12/2017,,5/18/2023
63868,118,25,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Zinc Cold Therapy (QC96505),12,,N,2,N,1/5/2018,5/7/2018,EA,25.0,BE,N,,5/7/2018,9/9/2019,,5/18/2023
63868,124,20,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Medicated Pain Relief Patch (QC99630),9,PART348,N,2,N,5/1/2017,9/1/2017,EA,20.0,AT,N,,9/1/2017,,,5/18/2023
63868,144,23,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Nasal Decongestant PE Non-Drowsy Maximum Strength (QC95499),10,PART341,N,2,N,4/28/2006,4/28/2006,TAB,18.0,NR,N,,4/28/2006,1/10/2014,,5/18/2023
63868,146,22,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Nasal Decongestant PE Non-Drowsy Maximum Strength,10,PART341,N,2,N,9/30/1990,7/1/1996,TAB,50.0,NR,N,,4/1/1998,11/22/2016,,5/18/2023
63868,165,5,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Maximum Strength Diaper Rash (QC98727),10,PART347,N,2,N,1/5/2014,4/1/2014,GM,113.0,AT,N,,4/1/2014,,,5/18/2023
63868,255,4,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Oil-Free Moisturizer Broad Spectrum SPF 15 (QC88781),9,PART352,N,2,N,1/1/2014,9/1/2014,GM,113.0,AT,N,,9/1/2014,,,5/18/2023
63868,271,1,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Scar Gel (QC99882),10,PART347,N,2,N,5/16/2021,8/16/2021,GM,20.0,AT,N,,8/16/2021,,,5/18/2023
63868,300,30,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Gas Relief Extra Strength (QC95339),10,PART347,N,2,N,5/6/2019,9/30/2019,EA,30.0,BE,N,,9/30/2019,,,5/19/2023
63868,374,4,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Children's Multi-Symptom (QC96603),10,PART341,N,2,N,1/12/2015,5/31/2015,ML,118.0,BE,N,,5/31/2015,,,5/19/2023
63868,392,24,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Allergy Relief (QC95104),10,PART341,N,2,N,5/6/2020,9/9/2020,EA,24.0,BE,N,,9/9/2020,,,5/19/2023
63868,531,8,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Sunscreen SPF 50 Baby (QC99732),9,PART352,N,2,N,8/5/2021,12/22/2021,GM,227.0,AT,N,,12/22/2021,,,5/19/2023
63868,531,18,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Sunscreen SPF 50 (QC99711),9,PART352,N,2,N,8/5/2021,12/22/2021,GM,227.0,AT,N,,12/22/2021,,,5/19/2023
63868,562,25,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Famotidine (QC95891),1,206531,N,2,N,6/25/2019,8/20/2019,EA,25.0,BC,N,,8/20/2019,10/29/2022,,5/19/2023
63868,562,50,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Famotidine (QC96837),1,206531,N,2,N,6/25/2019,8/20/2019,EA,50.0,BC,N,,8/20/2019,10/29/2022,,5/19/2023
63868,563,60,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Famotidine (QC95526),1,206531,N,2,N,6/25/2019,8/20/2019,EA,30.0,BC,N,,8/20/2019,10/29/2022,,5/19/2023
63868,591,2,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,ACETAMINOPHEN ER 650 8HR CAPLET (QC99770),1,211544,N,2,N,10/22/2019,1/1/2020,TAB,225.0,NR,N,,1/1/2020,6/30/2022,,5/18/2023
63868,638,25,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Stool Softener Laxative (QC94723),9,PART334,N,2,N,10/12/2021,12/30/2021,EA,250.0,BC,N,,12/30/2021,,,5/19/2023
63868,658,8,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Allergy Relief Dye-Free (QC99137),10,PART341,N,2,N,1/12/2015,3/1/2015,ML,118.0,BE,N,,3/1/2015,,,5/19/2023
63868,660,22,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Acetaminophen 650 Mg Arthritis Caplets (QC95498),1,211544,N,2,N,8/21/2020,10/1/2020,TAB,50.0,NR,N,10/1/2020,10/1/2020,,,5/18/2023
63868,664,69,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Antiseptic Mouth Rinse (QC99091),9,PART356,N,2,N,10/15/1994,1/11/1995,ML,250.0,BE,N,,4/1/1998,,,5/19/2023
63868,664,86,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Antiseptic Mouth Rinse (QC99442),9,PART356,N,2,N,10/15/1994,1/11/1995,ML,1000.0,BE,N,,4/1/1998,,,5/19/2023
63868,687,43,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Therapeutic T Plus (QC99255),10,PART358,N,2,N,2/16/2013,5/30/2013,ML,251.0,AT,N,,5/30/2013,,,5/19/2023
63868,731,28,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Anti-Itch Topical (QC94731),9,PART348,N,2,N,2/18/2020,4/3/2020,GM,28.0,AT,N,,4/3/2020,,,5/19/2023
63868,975,6,"CHAIN DRUG MARKETING ASSOCIATION, INC.",Active,Max. Strength Gas Relief (QC95303) ,10,PART332,N,2,N,1/5/2023,3/28/2023,EA,60.0,BC,N,,3/28/2023,,,5/19/2023
69367,191,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenazopyridine Hydrochloride Tabs 100mg 100ct,12,,N,1,N,12/22/2016,4/1/2023,TAB,100.0,NR,N,4/1/2023,4/1/2023,,,5/15/2023
69367,192,1,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Phenazopyridine Hydrochloride Tabs 200mg 100ct,12,,N,1,N,12/22/2016,4/1/2023,TAB,100.0,NR,N,4/1/2023,4/1/2023,,,5/15/2023
70069,67,1,"SOMERSET THERAPEUTICS, LLC.",Active,"Ropivacaine HCl Injection, USP 1% 200mg/20mL",1,207636,N,1,N,6/15/2018,5/11/2023,ML,20.0,AP,N,,5/11/2023,,,5/16/2023
70069,67,10,"SOMERSET THERAPEUTICS, LLC.",Active,"Ropivacaine HCl Injection, USP 1% 200mg/20mL",1,207636,N,1,N,6/15/2018,5/11/2023,ML,200.0,AP,N,,5/11/2023,,,5/16/2023
70069,67,25,"SOMERSET THERAPEUTICS, LLC.",Active,"Ropivacaine HCl Injection, USP 1% 200mg/20mL",1,207636,N,1,N,6/15/2018,5/11/2023,ML,500.0,AP,N,,5/11/2023,,,5/16/2023
70121,1568,7,AMNEAL PHARMACEUTICALS LLC,Active,Releuko (filgrastim-ayow) 300mcg/0.05mL Injection,2,761082,S,1,N,2/25/2022,11/22/2022,ML,5.0,NR,Y,,11/22/2022,,,5/18/2023
70121,1570,7,AMNEAL PHARMACEUTICALS LLC,Active,Releuko (filgrastim-ayow) 480mcg/0.08mL Injection,2,761082,S,1,N,2/25/2022,11/22/2022,ML,8.0,NR,Y,,11/22/2022,,,5/18/2023
70121,2537,2,AMNEAL PHARMACEUTICALS LLC,Active,Leuprolide Acetate Inject 14mg/2.8ml (1mg/0.2mL) Inner Pk,1,215336,N,1,N,10/28/2022,4/5/2023,ML,0.2,AP,Y,,4/5/2023,,,5/18/2023
70121,2537,6,AMNEAL PHARMACEUTICALS LLC,Active,Leuprolide Acetate Inject Kit; 14mg/2.8ml (1mg/0.2mL),1,215336,N,1,N,10/28/2022,4/5/2023,ML,2.8,AP,Y,,4/5/2023,,,5/18/2023
70677,148,1,STRATEGIC SOURCING SERVICES LLC,Active,SM OMEPRAZ 20MG  TAB 14,1,207891,N,2,N,11/16/2020,4/20/2023,TAB,1.0,AB,N,4/20/2023,4/20/2023,,,5/16/2023
70748,175,1,LUPIN PHARMACEUTICALS INC.,Active,Arformoterol Tartrate Inhalation Solution - Inner Pack,1,213068,N,1,N,2/7/2022,5/16/2022,ML,1.0,AB,Y,,5/16/2022,,,5/17/2023
70748,261,1,LUPIN PHARMACEUTICALS INC.,Active,Formoterol Fumarate Inhalation Solution Inner Pack,1,215053,N,1,N,8/22/2022,11/28/2022,ML,1.0,AN,Y,,11/28/2022,,,5/17/2023
71288,166,91,"MEITHEAL PHARMACEUTICALS, INC.",Active,"Pemetrexed for Injection, USP 100mg 10mL - Novaplus",1,208696,N,1,N,5/25/2022,5/25/2022,EA,1.0,AP,Y,,5/25/2022,,,5/16/2023
71288,167,95,"MEITHEAL PHARMACEUTICALS, INC.",Active,"Pemetrexed for Injection, USP 500mg 50mL - Novaplus",1,208696,N,1,N,5/25/2022,5/25/2022,EA,1.0,AP,Y,,5/25/2022,,,5/16/2023
71288,600,10,"MEITHEAL PHARMACEUTICALS, INC.",Active,Pantoprazole Sodium for Injection 40mg 10mL - Inner NDC,1,215860,N,1,N,8/29/2022,4/24/2023,EA,1.0,AP,Y,,4/24/2023,,,5/16/2023
71288,600,11,"MEITHEAL PHARMACEUTICALS, INC.",Active,Pantoprazole Sodium for Injection 40mg 10mL,1,215860,N,1,N,8/29/2022,4/24/2023,EA,10.0,AP,Y,,4/24/2023,,,5/16/2023
71881,400,12,"AIMMUNE THERAPEUTICS, INC.",Active,VOWST,2,125757,S,1,N,4/26/2023,4/26/2023,CAP,12.0,NR,N,,4/26/2023,,,5/17/2023
71894,142,10,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5 mL vial and 8x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,143,10,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5 mL vial and 9x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,144,10,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 10x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,145,11,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5mL and 9x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,146,11,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5mL and 10x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,147,11,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 11x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,148,12,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5mL and 10x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,149,12,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5mL and 11x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,150,12,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 12x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,151,13,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5mL and 11x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,152,13,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5mL and 12x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,153,13,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 13x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,154,14,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 2x5.5mL and 12x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,155,14,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 1x5.5mL and 13x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71894,156,14,"NOVARTIS GENE THERAPIES, INC.",Active,Zolgensma 14x8.3 mL vial Kit,2,125694,S,1,N,5/24/2019,4/3/2023,EA,1.0,NR,Y,,4/3/2023,,,5/16/2023
71921,177,6,"Florida Pharmaceutical Products, LLC",Active,"Abiraterone Acetate Tablets, 500MG",1,215086,N,1,N,3/23/2023,5/8/2023,TAB,60.0,AB,N,,5/8/2023,,,5/15/2023
72305,25,90,"PROVELL PHARMACEUTICALS, LLC.",Active,Euthyrox 25 mcg 90s,3,21292,I,1,N,5/31/2002,6/18/2019,TAB,90.0,AB,N,,6/20/2019,,,5/17/2023
72305,137,90,"PROVELL PHARMACEUTICALS, LLC.",Active,Euthyrox 137 mcg 90s,3,21292,I,1,N,5/31/2002,6/18/2019,TAB,90.0,AB,N,,6/20/2019,,,5/17/2023
72305,150,90,"PROVELL PHARMACEUTICALS, LLC.",Active,Euthyrox 150 mcg 90s,3,21292,I,1,N,5/31/2002,6/18/2019,TAB,90.0,AB,N,,6/20/2019,,,5/17/2023
72305,175,90,"PROVELL PHARMACEUTICALS, LLC.",Active,Euthyrox 175 mcg 90s,3,21292,I,1,N,5/31/2002,6/18/2019,TAB,90.0,AB,N,,6/20/2019,,,5/17/2023
72603,133,1,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 20MG/2ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,2.0,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,133,25,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 20MG/2ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,2.0,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,251,1,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 40MG/4ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,4.0,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,251,25,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 40MG/4ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,4.0,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,474,1,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 100MG/10ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,10.0,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72603,474,25,NORTHSTAR RX LLC,Active,"FUROSEMIDE INJECTION SOLUTION, 100MG/10ML",1,203428,N,1,N,8/26/2014,12/1/2014,ML,10.0,AP,N,4/12/2023,4/12/2023,,,5/16/2023
72606,11,1,"CELLTRION USA, INC.",Active,Vegzelma 100mg,2,761268,S,1,N,9/27/2022,4/11/2023,ML,1.0,NR,Y,,4/11/2023,,,5/18/2023
72606,12,1,"CELLTRION USA, INC.",Active,Vegzelma 400mg,2,761268,S,1,N,9/27/2022,4/11/2023,ML,1.0,NR,Y,,4/11/2023,,,5/18/2023
72888,25,0,Advagen Pharma Ltd,Active,Lamotrigine Tab Usp 25 mg 1000,1,78625,N,1,N,1/27/2009,1/27/2009,TAB,1000.0,AB,N,11/14/2022,11/14/2022,,,5/19/2023
72888,119,0,Advagen Pharma Ltd,Active,Dicyclomine HCL Tab USP 20mg 1000,1,216736,N,1,N,12/14/2022,4/5/2023,TAB,1000.0,AB,N,,4/5/2023,,,5/19/2023
72888,119,1,Advagen Pharma Ltd,Active,Dicyclomine HCL Tab USP 20mg 100,1,216736,N,1,N,12/14/2022,4/5/2023,TAB,100.0,AB,N,,4/5/2023,,,5/19/2023
72888,152,1,Advagen Pharma Ltd,Active,Clonazepam Tab USP 0.5mg 100,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,100.0,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,152,5,Advagen Pharma Ltd,Active,Clonazepam Tab USP 0.5mg 500,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,500.0,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,153,1,Advagen Pharma Ltd,Active,Clonazepam Tab USP 1mg 100,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,100.0,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,153,5,Advagen Pharma Ltd,Active,Clonazepam Tab USP 1mg 500,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,500.0,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,153,30,Advagen Pharma Ltd,Active,Clonazepam Tab USP 1mg 30,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,30.0,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,154,1,Advagen Pharma Ltd,Active,Clonazepam Tab USP 2mg 100,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,100.0,AB,N,4/3/2023,4/3/2023,,,5/19/2023
72888,154,5,Advagen Pharma Ltd,Active,Clonazepam Tab USP 2mg 500,1,75468,N,1,N,10/6/2000,4/3/2023,TAB,500.0,AB,N,4/3/2023,4/3/2023,,,5/19/2023
76282,302,12,"EXELAN PHARMACEUTICALS, INC",Active,ALFUZOSIN 10MG,1,90284,N,1,N,1/17/2012,10/1/2012,TAB,120.0,AB,N,,10/1/2012,,,5/16/2023
81284,154,1,"Provepharm, Inc.",Active,Piperacillin & Tazobactam Inj 12g/1.5g 13.5g 1 vial,1,207848,N,1,N,2/1/2023,4/24/2023,EA,1.0,NR,N,,4/24/2023,,,5/17/2023
