NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
60687,701,1,AMERICAN HEALTH PACKAGING,Active,Glipizide Tablet,1,75795,N,1,N,11/20/2022,6/1/2023,TAB,100.0,AB,N,,6/1/2023,,,6/21/2023
60687,701,11,AMERICAN HEALTH PACKAGING,Active,Glipizide Tablet,1,75795,N,1,N,11/20/2022,6/1/2023,TAB,1.0,AB,N,,6/1/2023,,,6/21/2023
60687,707,1,AMERICAN HEALTH PACKAGING,Active,HYDROXYZINE PAMOATE,1,88487,N,1,N,11/20/2022,5/25/2023,CAP,100.0,AB,N,,5/25/2023,,,6/21/2023
60687,707,11,AMERICAN HEALTH PACKAGING,Active,HYDROXYZINE PAMOATE,1,88487,N,1,N,11/20/2022,5/25/2023,CAP,1.0,AB,N,,5/25/2023,,,6/21/2023
60687,747,11,AMERICAN HEALTH PACKAGING,Active,Lurasidone Hydrochloride Tablet,1,212244,N,1,N,4/15/2023,6/8/2023,TAB,1.0,AB,N,,6/8/2023,,,6/21/2023
60687,747,21,AMERICAN HEALTH PACKAGING,Active,Lurasidone Hydrochloride Tablet,1,212244,N,1,N,4/15/2023,6/8/2023,TAB,30.0,AB,N,,6/8/2023,,,6/21/2023
62135,437,30,CHARTWELL RX LLC,Active,"PrednisoLONE Tablets, USP 5mg x 30 count.",1,80531,N,1,N,9/30/1990,4/3/2023,TAB,30.0,BX,N,,4/3/2023,,,6/22/2023
62332,678,2,ALEMBIC PHARMACEUTICALS INC.,Active,Docetaxel Injectable Solution 20mg/2mL,1,215744,N,1,N,2/28/2023,6/14/2023,ML,2.0,AB,Y,,6/14/2023,,,6/22/2023
62332,678,8,ALEMBIC PHARMACEUTICALS INC.,Active,Docetaxel Injectable Solution 80mg/8mL,1,215744,N,1,N,2/28/2023,6/14/2023,ML,8.0,AB,Y,,6/14/2023,,,6/22/2023
62332,678,16,ALEMBIC PHARMACEUTICALS INC.,Active,Docetaxel Injectable Solution 160mg/16mL,1,215744,N,1,N,2/28/2023,6/14/2023,ML,16.0,AB,Y,,6/14/2023,,,6/22/2023
67457,621,2,MYLAN INSTITUTIONAL LLC.,Active,Triamcinolone 40mg/ML 1mL SDV 1PK,1,212567,N,1,N,11/2/2022,5/8/2023,ML,1.0,AB,Y,,5/8/2023,,,6/22/2023
67457,622,5,MYLAN INSTITUTIONAL LLC.,Active,Triamcinolone 40mg/mL 5mL SDV 1PK,1,212567,N,1,N,11/2/2022,5/8/2023,ML,5.0,AB,Y,,5/8/2023,,,6/22/2023
67457,623,10,MYLAN INSTITUTIONAL LLC.,Active,Triamcinolone 40mg/mL 10mL SDV 1PK,1,212567,N,1,N,11/2/2022,5/8/2023,ML,10.0,AB,Y,,5/8/2023,,,6/22/2023
68180,141,3,"LUPIN PHARMACEUTICALS, INC.",Active,Nabumetone Tablets 500mg,1,90445,N,1,N,1/12/2011,8/27/2012,TAB,1000.0,AB,N,,8/27/2012,,,6/22/2023
68180,142,3,"LUPIN PHARMACEUTICALS, INC.",Active,Nabumetone Tablets 750mg,1,90445,N,1,N,1/12/2011,8/27/2012,TAB,1000.0,AB,N,,8/27/2012,,,6/22/2023
68180,157,9,"LUPIN PHARMACEUTICALS, INC.",Active,Clobazam,1,210545,N,1,N,12/14/2018,1/31/2019,TAB,1.0,A1,N,,1/31/2019,,,6/22/2023
68180,189,2,"LUPIN PHARMACEUTICALS, INC.",Active,Meloxicam Capsules 10mg,1,209487,N,1,N,6/1/2020,12/22/2020,CAP,500.0,AB,N,,12/22/2020,,,6/22/2023
68180,266,11,"LUPIN PHARMACEUTICALS, INC.",Active,DIVALPROEX SODIUM DR 250MG,1,78790,N,1,N,7/29/2008,7/29/2008,TAB,100.0,AB,N,,7/29/2008,,,6/22/2023
68180,281,13,"LUPIN PHARMACEUTICALS, INC.",Active,ETHAMBUTOL HCL TABLETS 400MG,1,78939,N,1,N,6/17/2009,7/20/2009,TAB,4.0,AB,N,,7/20/2009,,,6/22/2023
68180,309,1,"LUPIN PHARMACEUTICALS, INC.",Active,Losartan Tabs 100 mg ,1,78232,N,1,N,10/6/2010,10/6/2010,TAB,100.0,AB,N,1/14/2016,1/14/2016,,,6/22/2023
68180,352,11,"LUPIN PHARMACEUTICALS, INC.",Active,SERTRALINE HCL,1,77670,N,1,N,2/6/2007,2/6/2007,TAB,10.0,AB,N,,2/6/2007,,,6/22/2023
68180,361,3,"LUPIN PHARMACEUTICALS, INC.",Active,Fenofibrate Tablets 145mg,1,90856,N,1,N,12/23/2011,11/19/2012,TAB,1000.0,AB,N,,11/19/2012,,,6/22/2023
68180,363,11,"LUPIN PHARMACEUTICALS, INC.",Active,Fenofibrate Tablets USP 160mg,1,204019,N,1,N,8/17/2015,11/23/2015,TAB,10.0,AB,N,,11/23/2015,,,6/22/2023
68180,472,3,"LUPIN PHARMACEUTICALS, INC.",Active,Amlodipine Besylate and Benazepril Hydrochloride,1,78466,N,1,N,2/5/2010,9/25/2018,CAP,1000.0,AB,N,,9/25/2018,,,6/22/2023
68180,473,3,"LUPIN PHARMACEUTICALS, INC.",Active,Amlodipine Besylate and Benazepril Hydrochloride,1,78466,N,1,N,2/5/2010,9/25/2018,CAP,1000.0,A1,N,,9/25/2018,,,6/22/2023
68180,513,5,"LUPIN PHARMACEUTICALS, INC.",Active,LISINOPRIL 5 MG,1,77321,N,1,N,9/9/2005,12/7/2005,TAB,5000.0,AB,N,,12/7/2005,,,6/22/2023
68180,647,3,"LUPIN PHARMACEUTICALS, INC.",Active,Paroxetine ER Tabs USP 12.5mg,1,204134,N,1,N,1/20/2017,3/6/2017,TAB,1000.0,AB,N,,3/6/2017,,,6/22/2023
68180,674,2,"LUPIN PHARMACEUTICALS, INC.",Active,Lurasidone Hydrochloride Tablets 120mg,1,208031,N,1,N,1/3/2019,2/20/2023,TAB,500.0,AB,N,,2/20/2023,,,6/22/2023
68180,718,12,"LUPIN PHARMACEUTICALS, INC.",Active,Doxercalciferol,1,210801,N,1,N,11/1/2018,12/17/2019,EA,10.0,AP,Y,,12/17/2019,,,6/22/2023
68180,726,17,"LUPIN PHARMACEUTICALS, INC.",Active,Olmesartan Medoxomil Tabs 40mg,1,206631,N,1,N,4/27/2017,9/1/2017,TAB,300.0,AB,N,,9/1/2017,,,6/22/2023
68180,765,2,"LUPIN PHARMACEUTICALS, INC.",Active,Amlodipine and Valsartan Tablets 10mg / 160mg,1,90245,N,1,N,3/30/2015,3/30/2015,TAB,500.0,AB,N,,3/30/2015,4/16/2021,,6/22/2023
68180,775,2,"LUPIN PHARMACEUTICALS, INC.",Active,"Amlodipine, Valsartan and Hydrochlorothiazide Tablets",1,200797,N,1,N,6/3/2015,6/3/2015,TAB,500.0,AB,N,,6/3/2015,4/16/2021,,6/22/2023
68180,837,71,"LUPIN PHARMACEUTICALS, INC.",Active,Tri-Lo-Marzia,1,200541,N,1,N,6/25/2012,1/19/2016,TAB,1.0,AB,N,,1/19/2016,,,6/22/2023
68180,861,11,"LUPIN PHARMACEUTICALS, INC.",Active,AZITHROMYCIN DIHYDRATE,1,65398,N,1,N,5/15/2015,11/17/2022,TAB,6.0,AB,N,,11/17/2022,,,6/21/2023
68180,946,2,"LUPIN PHARMACEUTICALS, INC.",Active,Desoximetasone Ointment USP ,1,208104,N,1,N,12/1/2016,5/10/2017,GM,1.0,AB,N,,5/10/2017,,,6/22/2023
68180,946,6,"LUPIN PHARMACEUTICALS, INC.",Active,Desoximetasone Ointment USP,1,208104,N,1,N,12/1/2016,5/10/2017,GM,1.0,AB,N,,5/10/2017,,,6/22/2023
68180,973,9,"LUPIN PHARMACEUTICALS, INC.",Active,Levothyroxine Sodium,1,209713,N,1,N,1/18/2019,3/20/2019,TAB,90.0,A1,N,,3/20/2019,,,6/21/2023
68180,981,9,"LUPIN PHARMACEUTICALS, INC.",Active,Lisinopril Tablets USP 20mg ,1,77321,N,1,N,9/9/2005,1/13/2006,TAB,90.0,AB,N,3/21/2017,3/21/2017,,,6/22/2023
69238,2548,3,"AMNEAL PHARMACEUTICALS, LLC",Active,Tasimelteon IR 20mg,1,211654,N,1,N,1/23/2023,5/29/2023,CAP,30.0,AB,N,,5/29/2023,,,6/22/2023
70010,203,3,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 25mg 30Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,30.0,AB,N,,6/20/2023,,,6/20/2023
70010,203,5,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 25mg 500Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,500.0,AB,N,,6/20/2023,,,6/20/2023
70010,203,9,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 25mg 90Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,6/20/2023
70010,203,10,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 25mg 1000Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,1000.0,AB,N,,6/20/2023,,,6/20/2023
70010,204,3,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 50mg 30Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,30.0,AB,N,,6/20/2023,,,6/20/2023
70010,204,5,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 50mg 500Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,500.0,AB,N,,6/20/2023,,,6/20/2023
70010,204,9,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 50mg 90Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,6/20/2023
70010,204,10,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 50mg 1000Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,1000.0,AB,N,,6/20/2023,,,6/20/2023
70010,205,3,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 100mg 30Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,30.0,AB,N,,6/20/2023,,,6/20/2023
70010,205,5,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 100mg 500Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,500.0,AB,N,,6/20/2023,,,6/20/2023
70010,205,9,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 100mg 90Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,6/20/2023
70010,205,10,"GRANULES PHARMACEUTICALS, INC.",Active,Sertraline HCL 100mg 1000Ct,1,78403,N,1,N,1/8/2008,6/20/2023,TAB,1000.0,AB,N,,6/20/2023,,,6/20/2023
70010,741,3,"GRANULES PHARMACEUTICALS, INC.",Active,Losartan Potassium Tabs 25 30Ct,1,215959,N,1,N,2/23/2023,6/20/2023,TAB,30.0,AB,N,,6/20/2023,,,6/20/2023
70010,741,9,"GRANULES PHARMACEUTICALS, INC.",Active,Losartan Potassium Tabs 25 90Ct,1,215959,N,1,N,2/23/2023,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,6/20/2023
70010,741,10,"GRANULES PHARMACEUTICALS, INC.",Active,Losartan Potassium Tabs 25 1000Ct,1,215959,N,1,N,2/23/2023,6/20/2023,TAB,1000.0,AB,N,,6/20/2023,,,6/20/2023
70010,742,3,"GRANULES PHARMACEUTICALS, INC.",Active,Losartan Potassium Tabs 50 30Ct,1,215959,N,1,N,2/23/2023,6/20/2023,TAB,30.0,AB,N,,6/20/2023,,,6/20/2023
70010,742,9,"GRANULES PHARMACEUTICALS, INC.",Active,Losartan Potassium Tabs 50 90Ct,1,215959,N,1,N,2/23/2023,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,6/20/2023
70010,742,10,"GRANULES PHARMACEUTICALS, INC.",Active,Losartan Potassium Tabs 50 1000Ct,1,215959,N,1,N,2/23/2023,6/20/2023,TAB,1000.0,AB,N,,6/20/2023,,,6/20/2023
70010,743,3,"GRANULES PHARMACEUTICALS, INC.",Active,Losartan Potassium Tabs 100 30Ct,1,215959,N,1,N,2/23/2023,6/20/2023,TAB,30.0,AB,N,,6/20/2023,,,6/20/2023
70010,743,9,"GRANULES PHARMACEUTICALS, INC.",Active,Losartan Potassium Tabs 100 90Ct,1,215959,N,1,N,2/23/2023,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,6/20/2023
70010,743,10,"GRANULES PHARMACEUTICALS, INC.",Active,Losartan Potassium Tabs 100 1000Ct,1,215959,N,1,N,2/23/2023,6/20/2023,TAB,1000.0,AB,N,,6/20/2023,,,6/20/2023
70121,1627,1,AMNEAL PHARMACEUTICALS LLC,Active,Fylnetra (pegfilgrastim-pbbk) 6mg/0.6mL Single Dose Syringe,2,761084,S,1,N,5/26/2022,5/24/2023,ML,0.6,NR,Y,,5/24/2023,,,6/22/2023
70121,1743,4,AMNEAL PHARMACEUTICALS LLC,Active,Nelarabine 250mg Injection,1,216346,N,1,N,4/4/2023,5/22/2023,ML,300.0,AP,Y,,5/22/2023,,,6/22/2023
72578,102,4,VIONA PHARMACEUTICALS INC.,Active,"Tavaborole Topical Solution,USP 5% 10ml",1,212294,N,1,N,4/10/2023,5/9/2023,ML,10.0,AB,N,5/3/2023,5/9/2023,,,6/20/2023
72578,107,78,VIONA PHARMACEUTICALS INC.,Active,Aripiprazole ODT Tabs USP 15mg 30 ct Blister,1,90165,N,1,N,8/28/2018,8/19/2022,TAB,30.0,AB,N,,8/19/2022,,,6/20/2023
72578,111,1,VIONA PHARMACEUTICALS INC.,Active,"Bisoprolol Fumarate Tablets, USP 5 mg 100 ct",1,215680,N,1,N,7/25/2022,5/26/2023,TAB,100.0,AB,N,2/13/2023,5/26/2023,,,6/20/2023
