NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
59651,232,1,"AUROBINDO PHARMA USA, INC.",Active,Clonidine Hydrochloride Tablets 0.1 mg,1,70886,N,1,N,6/2/2021,2/27/2023,TAB,100.0,AB,N,,2/27/2023,,,3/17/2023
59651,232,99,"AUROBINDO PHARMA USA, INC.",Active,Clonidine Hydrochloride Tablets 0.1 mg,1,70886,N,1,N,6/2/2021,2/27/2023,TAB,1000.0,AB,N,,2/27/2023,,,3/17/2023
59651,233,1,"AUROBINDO PHARMA USA, INC.",Active,Clonidine Hydrochloride Tablets 0.2 mg,1,70886,N,1,N,6/2/2021,2/27/2023,TAB,100.0,AB,N,,2/27/2023,,,3/17/2023
59651,233,5,"AUROBINDO PHARMA USA, INC.",Active,Clonidine Hydrochloride Tablets 0.2 mg,1,70886,N,1,N,6/2/2021,2/27/2023,TAB,500.0,AB,N,,2/27/2023,,,3/17/2023
59651,234,1,"AUROBINDO PHARMA USA, INC.",Active,Clonidine Hydrochloride Tablets 0.3 mg,1,70886,N,1,N,6/2/2021,2/27/2023,TAB,100.0,AB,N,,2/27/2023,,,3/17/2023
60505,6116,0,APOTEX CORP.,Active,Regadenoson Injection 5ml,1,207604,N,1,N,2/11/2022,3/10/2023,ML,5.0,AP,Y,,3/10/2023,,,3/14/2023
62332,131,90,ALEMBIC PHARMACEUTICALS INC.,Active,Olmesartan 5mg Tabs,1,203012,N,1,N,4/24/2017,4/24/2017,TAB,90.0,AB,N,,4/24/2017,,,3/14/2023
62332,313,30,ALEMBIC PHARMACEUTICALS INC.,Active,Teriflunomide 7mg Tabs,1,209572,N,1,N,4/18/2019,3/13/2023,TAB,30.0,AB,N,,3/13/2023,,,3/14/2023
62332,314,30,ALEMBIC PHARMACEUTICALS INC.,Active,Teriflunomide 14mg Tab,1,209572,N,1,N,4/19/2019,3/13/2023,TAB,30.0,AB,N,,3/13/2023,,,3/14/2023
67877,638,30,"ASCEND LABORATORIES, L.L.C.",Active,Lurasidone 20mg Tabs 30,1,212244,N,1,N,12/13/2022,2/20/2023,TAB,1.0,AB,N,,2/20/2023,,,3/15/2023
67877,639,30,"ASCEND LABORATORIES, L.L.C.",Active,Lurasidone 40mg Tabs 30,1,212244,N,1,N,12/13/2022,2/20/2023,TAB,1.0,AB,N,,2/20/2023,,,3/15/2023
67877,640,30,"ASCEND LABORATORIES, L.L.C.",Active,Lurasidone 60mg Tabs 30,1,212244,N,1,N,12/13/2022,2/20/2023,TAB,1.0,AB,N,,2/20/2023,,,3/15/2023
67877,641,30,"ASCEND LABORATORIES, L.L.C.",Active,Lurasidone 80mg Tabs 30,1,212244,N,1,N,12/13/2022,2/20/2023,TAB,1.0,AB,N,,2/20/2023,,,3/15/2023
67877,642,30,"ASCEND LABORATORIES, L.L.C.",Active,Lurasidone 120mg Tabs 30,1,212244,N,1,N,12/13/2022,2/20/2023,TAB,1.0,AB,N,,2/20/2023,,,3/15/2023
67877,879,20,"ASCEND LABORATORIES, L.L.C.",Active,Cefpodoxime Proxetil 200mg Tabs 20,1,210568,N,1,N,5/18/2022,9/19/2022,TAB,1.0,AB,N,2/13/2023,2/13/2023,,,3/15/2023
70710,1350,9,ZYDUS PHARMACEUTICALS (USA) INC.,Active,VENLAFAXINE ER TAB 150MG (90 CT),1,215622,N,1,N,8/30/2022,12/12/2022,TAB,1.0,AB,N,12/12/2022,12/12/2022,,,3/13/2023
71288,26,75,"MEITHEAL PHARMACEUTICALS, INC.",Active,"Vancomycin Hydrochloride for Injection, USP 10g 100mL PBP",1,215196,N,1,N,7/27/2022,2/6/2023,EA,1.0,AP,Y,,2/6/2023,,,3/14/2023
71288,28,10,"MEITHEAL PHARMACEUTICALS, INC.",Active,Micafungin for Injection 50mg 10mL - Inner NDC,1,215381,N,1,N,9/28/2022,2/6/2023,EA,1.0,AP,Y,,2/6/2023,,,3/14/2023
71288,28,11,"MEITHEAL PHARMACEUTICALS, INC.",Active,Micafungin for Injection 50mg 10mL,1,215381,N,1,N,9/28/2022,2/6/2023,EA,10.0,AP,Y,,2/6/2023,,,3/14/2023
71288,29,10,"MEITHEAL PHARMACEUTICALS, INC.",Active,Micafungin for Injection 100mg 10mL - Inner NDC,1,215381,N,1,N,9/28/2022,2/6/2023,EA,1.0,AP,Y,,2/6/2023,,,3/14/2023
71288,29,11,"MEITHEAL PHARMACEUTICALS, INC.",Active,Micafungin for Injection 100mg 10mL,1,215381,N,1,N,9/28/2022,2/6/2023,EA,10.0,AP,Y,,2/6/2023,,,3/14/2023
71288,144,8,"MEITHEAL PHARMACEUTICALS, INC.",Active,Docetaxel Injection 80mg 8mL,1,209634,N,1,N,8/24/2018,2/20/2023,EA,8.0,AP,Y,,2/20/2023,,,3/14/2023
71288,144,16,"MEITHEAL PHARMACEUTICALS, INC.",Active,Docetaxel Injection 160mg 16mL,1,209634,N,1,N,8/24/2018,2/20/2023,EA,16.0,AP,Y,,2/20/2023,,,3/14/2023
71351,21,5,"BROOKFIELD PHARMACEUTICALS, LLC",Active,LIDOCAINE HYDROCHLORIDE 10mg/1mL,1,212821,N,1,N,5/7/2020,6/22/2022,ML,5.0,AP,Y,2/13/2023,2/13/2023,,,3/13/2023
71351,21,10,"BROOKFIELD PHARMACEUTICALS, LLC",Active,LIDOCAINE HYDROCHLORIDE 10mg/1mL 10pk,1,212821,N,1,N,5/7/2020,6/22/2022,ML,50.0,AP,Y,2/13/2023,2/13/2023,,,3/13/2023
71351,21,25,"BROOKFIELD PHARMACEUTICALS, LLC",Active,LIDOCAINE HYDROCHLORIDE 10mg/1mL 25pk,1,212821,N,1,N,5/7/2020,6/22/2022,ML,125.0,AP,Y,2/13/2023,2/13/2023,,,3/13/2023
71351,22,2,"BROOKFIELD PHARMACEUTICALS, LLC",Active,BUPIVACAINE HYDROCHLORIDE 7.5mg/1mL,1,212822,N,1,N,12/30/2019,2/13/2023,ML,2.0,AP,Y,,2/13/2023,,,3/13/2023
71351,22,10,"BROOKFIELD PHARMACEUTICALS, LLC",Active,BUPIVACAINE HYDROCHLORIDE 7.5mg/1mL 10pk,1,212822,N,1,N,12/30/2019,2/13/2023,ML,20.0,AP,Y,,2/13/2023,,,3/13/2023
71351,22,50,"BROOKFIELD PHARMACEUTICALS, LLC",Active,BUPIVACAINE HYDROCHLORIDE 7.5mg/1mL 50pk,1,212822,N,1,N,12/30/2019,2/13/2023,ML,100.0,AP,Y,,2/13/2023,,,3/13/2023
72143,251,10,"JG PHARMA, INC.",Active,ACCUTANE 10mg (inner 10ct),1,202099,N,1,N,3/25/2013,4/19/2013,CAP,1.0,AB,N,2/1/2023,2/1/2023,,,3/16/2023
72143,251,30,"JG PHARMA, INC.",Active,"ACCUTANE 10mg, 30ct",1,202099,N,1,N,3/25/2013,4/19/2013,CAP,1.0,AB,N,2/1/2023,2/1/2023,,,3/16/2023
72143,253,10,"JG PHARMA, INC.",Active,ACCUTANE 30mg (inner 10ct),1,202099,N,1,N,3/25/2013,3/13/2015,CAP,1.0,AB,N,2/6/2023,2/6/2023,,,3/16/2023
72143,253,30,"JG PHARMA, INC.",Active,"ACCUTANE 30mg, 30ct",1,202099,N,1,N,3/25/2013,3/13/2015,CAP,1.0,AB,N,2/6/2023,2/6/2023,,,3/16/2023
72578,103,84,VIONA PHARMACEUTICALS INC.,Active,Mirtazapine ODT 15mg 30ct Blister,1,205798,N,1,N,6/1/2017,2/7/2023,TAB,30.0,AB,N,,2/7/2023,,,3/14/2023
72578,104,84,VIONA PHARMACEUTICALS INC.,Active,Mirtazapine ODT 30mg 30ct Blister,1,205798,N,1,N,6/1/2017,2/27/2023,TAB,30.0,AB,N,,2/27/2023,,,3/14/2023
72578,105,84,VIONA PHARMACEUTICALS INC.,Active,Mirtazapine ODT 45mg 30ct Blister,1,205798,N,1,N,6/1/2017,2/14/2023,TAB,30.0,AB,N,,2/14/2023,,,3/14/2023
