NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
574,2410,65,PADAGIS US LLC,Active,Methylphenidate Trnsdrm 10mg/9hr 30's,4,21514,I,1,N,4/6/2006,4/6/2006,TDP,30.0,AB,N,6/14/2023,6/14/2023,,,7/26/2023
574,2415,1,PADAGIS US LLC,Active,Methylphenidate Trnsdrm 15mg/9hr 1's (Inner),4,21514,I,1,N,4/6/2006,4/6/2006,TDP,1.0,AB,N,6/5/2023,6/5/2023,,,7/26/2023
574,2415,65,PADAGIS US LLC,Active,Methylphenidate Trnsdrm 15mg/9hr 30's ,4,21514,I,1,N,4/6/2006,4/6/2006,TDP,30.0,AB,N,6/5/2023,6/5/2023,,,7/26/2023
574,2420,1,PADAGIS US LLC,Active,Methylphenidate Trnsdrm 20mg/9hr 1's (Inner),4,21514,I,1,N,4/6/2006,4/6/2006,TDP,1.0,AB,N,6/5/2023,6/5/2023,,,7/26/2023
574,2420,65,PADAGIS US LLC,Active,Methylphenidate Trnsdrm 20mg/9hr 30's,4,21514,I,1,N,4/6/2006,4/6/2006,TDP,30.0,AB,N,6/5/2023,6/5/2023,,,7/26/2023
574,2430,1,PADAGIS US LLC,Active,Methylphenidate Trnsdrm 30mg/9hr 1's (Inner),4,21514,I,1,N,4/6/2006,4/6/2006,TDP,1.0,AB,N,6/14/2023,6/14/2023,,,7/27/2023
574,2430,65,PADAGIS US LLC,Active,Methylphenidate Trnsdrm 30mg/9hr 30's,4,21514,I,1,N,4/6/2006,4/6/2006,TDP,30.0,AB,N,6/14/2023,6/14/2023,,,7/27/2023
641,6240,1,HIKMA PHARMACEUTICALS USA INC.,Active,NEOSTIGMINE 3 mg/3mL (1 mg/mL) PFS IP,1,216206,N,1,N,7/13/2022,6/19/2023,ML,3.0,AP,Y,,6/19/2023,,,7/24/2023
641,6240,10,HIKMA PHARMACEUTICALS USA INC.,Active,NEOSTIGMINE 3 mg/3mL (1 mg/mL) PFS X 10,1,216206,N,1,N,7/13/2022,6/19/2023,ML,30.0,AP,Y,,6/19/2023,,,7/24/2023
641,6243,1,HIKMA PHARMACEUTICALS USA INC.,Active,DIAZEPAM Inj 5mg/mL 10mL Vial (IP),1,70311,N,1,N,9/30/1990,9/30/1990,ML,10.0,NR,Y,4/24/2023,4/24/2023,,,7/26/2023
641,6243,10,HIKMA PHARMACEUTICALS USA INC.,Active,DIAZEPAM Inj 5mg/mL 10mL Vial X 10,1,70311,N,1,N,9/30/1990,9/30/1990,ML,100.0,NR,Y,4/24/2023,4/24/2023,,,7/26/2023
13668,682,12,TORRENT PHARMACEUTICALS LIMITED,Active,Sorafenib Tab 200 MG,1,217095,N,1,N,4/12/2023,7/14/2023,TAB,120.0,AB,N,,7/14/2023,,,7/24/2023
16571,762,9,"RISING PHARMACEUTICALS, INC",Active,LEVOCARNITINE TABS 330MG 90CT,1,76858,N,1,N,9/20/2004,10/22/2004,TAB,90.0,AB,N,6/2/2023,6/2/2023,,,7/26/2023
16571,825,9,"RISING PHARMACEUTICALS, INC",Active,Tolmetin Sodium Tabs 600MG,1,74473,N,1,N,8/30/1994,6/14/2023,TAB,90.0,NR,N,,6/14/2023,,,7/28/2023
16714,562,1,NORTHSTAR RX LLC,Active,DEXMETHYLPH HCL CP 5MG,1,206734,N,1,N,11/5/2021,1/21/2022,CAP,1.0,AB,N,6/2/2023,6/2/2023,,,7/28/2023
23155,836,5,"HERITAGE PHARMACEUTICALS, INC.",Active,"Mycophenolate Mofetil Tabs 500mg, 500ct",1,90456,N,1,N,6/10/2010,1/14/2014,TAB,1.0,AB,N,4/5/2023,4/5/2023,,,7/28/2023
23155,850,74,"HERITAGE PHARMACEUTICALS, INC.",Active,"Chloroquine Phosphate Tabs 500mg, 25ct",1,214756,N,1,N,9/3/2021,6/29/2023,TAB,1.0,AA,N,,6/29/2023,,,7/28/2023
25021,464,1,"SAGENT PHARMACEUTICALS, INC.",Active,OCTREOTIDE ACETATE INJECTION PF 100MCG/ML 10X1ML,1,90834,N,1,N,11/12/2013,6/26/2023,ML,1.0,AP,Y,,6/26/2023,,,7/28/2023
25021,465,1,"SAGENT PHARMACEUTICALS, INC.",Active,OCTREOTIDE ACETATE INJECTION PF 500MCG/ML 10X1ML,1,90834,N,1,N,11/12/2013,6/26/2023,ML,1.0,AP,Y,,6/26/2023,,,7/28/2023
31722,683,1,"CAMBER PHARMACEUTICALS, INC.",Active,Trientine HCL Caps 250mg 100ct,1,216356,N,1,N,6/23/2022,6/14/2023,CAP,100.0,AB,N,,6/14/2023,,,7/27/2023
42571,369,83,MICRO LABS LIMITED,Active,Roflumilast Tablets 250mcg 28ct,1,208180,N,1,N,4/18/2023,6/22/2023,TAB,28.0,AB,N,,6/22/2023,,,7/28/2023
42658,10,91,"HISUN PHARMACEUTICALS USA, INC.",Active,NOVAPLUS CLADRIBINE SDV 1MG/ML,1,210856,N,1,N,11/25/2019,5/20/2020,ML,10.0,AP,N,5/20/2020,5/20/2020,,,7/27/2023
42799,953,1,EDENBRIDGE PHARMACEUTICALS LLC,Active,"Diclofenac Sodium ER Tablets, USP 100 mg",1,76201,N,1,N,11/6/2002,11/3/2003,TAB,100.0,AB,N,6/14/2023,6/14/2023,,,7/28/2023
42799,963,1,EDENBRIDGE PHARMACEUTICALS LLC,Active,"Venlafaxine ER Tablets, 225mg",1,209193,N,1,N,10/31/2019,12/12/2019,TAB,30.0,AB,N,6/7/2023,6/7/2023,,,7/28/2023
45802,436,1,PADAGIS ISRAEL PHARMACEUTICALS LTD.,Active,Tazarotene Gel .05% 100g,1,213079,N,1,N,4/25/2023,6/5/2023,GM,100.0,AB,N,,6/5/2023,,,7/27/2023
45802,436,94,PADAGIS ISRAEL PHARMACEUTICALS LTD.,Active,Tazarotene Gel .05% 30g,1,213079,N,1,N,4/25/2023,6/5/2023,GM,30.0,AB,N,,6/5/2023,,,7/27/2023
45802,442,1,PADAGIS ISRAEL PHARMACEUTICALS LTD.,Active,Tazarotene Gel ..1% 100g,1,213079,N,1,N,4/25/2023,6/5/2023,GM,100.0,AB,N,,6/5/2023,,,7/27/2023
45802,442,94,PADAGIS ISRAEL PHARMACEUTICALS LTD.,Active,Tazarotene Gel ..1% 30g,1,213079,N,1,N,4/25/2023,6/5/2023,GM,30.0,AB,N,,6/5/2023,,,7/27/2023
50742,323,5,"INGENUS PHARMACEUTICALS, LLC",Active,Dorzolamide Timolol Opthalmic Sol 2%0.5%,1,217260,N,1,N,5/1/2023,6/16/2023,ML,1.0,AT,Y,,6/16/2023,,,7/25/2023
50742,323,60,"INGENUS PHARMACEUTICALS, LLC",Active,Dorzolamide Timolol Opthalmic Sol 2%0.5%,1,217260,N,1,N,5/1/2023,6/16/2023,ML,12.0,AT,Y,,6/16/2023,,,7/25/2023
50991,136,16,"POLY PHARMACEUTICALS, INC.",Active,Endal Oral Liquid 1.25-10 MG/5ML,10,PART341,N,2,N,9/30/1990,6/15/2023,ML,473.0,NR,N,,6/15/2023,,,7/27/2023
51991,381,6,"BRECKENRIDGE PHARMACEUTICAL, INC.",Active,"Everolimus Tablets , 0.75mg",1,205432,N,1,N,5/20/2021,8/18/2021,TAB,60.0,AB,N,,8/18/2021,,,7/24/2023
51991,821,33,"BRECKENRIDGE PHARMACEUTICAL, INC.",Active,Everolimus Tabs 2.5mg,1,205426,N,1,N,3/5/2021,4/13/2021,TAB,30.0,AB,N,,4/13/2021,,,7/24/2023
51991,822,33,"BRECKENRIDGE PHARMACEUTICAL, INC.",Active,Everolimus Tabs 5mg,1,205426,N,1,N,3/5/2021,4/13/2021,TAB,30.0,AB,N,,4/13/2021,,,7/24/2023
51991,823,33,"BRECKENRIDGE PHARMACEUTICAL, INC.",Active,Everolimus Tabs 7.5mg,1,205426,N,1,N,3/5/2021,4/13/2021,TAB,30.0,AB,N,,4/13/2021,,,7/24/2023
51991,824,33,"BRECKENRIDGE PHARMACEUTICAL, INC.",Active,Everolimus Tablets 10mg,1,205426,N,1,N,3/5/2021,10/5/2021,TAB,30.0,AB,N,,10/5/2021,,,7/24/2023
52652,1950,2,"AZURITY PHARMACEUTICALS, INC.",Active,Thyquidity (Levothyroxine Sodium) Oral Solution,3,214047,S,1,N,11/30/2020,2/19/2021,ML,200.0,NR,N,6/30/2023,6/30/2023,,,7/25/2023
52652,9001,2,"AZURITY PHARMACEUTICALS, INC.",Active,Eprontia (Topiramate Solution 25 mg/mL (125 mg/5mL)) ,3,214679,S,1,N,11/2/2021,12/6/2021,ML,240.0,NR,N,,12/6/2021,,,7/25/2023
52652,9001,3,"AZURITY PHARMACEUTICALS, INC.",Active,Eprontia (Topiramate SOlution 25mg/mL (125mg/5mL)),3,214679,S,1,N,11/2/2021,12/6/2021,ML,120.0,NR,N,,12/6/2021,,,7/25/2023
55670,815,3,MOORE MEDICAL,Active,Moore Unna Boot 3,10,PART347,N,2,N,9/30/1990,8/1/2013,EA,1.0,NR,N,5/1/2020,5/1/2020,6/30/2021,,7/26/2023
58284,208,1,"BRAEBURN, INC.",Active,BRIXADI,3,210136,S,1,N,5/23/2023,8/15/2023,ML,0.16,NR,Y,,8/15/2023,,,7/25/2023
58284,216,1,"BRAEBURN, INC.",Active,BRIXADI,3,210136,S,1,N,5/23/2023,8/15/2023,ML,0.32,NR,Y,,8/15/2023,,,7/25/2023
58284,224,1,"BRAEBURN, INC.",Active,BRIXADI,3,210136,S,1,N,5/23/2023,8/15/2023,ML,0.48,NR,Y,,8/15/2023,,,7/25/2023
58284,228,1,"BRAEBURN, INC.",Active,BRIXADI,3,210136,S,1,N,5/23/2023,8/15/2023,ML,0.36,NR,Y,,8/15/2023,,,7/25/2023
58284,232,1,"BRAEBURN, INC.",Active,BRIXADI,3,210136,S,1,N,5/23/2023,8/15/2023,ML,0.64,NR,Y,,8/15/2023,,,7/25/2023
58284,264,1,"BRAEBURN, INC.",Active,BRIXADI,3,210136,S,1,N,5/23/2023,8/15/2023,ML,0.18,NR,Y,,8/15/2023,,,7/25/2023
58284,296,1,"BRAEBURN, INC.",Active,BRIXADI,3,210136,S,1,N,5/23/2023,8/15/2023,ML,0.27,NR,Y,,8/15/2023,,,7/25/2023
59762,1008,1,GREENSTONE LLC,Active,Ziprasidone 40mg CAP 1x60 BTL GRST,4,20825,I,1,N,2/5/2001,2/28/2001,CAP,1.0,AB,N,6/8/2023,6/8/2023,,,7/25/2023
59762,1012,1,GREENSTONE LLC,Active,Ziprasidone 60mg CAP 1x60 BTL GRST,4,20825,I,1,N,2/5/2001,2/28/2001,CAP,1.0,AB,N,6/8/2023,6/8/2023,,,7/25/2023
59762,1014,1,GREENSTONE LLC,Active,Ziprasidone 80mg CAP 1x60 BTL GRST,4,20825,I,1,N,2/5/2001,2/28/2001,CAP,1.0,AB,N,6/8/2023,6/8/2023,,,7/25/2023
59762,1308,4,GREENSTONE LLC,Active,LINEZOLID 100MG/5ML ORSUS 150ML BTL GRST,4,21132,I,1,N,4/18/2000,5/2/2000,ML,150.0,AB,N,11/18/2015,11/18/2015,,,7/25/2023
60219,1754,6,AMNEAL PHARMACEUTICALS,Active,Abiraterone Acetate 500mg,1,208327,N,1,N,1/7/2019,1/21/2021,TAB,60.0,AB,N,6/26/2023,6/26/2023,,,7/25/2023
60219,2039,1,AMNEAL PHARMACEUTICALS,Active,Prochlorperazine Maleate 10mg,1,216598,N,1,N,4/17/2023,6/7/2023,TAB,100.0,AB,N,,6/7/2023,,,7/25/2023
62135,462,20,CHARTWELL RX LLC,Active,"Amoxicillin and Clavulanate Potassium Tablets, USP 500mg/125mg ",1,65064,N,1,N,3/15/2002,6/12/2023,TAB,20.0,AB,N,,6/12/2023,,,7/27/2023
62135,468,90,CHARTWELL RX LLC,Active,"Primidone Tablets, USP 50mg x 90 count.",1,84903,N,1,N,5/24/2001,6/19/2023,TAB,90.0,AB,N,,6/19/2023,,,7/27/2023
62135,488,90,CHARTWELL RX LLC,Active,"Diethylpropion Hydrochloride Tablets, USP (CIV) 25mg x 90 count",1,200177,N,1,N,7/18/2011,6/19/2023,TAB,90.0,AB,N,,6/19/2023,,,7/27/2023
62135,489,30,CHARTWELL RX LLC,Active,Diethylpropion Hydrochloride Extended Release Tablets (CIV) 75m,1,91680,N,1,N,10/24/2001,6/19/2023,TAB,30.0,AB,N,,6/19/2023,,,7/27/2023
62135,521,90,CHARTWELL RX LLC,Active,"NIFEdipine Extended-release Tablets, USP 30mg x 90 count.",1,77127,N,1,N,11/21/2005,6/12/2023,TAB,90.0,AB,N,,6/12/2023,,,7/27/2023
62135,522,90,CHARTWELL RX LLC,Active,"NIFEdipine Extended-release Tablets, USP 60mg x 90 count.",1,77127,N,1,N,11/21/2005,6/12/2023,TAB,90.0,AB,N,,6/12/2023,,,7/27/2023
62135,523,90,CHARTWELL RX LLC,Active,"NIFEdipine Extended-release Tablets, USP 90mg x 90 count.",1,77127,N,1,N,11/21/2005,6/12/2023,TAB,90.0,AB,N,,6/12/2023,,,7/27/2023
62135,529,90,CHARTWELL RX LLC,Active,"Triamterene and Hydrochlorothiazide Capsules, USP 37.5mg/25mg x",1,201407,N,1,N,12/9/2011,6/6/2023,CAP,90.0,AB,N,,6/6/2023,,,7/27/2023
62135,533,90,CHARTWELL RX LLC,Active,"Pantoprazole Sodium Delayed-Release Tablets, USP 20mg x 90 coun",1,78281,N,1,N,1/20/2011,6/2/2023,CAP,90.0,AB,N,,6/2/2023,,,7/27/2023
62135,534,90,CHARTWELL RX LLC,Active,"Pantoprazole Sodium Delayed-Release Tablets, USP 40mg x 90 coun",1,78281,N,1,N,1/20/2011,6/12/2023,CAP,90.0,AB,N,,6/12/2023,,,7/27/2023
62135,573,5,CHARTWELL RX LLC,Active,"HydrOXYzine Hydrochloride Tablets, USP 10mg x 500 count.",1,204279,N,1,N,8/20/2014,6/6/2023,TAB,500.0,AB,N,,6/6/2023,,,7/27/2023
62135,573,12,CHARTWELL RX LLC,Active,"HydrOXYzine Hydrochloride Tablets, USP 10mg x 120 count.",1,204279,N,1,N,8/20/2014,6/6/2023,TAB,120.0,AB,N,,6/6/2023,,,7/27/2023
62135,574,5,CHARTWELL RX LLC,Active,"HydrOXYzine Hydrochloride Tablets, USP 25mg x 500 count.",1,204279,N,1,N,8/20/2014,5/30/2023,TAB,500.0,AB,N,,5/30/2023,,,7/27/2023
62135,575,5,CHARTWELL RX LLC,Active,"HydrOXYzine Hydrochloride Tablets, USP 50mg x 500 count.",1,204279,N,1,N,8/20/2014,5/30/2023,TAB,500.0,AB,N,,5/30/2023,,,7/27/2023
62135,583,30,CHARTWELL RX LLC,Active,"GlyBURIDE Tablets, USP 1.25mg x 30 count.",1,90937,N,1,N,2/28/2011,6/29/2023,TAB,30.0,AB,N,,6/29/2023,,,7/27/2023
62135,584,30,CHARTWELL RX LLC,Active,"GlyBURIDE Tablets, USP 2.5mg x 30 count.",1,90937,N,1,N,2/28/2011,6/29/2023,TAB,30.0,AB,N,,6/29/2023,,,7/27/2023
62135,585,90,CHARTWELL RX LLC,Active,"GlyBURIDE Tablets, USP 5mg x 90 count.",1,90937,N,1,N,2/28/2011,6/29/2023,TAB,90.0,AB,N,,6/29/2023,,,7/27/2023
62135,586,90,CHARTWELL RX LLC,Active,"Isosorbide Mononitrate Extended-Release Tablets, USP 30mg x 90 ",1,75522,N,1,N,9/20/2016,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,7/27/2023
62135,587,90,CHARTWELL RX LLC,Active,"Isosorbide Mononitrate Extended-Release Tablets, USP 60mg x 90 ",1,75522,N,1,N,9/20/2016,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,7/27/2023
62135,588,90,CHARTWELL RX LLC,Active,"Isosorbide Mononitrate Extended-Release Tablets, USP 120mg x 90",1,210822,N,1,N,8/29/2018,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,7/27/2023
62135,589,90,CHARTWELL RX LLC,Active,"Enalapril Maleate Tablets, USP 2.5mg x 90 count.",1,75479,N,1,N,8/22/2000,6/20/2023,TAB,90.0,AB,N,,6/20/2023,,,7/27/2023
62135,590,90,CHARTWELL RX LLC,Active,"Enalapril Maleate Tablets, USP 5mg x 90 count.",1,75479,N,1,N,8/22/2000,6/22/2023,TAB,90.0,AB,N,,6/22/2023,,,7/27/2023
62135,591,90,CHARTWELL RX LLC,Active,"Enalapril Maleate Tablets, USP 10mg x 90 count.",1,75479,N,1,N,8/22/2000,6/26/2023,TAB,90.0,AB,N,,6/26/2023,,,7/27/2023
62559,742,1,"ANI PHARMACEUTICALS, INC.",Active,Thyroid Tablets 1 Grain (60mg),5,,N,1,N,5/10/2023,6/30/2023,TAB,100.0,NR,N,,6/30/2023,,,7/25/2023
63739,225,2,MCKESSON CORPORATION DBA SKY PACKAGING,Active,"GAS RELIEF- Simethicone Tablet, Chewable 80mg",10,PART332,N,2,N,10/31/1998,1/2/2013,TAB,1.0,NR,N,1/2/2013,1/2/2013,,,7/26/2023
64850,850,30,"Elite Laboratories, Inc.",Active,TRIMIPRAMINE MALEATE 25MG 30CT,1,77361,N,1,N,8/2/2006,11/21/2011,CAP,1.0,AB,N,6/30/2023,6/30/2023,,,7/27/2023
64850,851,30,"Elite Laboratories, Inc.",Active,TRIMIPRAMINE MALEATE 50MG 30CT,1,77361,N,1,N,8/2/2006,11/21/2011,CAP,1.0,AB,N,6/30/2023,6/30/2023,,,7/27/2023
64850,852,30,"Elite Laboratories, Inc.",Active,TRIMIPRAMINE MALEATE 100MG 30CT,1,77361,N,1,N,8/2/2006,11/21/2011,CAP,1.0,AB,N,6/30/2023,6/30/2023,,,7/27/2023
64980,592,95,"RISING PHARMACEUTICALS, INC.",Active,"Lactulose Solution USP, 10 g/15 mL",1,76645,N,1,N,7/28/2003,6/30/2023,ML,946.0,AA,N,,6/30/2023,,,7/28/2023
66302,350,2,UNITED THERAPEUTICS CORPORATION,Active,"ORENITRAM (treprostinil) TABLETS, EXTENDED-RELEASE 5MG",3,203496,S,1,N,10/7/2016,7/12/2017,TAB,1.0,NR,N,,7/12/2017,,,7/27/2023
66689,201,8,"VISTAPHARM, INC.",Active,Kerr Insta-Char Adult Aqueous Unflavored-25 Bottles/Case,9,PART357,N,2,N,10/3/2006,10/3/2006,ML,240.0,NR,N,10/3/2006,10/3/2006,,,7/24/2023
66689,202,4,"VISTAPHARM, INC.",Active,Kerr Insta-Char Pediatric Aqueous w/Cherry-25 Bottles/Case,9,PART357,N,2,N,12/11/2007,12/11/2007,ML,120.0,NR,N,12/12/2007,12/12/2007,,,7/24/2023
66689,202,8,"VISTAPHARM, INC.",Active,Kerr Insta-Char Adult Aqueous w/Cherry-25 Bottles/Case,9,PART357,N,2,N,12/11/2007,12/11/2007,ML,240.0,NR,N,12/12/2007,12/12/2007,,,7/24/2023
66689,203,4,"VISTAPHARM, INC.",Active,Kerr Insta-Char Pediatric Sorbitol w/Cherry-25 Bottles/Case,9,PART357,N,2,N,3/28/2008,3/28/2008,ML,120.0,NR,N,,3/28/2008,,,7/24/2023
66689,203,8,"VISTAPHARM, INC.",Active,Kerr Insta-Char Adult Sorbitol w/Cherry-25 Bottles/Case,9,PART357,N,2,N,3/28/2008,3/28/2008,ML,240.0,NR,N,,3/28/2008,,,7/24/2023
66794,237,2,PIRAMAL CRITICAL CARE,Active,DOXYCYCLINE INJ. 100MG,1,215583,N,1,N,4/21/2023,6/15/2023,EA,1.0,AP,Y,,6/15/2023,,,7/25/2023
66794,237,41,PIRAMAL CRITICAL CARE,Active,DOXYCYCLINE INJ 100MG,1,215583,N,1,N,4/21/2023,6/15/2023,EA,1.0,AP,Y,,6/15/2023,,,7/25/2023
69230,329,1,CAMBER CONSUMER CARE INC.,Active,Naproxen Sodium Tablets USP 220 mg,1,211065,N,2,N,10/28/2022,5/30/2023,TAB,100.0,AB,N,,5/30/2023,,,7/28/2023
69230,329,2,CAMBER CONSUMER CARE INC.,Active,Naproxen Sodium Tablets USP 220 mg,1,211065,N,2,N,10/28/2022,5/30/2023,TAB,200.0,AB,N,,5/30/2023,,,7/28/2023
69230,329,5,CAMBER CONSUMER CARE INC.,Active,Naproxen Sodium Tablets USP 220 mg,1,211065,N,2,N,10/28/2022,5/30/2023,TAB,500.0,AB,N,,5/30/2023,,,7/28/2023
69230,329,10,CAMBER CONSUMER CARE INC.,Active,Naproxen Sodium Tablets USP 220 mg,1,211065,N,2,N,10/28/2022,5/30/2023,TAB,1000.0,AB,N,,5/30/2023,,,7/28/2023
69230,329,24,CAMBER CONSUMER CARE INC.,Active,Naproxen Sodium Tablets USP 220 mg,1,211065,N,2,N,10/28/2022,5/30/2023,TAB,24.0,AB,N,,5/30/2023,,,7/28/2023
69230,329,50,CAMBER CONSUMER CARE INC.,Active,Naproxen Sodium Tablets USP 220 mg,1,211065,N,2,N,10/28/2022,5/30/2023,TAB,50.0,AB,N,,5/30/2023,,,7/28/2023
69238,2261,3,"AMNEAL PHARMACEUTICALS, LLC",Active,Vancomycin HCL for Oral Solution 80mL Bottle,1,215338,N,1,N,6/23/2023,6/27/2023,ML,80.0,AA,N,,6/27/2023,,,7/25/2023
69238,2261,5,"AMNEAL PHARMACEUTICALS, LLC",Active,Vancomycin HCL for Oral Solution 300mL Bottle,1,215338,N,1,N,6/23/2023,6/27/2023,ML,300.0,AA,N,,6/27/2023,,,7/25/2023
69238,2261,7,"AMNEAL PHARMACEUTICALS, LLC",Active,Vancomycin HCL for Oral Solution 150 mL Bottle,1,215338,N,1,N,6/23/2023,6/27/2023,ML,150.0,AA,N,,6/27/2023,,,7/25/2023
69367,248,6,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Posaconazole DR Tab 100mg 60ct,1,216326,N,1,N,5/10/2022,6/1/2023,TAB,60.0,AB,N,6/1/2023,6/1/2023,,,7/24/2023
69367,348,60,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Lacosamide Tablets 50mg 60ct,1,205237,N,1,N,3/17/2022,6/1/2023,TAB,60.0,AB,N,6/1/2023,6/1/2023,,,7/27/2023
69367,349,60,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Lacosamide Tablets 100mg 60ct,1,205237,N,1,N,3/17/2022,6/1/2023,TAB,60.0,AB,N,6/1/2023,6/1/2023,,,7/27/2023
69367,350,60,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Lacosamide Tablets 150mg 60ct,1,205237,N,1,N,3/17/2022,6/1/2023,TAB,60.0,AB,N,6/1/2023,6/1/2023,,,7/27/2023
69367,351,60,"WESTMINSTER PHARMACEUTICALS, LLC.",Active,Lacosamide Tablets 200mg 60ct,1,205237,N,1,N,3/17/2022,6/1/2023,TAB,60.0,AB,N,6/1/2023,6/1/2023,,,7/27/2023
69452,350,92,"BIONPHARMA, INC.",Active,"Granisetron HCI Tablets, USP 1mg, 2x10 BP, 20ct carton",1,78678,N,1,N,2/13/2008,4/21/2022,TAB,20.0,AB,N,4/21/2022,4/21/2022,,,7/28/2023
70010,30,1,"GRANULES PHARMACEUTICALS, INC.",Active,Mixed amphetamines XR Caps 10 100Ct,1,217027,N,1,N,1/23/2023,6/29/2023,CAP,100.0,AB,N,,6/29/2023,,,7/24/2023
70010,31,1,"GRANULES PHARMACEUTICALS, INC.",Active,Mixed amphetamines XR Caps 15 100Ct,1,217027,N,1,N,1/23/2023,6/29/2023,CAP,100.0,AB,N,,6/29/2023,,,7/24/2023
70010,32,1,"GRANULES PHARMACEUTICALS, INC.",Active,Mixed amphetamines XR Caps 20 100Ct,1,217027,N,1,N,1/23/2023,6/29/2023,CAP,100.0,AB,N,,6/29/2023,,,7/24/2023
70010,33,1,"GRANULES PHARMACEUTICALS, INC.",Active,Mixed amphetamines XR Caps 25 100Ct,1,217027,N,1,N,1/23/2023,6/29/2023,CAP,100.0,AB,N,,6/29/2023,,,7/24/2023
