id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
music/Time/tori_amos+Strange_Little_Girls+07-Timemp3, B, major,135.985366821,0.2849824777571529,0.2076670126587438,0.5023524691380766,0.4597249508840864,0.9202031678884248,0.2130355562171549,0.7354288270372527,0.1140420317064675,0.42967956166092
music/Before_You_Accuse_Me/eric_clapton+Unplugged+02-Before_You_Accuse_Memp3, A, major,99.5403900146,0.2975916117263009,0.2680572166500313,0.703868601559136,0.4135559921414538,0.960152771968316,0.1557504516102387,0.5942038544861828,0.0517917371346124,0.430621529659534
music/Love_Hurts/heart+The_Road_Home+07-Love_Hurtsmp3, G, major,117.453948975,0.2357984822057223,0.3340076137175389,0.5882956287412515,0.4253438113948919,0.9447817277759146,0.1260663478659667,0.5801178145852339,0.2142991960774015,0.4310888277954902
music/Purple_Rain/leann_rimes+Sittin_On_Top_Of_The_World+15-Purple_Rainmp3, D, major,111.819168091,0.2756479829418165,0.2598490684269739,0.7531470917276526,0.4076620825147348,0.956352925657064,0.1341383962660586,0.547971195355539,0.1270069389110974,0.4327219602251171
music/Little_Wing/corrs+Talk_on_Corners_Special_Edition+12-Little_Wingmp3, G, major,140.083862305,0.2459462411188632,0.1798736898887674,0.7941853531779377,0.481335952848723,0.9691923662258723,0.1099946972428355,0.4894091733143896,0.1965519063478986,0.4333111725206609
music/Downtown_Lights/blue_nile+Hats+02-Downtown_Lightsmp3, E, major,98.2924575806,0.4043867615054727,0.2749784716996367,0.8085026263768369,0.4587426326129666,0.960775814433535,0.0785096753546176,0.3818974026706215,0.1004275118030117,0.4335276120570873
music/White_Room/cream+Live_Cream_Volume_II+02-White_Roommp3, G, major,111.811828613,0.2353984510017282,0.2594645193229717,0.639678357451389,0.474459724950884,0.9577719262759612,0.2152439338958512,0.6645590966358835,0.0419034545376631,0.4360599330090415
music/Waiting_In_Vain/annie_lennox+Medusa+09-Waiting_In_Vainmp3, C#, major,161.648529053,0.2501392778275619,0.2112012365938281,0.7818071477684868,0.6208251473477406,0.939374999104604,0.0899265630353694,0.4248555201322826,0.1725423589011285,0.4363340313388753
music/Straight_From_The_Heart/bryan_adams+So_Far_So_Good+02-Straight_From_The_Heartmp3, C, major,84.6679153442,0.3368009105165461,0.3175499439799829,0.7884568474524463,0.4135559921414538,0.9659819925907546,0.0923301488780697,0.4520697750412881,0.1369879790195888,0.4379666987025162
music/Gold_Dust_Woman/sheryl_crow+Live_from_Central_Park+07-Gold_Dust_Womanmp3, G, major,128.775222778,0.2461663492927094,0.1894825320222181,0.7634783855175784,0.4420432220039292,0.9659735241170472,0.1855320171873715,0.6438048427153632,0.1010055959791948,0.4421858086044264
music/Happiness_is_a_Warm_Gun/beatles+White_Album_Disc_1+08-Happiness_is_a_Warm_Gunmp3, A, minor,140.106704712,0.3533294261665493,0.1785599669581221,0.5268785116926268,0.4528487229862475,0.9848008464350996,0.184654688369354,0.6990358541316527,0.1602020616324548,0.4425387597965133
music/All_Along_The_Watchtower/jimi_hendrix_experience+Electric_Ladyland+15-All_Along_The_Watchtowermp3, D#, major,114.371948242,0.3774209898867054,0.30847368220101,0.7061622366408455,0.4066797642436149,0.9868263453709596,0.1623090367445724,0.5859797190331589,0.0277743300081162,0.4452032630161228
music/Faith/limp_bizkit+Three_Dollar_Bill_Yall+09-Faithmp3, D, major,95.158454895,0.3195900675286436,0.3193362834027252,0.595560853225552,0.4381139489194499,0.9896771534948898,0.10670570101284,0.4818545906811861,0.3172233271911168,0.4460077406820504
music/Red_Red_Wine/neil_diamond+Hot_August_Night_Disc_1+10-Red_Red_Winemp3, C, major,129.898986816,0.3526858637905652,0.3773234505234769,0.7246589048135301,0.4292730844793713,0.96147877606715,0.122122548798539,0.5158655811580461,0.0890028923943593,0.4465513877531297
music/Yesterday/beatles+1+11-Yesterdaymp3, F, major,96.8093490601,0.2677191480509505,0.2336231742543713,0.6878856658915531,0.4489194499017682,0.9753914405616362,0.1586807439214343,0.6488701160032523,0.1650612809340723,0.4482688774398798
music/She_Came_In_Through_The_Bathroom_Window/joe_cocker+Joe_Cocker_Live+12-She_Came_In_Through_The_Bathroom_Windowmp3, D, major,93.945350647,0.2480191864558663,0.2211778431093831,0.7039377064564627,0.444007858546169,0.9793789182698056,0.1997689739260464,0.6889171369033069,0.1017783376191376,0.4483732451607723
music/River_Deep_Mountain_High/tina_turner+Tina_Live_In_Europe_CD_2_+05-River_Deep_Mountain_Highmp3, D, major,143.944198608,0.2506989494655315,0.1556843258494649,0.5197810814905268,0.4449901768172888,0.9618513917962463,0.344772668511145,0.8065691126052009,0.1066836235447409,0.4488789162600181
music/Night_Time_Is_The_Right_Time/aretha_franklin+Aretha_Now+04-Night_Time_Is_The_Right_Timemp3, F, major,103.113929749,0.3289926510593356,0.280572572816348,0.7229969264508428,0.4017681728880157,0.986249973768636,0.1373870133698767,0.5561323421665378,0.1776285201618606,0.4489660215851817
music/Proud_Mary/tina_turner+Tina_Live_In_Europe_CD_2_+07-Proud_Marymp3, D, major,172.265701294,0.2689587867247007,0.2103148388163639,0.6687000140777505,0.4587426326129666,0.970296338644576,0.2603022078263744,0.7224544062865692,0.0409531159532126,0.4500902926178142
music/I_Don_t_Like_Mondays/tori_amos+Strange_Little_Girls+09-I_Don_t_Like_Mondaysmp3, B, major,110.872032166,0.244661316648531,0.1717770850913488,0.6238795712638393,0.4017681728880157,0.944105743933466,0.243844801849187,0.8097748660461938,0.1684788299738018,0.451036298461798
music/Maggie_s_Farm/bob_dylan+Live_at_Budokan_Disc_1+06-Maggie_s_Farmmp3, A, minor,126.578773499,0.3074947393266338,0.263922338301052,0.7382524744632843,0.4970530451866404,0.9770793167804918,0.1801355621584255,0.6052520086566265,0.0414481126619339,0.4513296996918861
music/All_Tomorrow_s_Parties/velvet_underground+Andy_Warhol_with_Nico_+06-All_Tomorrow_s_Partiesmp3, F#, major,93.4740905762,0.2476786428662868,0.1864198926654925,0.656810231811764,0.5677799607072691,0.9884735584963632,0.1997115705736807,0.6677324818483543,0.1007468528255538,0.4519191489743456
music/Summer_of_69/bryan_adams+Live_Live_Live_+13-Summer_of_69mp3, D, major,138.499053955,0.2269852741150867,0.228848283656576,0.6931886015546704,0.4646365422396856,0.9689976991395316,0.2121905318302861,0.7193752226651111,0.1046841113563773,0.4523632833196656
music/More_Than_Words/extreme+The_Best_Of_Extreme+08-More_Than_Wordsmp3, F#, major,91.5824508667,0.2807714187415989,0.1948436624888779,0.666301381975143,0.4302554027504912,0.9388320352303566,0.1714265540557404,0.6723804625056793,0.2674785583587362,0.452786184513328
music/Cocaine/eric_clapton+Crossroads_2_Disc_3+07-Cocainemp3, D, major,99.0495834351,0.2786445064968316,0.2509763677565138,0.7374144519886748,0.4891944990176817,0.9614362074942866,0.1927359894859322,0.6274843165583219,0.0914147729597697,0.4536626389697515
music/Wish_You_Were_Here/pink_floyd+Wish_You_Were_Here+04-Wish_You_Were_Heremp3, G, major,120.611488342,0.2931820873071753,0.3123009212667876,0.6781311579692181,0.4724950884086444,0.9573005694057002,0.0902679712811515,0.4415399853930317,0.3981096493588048,0.4554159287988142
music/Cocaine/nazareth+_Snaz+08-Cocainemp3, G, major,165.70930481,0.2749514937912052,0.1732664107176624,0.6289246195072072,0.5520628683693517,0.960790021293766,0.2497961468707258,0.7361170471468308,0.0749264657789182,0.4563543841844584
music/Between_The_Bars/elliott_smith+Either_Or+04-Between_The_Barsmp3, D#, major,135.676589966,0.3177086867118991,0.3157074297531172,0.737598880567647,0.418467583497053,0.966429414770808,0.219082046945912,0.6483434024896554,0.028237555728613,0.456446875058088
music/I_Don_t_Want_To_Miss_A_Thing/aerosmith+Armageddon_Original_Soundtrack_+01-I_Don_t_Want_To_Miss_A_Thingmp3, D, major,120.863586426,0.274049138289701,0.2905201890053203,0.7851629775927091,0.4449901768172888,0.9616405039016416,0.1350459844996608,0.5583510357212679,0.2025927800655807,0.4565440982366462
music/Don_t_Let_It_Bring_You_Down/neil_young+After_the_Goldrush+07-Don_t_Let_It_Bring_You_Downmp3, F, major,132.990905762,0.2686722100428855,0.2748268448747295,0.72480336642442,0.4292730844793713,0.9571250492479964,0.1829570056405288,0.6885246747090756,0.1368008771587839,0.4578728890722239
music/Come_Together/aerosmith+Live_Bootleg+06-Come_Togethermp3, D, minor,163.776016235,0.2522001016130065,0.2341266352930493,0.699367796247057,0.5854616895874263,0.9712447415593572,0.1936574586759397,0.6535964469859369,0.0785047767842902,0.4585199558432579
music/Never_Let_Me_Down_Again/depeche_mode+Music_For_The_Masses+01-Never_Let_Me_Down_Againmp3, C, major,106.159973145,0.3528266818152724,0.365271987953439,0.7895381325623951,0.4194499017681729,0.9581880031551588,0.1382555706510339,0.5840440796454752,0.0715740495808654,0.4598935508914766
music/Thin_Line_Between_Love_And_Hate/persuaders+Thin_Line_Between_Love_Hate_Golden_Classics+01-Thin_Line_Between_Love_And_Hatemp3, B, major,117.390403748,0.2683567696665173,0.1893652324527583,0.7312441884623401,0.418467583497053,0.9548754814609808,0.1948075255765438,0.7050675010786516,0.2179108548399517,0.4600118921293496
music/Day_Tripper/cheap_trick+Silver+13-Day_Trippermp3, E, major,152.003646851,0.2905946761185431,0.4114662513901813,0.2965308169326424,0.481335952848723,0.9776381273689096,0.3110836421497041,0.8315662374495081,0.0799358063729336,0.4600189388288931
music/Ooby_Dooby/roy_orbison+Black_and_White_Night+05-Ooby_Doobymp3, E, major,163.758422852,0.2939843299942392,0.2966697176916192,0.6949833751925922,0.4862475442043222,0.9637425113883344,0.1895543402987517,0.6974849083315326,0.0718968945344153,0.4618204527044758
music/Straight_From_The_Heart/bonnie_tyler+Faster_Than_The_Speed_Of_Night+09-Straight_From_The_Heartmp3, C#, major,89.099647522,0.2854841419701722,0.1777439811696381,0.7701380769435585,0.4027504911591356,0.9751331932146384,0.183260425510732,0.6899822468158957,0.2149497512128434,0.4624302884995768
music/No_Woman_No_Cry/bob_marley+Live_+05-No_Woman_No_Crymp3, C, major,155.662918091,0.2630111454266146,0.1756787025645378,0.7224317510991195,0.9233791748526524,0.9788073825143696,0.1132180664260465,0.4724098273167902,0.0575025043037938,0.4633048193129905
music/Blue_Collar_Man/styx+Caught_In_The_Act_Disc_2_of_2_+02-Blue_Collar_Man_Long_Nights_mp3, D, minor,126.074867249,0.2825611478269218,0.2178542585661094,0.6611366561066792,0.4607072691552062,0.9758938987456512,0.2819321401745793,0.7637513259581968,0.0628818680672509,0.4633398205750743
music/Take_Me_To_The_River/talking_heads+Stop_Making_Sense+09-Take_Me_To_The_Rivermp3, E, major,119.755348206,0.3228047590091532,0.2654663231081861,0.721042787318682,0.5088408644400786,0.9852668934621234,0.1273515322245771,0.550536541226031,0.2323530918526113,0.4642078490801803
music/Purple_Rain/prince+Purple_Rain+09-Purple_Rainmp3, A#, major,113.535438538,0.2936310847788517,0.2630112713357839,0.649583020602972,0.7239685658153242,0.9559890116278644,0.1356863650637688,0.5593589250376426,0.1333968685972709,0.4643281391074348
music/Real_Men/tori_amos+Strange_Little_Girls+12-Real_Menmp3, F#, minor,111.568817139,0.2480707530563912,0.2725375119992219,0.6192129811819215,0.4508840864440078,0.973655006935412,0.1792495797780721,0.7006984829742713,0.2921677878708891,0.4670595237800234
music/Blue_Collar_Man/reo_speedwagon+Arch_Allies_Disc_1+01-Blue_Collar_Manmp3, D, minor,117.979370117,0.2728081994495295,0.2255370498308564,0.6932246053178173,0.468565815324165,0.9747103548723394,0.2757880807825647,0.7828460616061673,0.073535944854731,0.4708770140047714
music/Grand_Illusion/styx+Return_To_Paradise_Disc_2+01-Grand_Illusionmp3, C#, major,178.205596924,0.2846236718299942,0.1920341161000987,0.6045632453267394,0.6444007858546169,0.9675131882560296,0.2032138920850066,0.6519394373651339,0.2194951632864069,0.4709729375130033
music/I_Love_You/celine_dion+Falling_Into_You+09-I_Love_Yoump3, E, major,88.5106048584,0.3809899667157396,0.4890374321548964,0.7743895352634254,0.4332023575638506,0.968148660535866,0.1160521852464828,0.4835751404595093,0.1225340864019445,0.4709911705427143
music/Strange_Little_Girl/stranglers+The_UA_Singles_79-82+24-Strange_Little_Girlmp3, C, major,124.326950073,0.3512122751712219,0.2312167030459256,0.7356430110220636,0.4155206286836935,0.9614196802903416,0.1346232361682044,0.5855899931673504,0.3534489797036206,0.4710843134065527
music/More_Than_Words/westlife+Westlife+13-More_Than_Wordsmp3, F#, major,93.9014434814,0.3710622959738847,0.5099675450230413,0.8262866991381537,0.4145383104125736,0.9733901005137524,0.0884197064378833,0.4440179116285088,0.1428057610747579,0.4713110412753195
music/White_Room/sheryl_crow_+Live_from_Central_Park+12-White_Roommp3, G, major,106.896240234,0.2537116150867311,0.1547660032407251,0.6747432875867844,0.4508840864440078,0.959510423989265,0.2933898830249249,0.8564788685921845,0.1282460336306492,0.471466275199409
music/Oh_Pretty_Woman/roy_orbison+Black_and_White_Night+17-Oh_Pretty_Womanmp3, E, major,130.243362427,0.3724878784484414,0.3611512661710557,0.7647236691641556,0.6277013752455796,0.9809201373544404,0.1161205971461331,0.4982841828811072,0.0564151902094851,0.4722255370775498
music/Abracadabra/steve_miller_band+Steve_Miller_Band_Live_+09-Abracadabramp3, A, minor,132.226074219,0.4095667045381809,0.3378786446225814,0.8415314181117572,0.4390962671905697,0.971726100261272,0.1550669360888673,0.5536187760776923,0.0699248660531753,0.4723012141180121
music/Stone_Cold_Crazy/queen+Sheer_Heart_Attack+08-Stone_Cold_Crazymp3, B, minor,120.899589539,0.2866796749983998,0.2002743020199969,0.634487619561799,0.4774066797642436,0.99262737235874,0.2406449036127253,0.6880991987673633,0.2586022070093441,0.4723527447615764
music/America/paul_simon+Concert_in_the_Park_Disc_2+09-Americamp3, D, major,172.265548706,0.2907948417397427,0.2946595497295999,0.5850902332452163,0.3929273084479371,0.93747466825041,0.354392205137927,0.8690373963179181,0.0575563319335867,0.4727415668502922
music/Downtown_Lights/annie_lennox+Medusa+07-Downtown_Lightsmp3, E, major,98.2976226807,0.482581730461499,0.3308702734803587,0.8592810500639863,0.4705304518664047,0.9605285942794624,0.1116690814834912,0.463043799330854,0.1066637679356965,0.4731460936127191
music/No_Woman_No_Cry/fugees+The_Score+05-No_Woman_No_Crymp3, F, major,89.0296020508,0.4320099772770914,0.3396188381528434,0.7928642662594948,0.4076620825147348,0.9831915277937032,0.1429792449388481,0.5471049935673705,0.1413345289121832,0.4733456824270337
music/Take_On_Me/mxpx+On_The_Cover+05-Take_On_Memp3, F, major,102.6434021,0.3288903379632593,0.2265681412627992,0.7158526076269702,0.4174852652259332,0.9654777205729844,0.2444559560554857,0.7320525129128259,0.1623552634843347,0.4741422256380741
music/Tomorrow_Never_Knows/beatles+Revolver+14-Tomorrow_Never_Knowsmp3, F, major,127.962799072,0.2971578762081546,0.2322595486202926,0.7385803040771778,0.455795677799607,0.9707901650020928,0.2899177395207771,0.6864545974210676,0.1370252576235067,0.4759976457840845
music/Heart_Of_Gold/tori_amos+Strange_Little_Girls+08-Heart_Of_Goldmp3, E, minor,120.021446228,0.266580382288933,0.1708921061952747,0.8058233882008355,0.4351669941060904,0.9810057504300912,0.2516688871650489,0.8289166365864344,0.0905037670077589,0.4788197389975584
music/I_Love_You/faith_hill+Faith+10-I_Love_Yoump3, D#, major,89.7518692017,0.3409609630032644,0.3529480034146026,0.8462562840521638,0.4273084479371316,0.970740563836994,0.1676044213005061,0.6083133008007883,0.1231694417263247,0.4796626782589719
music/Grand_Illusion/reo_speedwagon+Arch_Allies_Disc_1+02-Grand_Illusionmp3, C#, major,178.205612183,0.2595295197785316,0.1583920997458138,0.6400727242523693,0.5834970530451866,0.9659672096282566,0.3214123914760177,0.8194986552911471,0.1154376675644248,0.4829759150977184
music/Street_Fighting_Man/rolling_stones+Get_Yer_Ya-Ya_s_Out_+10-Street_Fighting_Manmp3, B, major,135.515930176,0.2784614630672726,0.3388352931525042,0.6994170851197061,0.4420432220039292,0.97046883168383,0.3026790147129573,0.7605113568162776,0.0831270900747086,0.4844429195788982
music/She_Came_In_Through_The_Bathroom_Window/beatles+Abbey_Road+13-She_Came_In_Through_The_Bathroom_Windowmp3, D, major,162.58531189,0.484531620047366,0.3098078821698979,0.7804972806273965,0.4145383104125736,0.9757478717266233,0.2078036444512254,0.6283930571888066,0.0875959311869836,0.4861144497263591
music/My_Heart_Will_Go_On/new_found_glory+From_the_Screen_to_Your_Stereo+07-My_Heart_Will_Go_Onmp3, E, major,101.541908264,0.2979427366702938,0.2492754030719556,0.6237403567130049,0.4037328094302554,0.9735041209127564,0.378022762734774,0.9318957120495222,0.0386389386778242,0.4870941050325483
music/September_Gurls/bangles+Different_Light+09-September_Gurlsmp3, E, major,117.964355469,0.2845036764705882,0.2759988409028935,0.8187905481916231,0.4096267190569744,0.9633516076031372,0.2308276337680815,0.75989716388979,0.169748187380242,0.4890930471579163
music/New_Age/tori_amos+Strange_Little_Girls+01-New_Agemp3, A#, major,152.954711914,0.2786075417653459,0.1545089761016517,0.4234871190815814,0.4901768172888016,0.9494804964959426,0.2444362281252653,0.7883709470058263,0.5845964293090377,0.4892080693966815
music/Waiting_In_Vain/bob_marley_the_wailers+Legend+10-Waiting_in_Vainmp3, C#, major,155.625091553,0.4405391890161941,0.3698206637114377,0.7030847800985041,0.4754420432220039,0.9621213241018052,0.1091282349041158,0.527592112158899,0.3320168755761348,0.4899681528486368
music/Walk_This_Way/run_dmc+Raising_Hell+04-Walk_This_Waymp3, C, major,105.573783875,0.3737118351148947,0.3360699578179462,0.9376815608373728,0.4194499017681729,0.9853105434724656,0.1621490103257432,0.593682076288799,0.1142606045062324,0.4902894362664533
music/Addicted_To_Love/robert_palmer+Riptide+03-Addicted_To_Lovemp3, D, major,111.608444214,0.3259751448185368,0.3401075138024912,0.8292686480235274,0.4862475442043222,0.980889898607638,0.1748357674696135,0.6181272544570171,0.1685057820500139,0.490494694179145
music/I_m_Not_In_Love/10cc+The_Very_Best_of_10cc+07-I_m_Not_In_Lovemp3, D#, major,133.520217896,0.3139438248095756,0.2936723630024871,0.811918350833395,0.7151277013752456,0.9694858948795704,0.153721122639056,0.5459377956946745,0.1236313645483376,0.4909298022227928
music/Oh_Pretty_Woman/al_green+I_m_Still_In_Love_With_You+06-Oh_Pretty_Womanmp3, A#, minor,112.351646423,0.4107943416757345,0.346893088319175,0.8953099321153233,0.4931237721021611,0.9894165750500766,0.1283058193026651,0.5138802487123899,0.1562346934600054,0.4917448088421913
music/Claudette/everly_brothers+The_Fabulous_Style_of+01-Claudettemp3, E, major,155.37802124,0.4676869839339435,0.4447142863039507,0.7081165432323698,0.3978388998035363,0.9495265486388652,0.1454087415764824,0.5563340715575248,0.2707694503612995,0.4925494406759965
