NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
62135,714,60,CHARTWELL RX LLC,Active,"Mesalamine Delayed-Release Tablets, USP 1.2g x 60 count.",1,217337,N,1,N,5/12/2023,9/5/2023,TAB,60,AB,N,,9/5/2023,,,10/20/2023
62135,718,90,CHARTWELL RX LLC,Active,"Dicyclomine Hydrochloride Capsules, USP 10mg x 90 count.",1,84285,N,1,N,9/30/1990,9/8/2023,CAP,90,AB,N,,9/8/2023,,,10/20/2023
62135,719,90,CHARTWELL RX LLC,Active,"Benazepril Hydrochloride Tablets, USP 5mg x 90 count.",1,76267,N,1,N,2/11/2004,9/12/2023,TAB,90,AB,N,,9/12/2023,,,10/20/2023
62135,720,90,CHARTWELL RX LLC,Active,"Benazepril Hydrochloride Tablets, USP 10mg x 90 count.",1,76267,N,1,N,2/11/2004,9/12/2023,TAB,90,AB,N,,9/12/2023,,,10/20/2023
62135,721,90,CHARTWELL RX LLC,Active,"Benazepril Hydrochloride Tablets, USP 20mg x 90 count.",1,76267,N,1,N,2/11/2004,9/12/2023,TAB,90,AB,N,,9/12/2023,,,10/20/2023
62135,722,90,CHARTWELL RX LLC,Active,"Benazepril Hydrochloride Tablets, USP 40mg x 90 count.",1,76267,N,1,N,2/11/2004,9/12/2023,TAB,90,AB,N,,9/12/2023,,,10/20/2023
62135,724,90,CHARTWELL RX LLC,Active,"BuPROPion Hydrochloride Tablets, USP 100mg x 90 count.",1,206975,N,1,N,8/19/2016,9/25/2023,TAB,90,AB,N,,9/25/2023,,,10/20/2023
62135,738,90,CHARTWELL RX LLC,Active,"Hydrochlorothiazide Tablets, USP 12.5mg x 90 count.",1,85182,N,1,N,5/2/2023,9/25/2023,TAB,90,AB,N,,9/25/2023,,,10/20/2023
62332,175,30,ALEMBIC PHARMACEUTICALS INC.,Active,Fesoterodine ER Tablet 4 mg,1,204973,N,1,N,1/4/2023,9/27/2023,TAB,30,AB,N,,9/27/2023,,,10/17/2023
62332,176,30,ALEMBIC PHARMACEUTICALS INC.,Active,Fesoterodine ER Tablet 8 mg,1,204973,N,1,N,1/4/2023,9/27/2023,TAB,30,AB,N,,9/27/2023,,,10/17/2023
62332,745,31,ALEMBIC PHARMACEUTICALS INC.,Active,Guanfacine ER Tablet 1 mg,1,217269,N,1,N,8/7/2023,9/12/2023,TAB,100,AB,N,,9/12/2023,,,10/17/2023
62332,746,31,ALEMBIC PHARMACEUTICALS INC.,Active,Guanfacine ER Tablet 2 mg,1,217269,N,1,N,8/7/2023,9/12/2023,TAB,100,AB,N,,9/12/2023,,,10/17/2023
62332,747,31,ALEMBIC PHARMACEUTICALS INC.,Active,Guanfacine ER Tablet 3 mg,1,217269,N,1,N,8/7/2023,9/12/2023,TAB,100,AB,N,,9/12/2023,,,10/17/2023
62332,748,31,ALEMBIC PHARMACEUTICALS INC.,Active,Guanfacine ER Tablet 4 mg,1,217269,N,1,N,8/7/2023,9/12/2023,TAB,100,AB,N,,9/12/2023,,,10/17/2023
64980,582,6,"RISING PHARMACEUTICALS, INC.",Active,CHLORZOXAZONE TAB 250 MG 60CT,1,216925,N,1,N,8/9/2023,9/25/2023,TAB,60,AA,N,,9/25/2023,,,10/17/2023
67919,40,2,MERCK SHARP & DOHME LLC,Active,SIVEXTRO 200 MG VIAL,3,205436,S,1,Y,6/20/2014,6/20/2014,EA,10,NR,Y,,6/20/2014,,,10/18/2023
67919,40,99,MERCK SHARP & DOHME LLC,Active,SIVEXTRO 200 MG VIAL INNER PACK,3,205436,S,1,Y,6/20/2014,6/20/2014,EA,1,NR,Y,,6/20/2014,,,10/18/2023
67919,41,4,MERCK SHARP & DOHME LLC,Active,SIVEXTRO 200 MG TABLET 30 COUNT BOTTLE,3,205435,S,1,N,6/20/2014,6/20/2014,TAB,30,NR,N,,6/20/2014,,,10/18/2023
67919,41,5,MERCK SHARP & DOHME LLC,Active,SIVEXTRO 200 MG TABLET 6 COUNT BLSTRPACK,3,205435,S,1,N,6/20/2014,6/20/2014,TAB,6,NR,N,,6/20/2014,,,10/18/2023
67919,41,99,MERCK SHARP & DOHME LLC,Active,SIVEXTRO 200 MG TABLET 6 COUNT BLSTRPACK INNER PACK,3,205435,S,1,N,6/20/2014,6/20/2014,TAB,6,NR,N,,6/20/2014,,,10/18/2023
68382,848,93,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESOMEPRAZOLE MG OS 20MG (1 CT),1,206055,N,1,N,6/7/2023,10/17/2023,EA,1,AB,N,10/17/2023,10/17/2023,,,10/19/2023
68382,848,94,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESOMEPRAZOLE MG OS 20MG (30 CT),1,206055,N,1,N,6/7/2023,10/17/2023,EA,30,AB,N,10/17/2023,10/17/2023,,,10/19/2023
68382,849,93,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESOMEPRAZOLE MG OS 40MG (1 CT),1,206055,N,1,N,6/7/2023,10/13/2023,EA,1,AB,N,10/13/2023,10/13/2023,,,10/19/2023
68382,849,94,ZYDUS PHARMACEUTICALS (USA) INC.,Active,ESOMEPRAZOLE MG OS 40MG (30 CT),1,206055,N,1,N,6/7/2023,10/13/2023,EA,30,AB,N,10/13/2023,10/13/2023,,,10/19/2023
68682,133,50,OCEANSIDE PHARMACEUTICALS,Active,Clindamycin Phosphate and Benzoyl Peroxide Gel 1.2%/3.75%,4,50819,I,1,N,10/24/2014,12/15/2014,GM,50,AB,N,9/30/2023,9/30/2023,,,10/16/2023
70069,812,1,"SOMERSET THERAPEUTICS, LLC.",Active,"Phenylephrine HCl Inj., USP 10mg/mL 5mL Vial",1,213318,N,1,N,6/11/2020,10/3/2023,ML,5,AP,N,,10/3/2023,,,10/17/2023
70069,812,10,"SOMERSET THERAPEUTICS, LLC.",Active,"Phenylephrine HCl Inj., USP 10mg/mL 5mL Vial",1,213318,N,1,N,6/11/2020,10/3/2023,ML,50,AP,N,,10/3/2023,,,10/17/2023
70069,813,1,"SOMERSET THERAPEUTICS, LLC.",Active,"Phenylephrine HCl Inj., USP 10mg/mL 10mL Vial",1,213318,N,1,N,6/11/2020,10/3/2023,ML,10,AP,N,,10/3/2023,,,10/17/2023
72485,412,1,ARMAS PHARMACEUTICALS INC.,Active,MEROPENEM FOR INJ 1G/VIAL,1,216154,N,1,N,8/18/2022,9/21/2023,ML,20,AP,Y,,9/21/2023,,,10/19/2023
72485,412,10,ARMAS PHARMACEUTICALS INC.,Active,MEROPENEM FOR INJ 1G/VIAL,1,216154,N,1,N,8/18/2022,9/21/2023,ML,200,AP,Y,,9/21/2023,,,10/19/2023
