NDC1,NDC2,NDC3,Labeler Name,Labeler Status,FDA Name,COD Status,FDA Application Number/OTC Monograph Number,Drug Category,Drug Type,Line Extension,FDA Approval Date,Market Date,Unit Type,Units Per Package Size,Therapeutic Equivalent Code,5i Indicator,Purchased Product Date,Coverage Effective Date,Drug Termination Date,Drug Reactivation Date,Date Reported to CMS
15054,10,1,IPSEN BIOPHARMACEUTICALS,Active,Sohonos,3,215559,S,1,N,8/16/2023,10/5/2023,CAP,14.0,NR,N,10/5/2023,10/5/2023,,,10/26/2023
15054,15,1,IPSEN BIOPHARMACEUTICALS,Active,Sohonos,3,215559,S,1,N,8/16/2023,10/5/2023,CAP,14.0,NR,N,10/5/2023,10/5/2023,,,10/26/2023
15054,25,1,IPSEN BIOPHARMACEUTICALS,Active,Sohonos,3,215559,S,1,N,8/16/2023,10/5/2023,CAP,14.0,NR,N,10/5/2023,10/5/2023,,,10/26/2023
15054,50,1,IPSEN BIOPHARMACEUTICALS,Active,Sohonos,3,215559,S,1,N,8/16/2023,10/5/2023,CAP,14.0,NR,N,10/5/2023,10/5/2023,,,10/26/2023
15054,100,1,IPSEN BIOPHARMACEUTICALS,Active,Sohonos,3,215559,S,1,N,8/16/2023,10/5/2023,CAP,14.0,NR,N,10/5/2023,10/5/2023,,,10/26/2023
16714,517,1,NORTHSTAR RX LLC,Active,VANCOMY HCL VL 5G 1 NSTR,1,205779,N,1,N,3/29/2016,9/13/2023,EA,1.0,AB,Y,9/13/2023,9/13/2023,,,10/23/2023
23359,32,4,"CENTURION LABS, LLC",Active,Ninjacof,10,PART341,N,2,N,9/30/1990,11/1/2014,ML,120.0,NR,N,,11/1/2014,,,10/25/2023
24208,22,10,BAUSCH & LOMB INC.,Active,Methazolamide Oral Tablets 25mg 100ct,1,207438,N,1,N,10/5/2018,11/5/2020,TAB,1.0,AB,N,9/7/2023,9/7/2023,,,10/25/2023
28595,224,60,ALLEGIS PHARMACEUTICALS LLC,Active,Urimar-T Oral Capsule 120 MG 60 ct,13,,N,1,N,9/30/1990,8/16/2023,CAP,1.0,NR,N,,8/16/2023,,,10/25/2023
31722,148,5,"CAMBER PHARMACEUTICALS, INC.",Active,"GABAPENTIN CAPS, USP 100MG ",1,214956,N,1,N,5/10/2021,9/21/2023,CAP,500.0,AB,N,,9/21/2023,,,10/27/2023
31722,149,5,"CAMBER PHARMACEUTICALS, INC.",Active,"GABAPENTIN CAPS, USP 300MG ",1,214956,N,1,N,5/10/2021,9/21/2023,CAP,500.0,AB,N,,9/21/2023,,,10/27/2023
31722,150,5,"CAMBER PHARMACEUTICALS, INC.",Active,"GABAPENTIN CAPS, USP 400MG",1,214956,N,1,N,5/21/2021,9/21/2023,CAP,500.0,AB,N,,9/21/2023,,,10/27/2023
42192,623,3,"ACELLA PHARMACEUTICALS, LLC",Active,"ETHINYL ESTRADIOL LEVONORGESTREL 0.02MG 0.1MG TAB, 28 x 3",4,208612,I,1,N,1/9/2018,4/13/2018,TAB,84.0,AB,N,9/14/2023,9/14/2023,,,10/24/2023
42192,623,28,"ACELLA PHARMACEUTICALS, LLC",Active,ETHINYL ESTRADIOL LEVONORGESTREL 0.02MG 0.1MG TAB(28ct inner),4,208612,I,1,N,1/9/2018,4/13/2018,TAB,28.0,AB,N,9/14/2023,9/14/2023,,,10/24/2023
42571,375,1,MICRO LABS LIMITED,Active,RAMELTEON 8MG 100CT TABLETS,1,215243,N,1,N,2/9/2023,5/1/2023,TAB,100.0,AB,N,,5/1/2023,,,10/27/2023
42571,375,30,MICRO LABS LIMITED,Active,RAMELTEON 8MG 30CT TABLETS,1,215243,N,1,N,2/9/2023,5/1/2023,TAB,30.0,AB,N,,5/1/2023,,,10/27/2023
58151,85,91,Viatris Specialty LLC,Active,CELEBREX 400mg CAP 1x60 BTL US,3,20998,I,1,Y,8/29/2002,12/16/2002,CAP,1.0,AB,N,9/20/2023,10/3/2023,,,10/27/2023
58468,133,1,GENZYME CORPORATION,Active,RENVELA TAB 800 MG 270 CNT 800MG RENVELA TAB 800 MG 270 CNT TAB,3,22127,I,1,N,10/19/2007,2/18/2008,TAB,1.0,AB,N,9/27/2023,9/27/2023,,,10/24/2023
59651,84,60,"AUROBINDO PHARMA USA, INC.",Active,Dimethyl Fumarate Delayed Release Capsules 240 mg - 60/Bottl,1,210385,N,1,N,12/22/2022,9/21/2023,CAP,60.0,AB,N,,9/21/2023,,,10/26/2023
59651,88,18,"AUROBINDO PHARMA USA, INC.",Active,Sevelamer HCl Tablets 800 mg - 180/Bottle,1,212599,N,1,N,7/11/2023,9/28/2023,TAB,180.0,AB,N,,9/28/2023,,,10/26/2023
59651,340,1,"AUROBINDO PHARMA USA, INC.",Active,Methocarbamol Tablets USP 500mg - 100/Bottle,1,213967,N,1,N,2/9/2023,9/8/2023,TAB,100.0,AA,N,,9/8/2023,,,10/26/2023
59651,340,5,"AUROBINDO PHARMA USA, INC.",Active,Methocarbamol Tablets USP 500mg - 500/Bottle,1,213967,N,1,N,2/9/2023,9/8/2023,TAB,500.0,AA,N,,9/8/2023,,,10/26/2023
59651,341,1,"AUROBINDO PHARMA USA, INC.",Active,Methocarbamol Tablets USP 750 mg - 100/Bottle,1,213967,N,1,N,8/12/2020,9/15/2023,TAB,100.0,AA,N,,9/15/2023,,,10/26/2023
59651,341,5,"AUROBINDO PHARMA USA, INC.",Active,Methocarbamol Tablets USP 750 mg - 500/Bottle,1,213967,N,1,N,8/12/2020,9/15/2023,TAB,500.0,AA,N,,9/15/2023,,,10/26/2023
59651,494,30,"AUROBINDO PHARMA USA, INC.",Active,Ambrisentan Tablets  5mg- 30/Bottle,1,216531,N,1,N,7/21/2022,9/11/2023,TAB,30.0,AB,N,,9/11/2023,,,10/26/2023
59651,495,30,"AUROBINDO PHARMA USA, INC.",Active,Ambrisentan Tablets  10mg- 30/Bottle,1,216531,N,1,N,7/21/2022,9/11/2023,TAB,30.0,AB,N,,9/11/2023,,,10/26/2023
59651,499,1,"AUROBINDO PHARMA USA, INC.",Active,Hydroxyzine Hydrochloride Tablets 10mg-100/Bottle,1,87871,N,1,N,9/30/1990,9/8/2023,TAB,100.0,AB,N,,9/8/2023,,,10/26/2023
59651,499,5,"AUROBINDO PHARMA USA, INC.",Active,Hydroxyzine Hydrochloride Tablets 10mg-500/Bottle,1,87871,N,1,N,9/30/1990,9/8/2023,TAB,500.0,AB,N,,9/8/2023,,,10/26/2023
59651,590,1,"AUROBINDO PHARMA USA, INC.",Active,Pyrimethamine Tablets USP 25 mg - 100/Bottle,1,216983,N,1,N,10/25/2022,9/23/2023,TAB,100.0,AB,N,,9/23/2023,,,10/26/2023
59651,719,1,"AUROBINDO PHARMA USA, INC.",Active,Dicyclomine Hydrochloride Capsules 10mg-100/Bottle,1,40319,N,1,N,9/7/1999,11/1/1999,CAP,100.0,AB,N,9/28/2023,9/28/2023,,,10/26/2023
59651,720,1,"AUROBINDO PHARMA USA, INC.",Active,Dicyclomine Hydrochloride Tablets 20 mg- 100/Bottle,1,40317,N,1,N,9/30/1990,3/13/1998,TAB,100.0,AB,N,9/15/2023,9/15/2023,,,10/26/2023
59651,720,99,"AUROBINDO PHARMA USA, INC.",Active,Dicyclomine Hydrochloride Tablets 20 mg- 1000/Bottle,1,40317,N,1,N,9/30/1990,3/13/1998,TAB,1000.0,AB,N,9/15/2023,9/15/2023,,,10/26/2023
59746,782,1,"JUBILANT CADISTA PHARMACEUTICALS, INC.",Active,"Prednisone Tablet USP, 2.5 mg 100ct Btl",1,40362,N,1,N,4/17/2023,9/11/2023,TAB,100.0,AB,N,,9/11/2023,,,10/27/2023
59746,783,1,"JUBILANT CADISTA PHARMACEUTICALS, INC.",Active,"Prednisone Tablet USP, 50 mg 100ct btl",1,40362,N,1,N,4/17/2023,9/11/2023,TAB,100.0,AB,N,,9/11/2023,,,10/27/2023
60505,577,1,APOTEX CORP.,Active,BRIMONIDINE OPTH 0.1% 5ML USA,1,78480,N,1,N,12/21/2022,9/1/2023,ML,5.0,AB,N,,9/1/2023,,,10/24/2023
60505,577,2,APOTEX CORP.,Active,BRIMONIDINE OPTH 0.1%10ML USA,1,78480,N,1,N,12/21/2022,9/1/2023,ML,10.0,AB,N,,9/1/2023,,,10/24/2023
60505,577,3,APOTEX CORP.,Active,BRIMONIDINE OPTH 0.1%15ML USA,1,78480,N,1,N,12/21/2022,9/1/2023,ML,15.0,AB,N,,9/1/2023,,,10/24/2023
60505,4477,3,APOTEX CORP.,Active,TERIFLUNOMIDE FCT 7MG 30 BTL USA,1,209601,N,1,N,11/2/2018,9/6/2023,TAB,1.0,AB,N,,9/6/2023,,,10/24/2023
60505,4478,3,APOTEX CORP.,Active,TERIFLUNOMIDE FCT 14MG 30 BTL USA,1,209601,N,1,N,11/2/2018,9/6/2023,TAB,1.0,AB,N,,9/6/2023,,,10/24/2023
60505,6262,0,APOTEX CORP.,Active,PIPERACIL/TAZO PINJ 40.5G VIAL USA ,1,217243,N,1,N,4/14/2023,9/26/2023,EA,1.0,AP,Y,,9/26/2023,,,10/24/2023
63323,201,3,"FRESENIUS KABI USA, LLC",Active,Lidocaine HCl Inj 1% 100mg 10mL MDV,1,80404,N,1,N,9/30/1990,9/30/1990,ML,10.0,AP,Y,4/6/1999,4/6/1999,,,10/24/2023
63323,376,0,"FRESENIUS KABI USA, LLC",Active,Octreotide Acetate Inj 100mcg 1mL PF SDV,1,77457,N,1,N,2/10/2006,5/11/2006,ML,1.0,AP,Y,,5/11/2006,,,10/24/2023
63323,377,0,"FRESENIUS KABI USA, LLC",Active,Octreotide Acetate Inj 500mcg 1mL PF SDV,1,77457,N,1,N,2/10/2006,5/11/2006,ML,1.0,AP,Y,,5/11/2006,,,10/24/2023
63739,158,78,MCKESSON CORPORATION DBA SKY PACKAGING,Active,LEVETIRACET OS USP5ML SKYUD30,1,201157,N,1,N,6/4/2015,10/3/2015,ML,5.0,AA,N,9/3/2022,9/3/2022,,,10/23/2023
63739,976,1,MCKESSON CORPORATION DBA SKY PACKAGING,Active,DOCUSAT SOD OS 10ML UD100,9,PART334,N,2,N,8/16/2021,9/28/2023,ML,100.0,NR,N,9/28/2023,9/28/2023,,,10/23/2023
63739,976,10,MCKESSON CORPORATION DBA SKY PACKAGING,Active,DOCUSAT SOD OS 10ML UD100,9,PART334,N,2,N,8/16/2021,9/28/2023,ML,1000.0,NR,N,9/28/2023,9/28/2023,,,10/23/2023
64950,343,16,"LEHIGH VALLEY TECHNOLOGIES, INC.",Active,Hydrocodone Bitartrate and Acetaminophen 325; 7.5 mg/15mL,1,40894,N,1,N,7/19/2011,9/1/2023,ML,473.0,AA,N,9/1/2023,9/1/2023,,,10/24/2023
65862,301,30,AUROBINDO PHARMA LTD.,Active,Emtricitabine Capsules 200 mg - 30/Bottle,1,79188,N,1,N,3/15/2023,9/25/2023,CAP,30.0,NR,N,,9/25/2023,,,10/26/2023
65862,596,2,AUROBINDO PHARMA LTD.,Active,Clindamycin OS 75 mg / 5 mL,1,202409,N,1,N,4/30/2013,8/28/2013,ML,100.0,AB,N,,8/28/2013,,,10/23/2023
65862,879,30,AUROBINDO PHARMA LTD.,Active,Solifenacin Succinate Tablets 10 mg - 30/Bottle,1,206817,N,1,N,12/27/2022,5/3/2023,TAB,30.0,AA,N,,5/3/2023,,,10/26/2023
67457,994,5,MYLAN INSTITUTIONAL LLC.,Active,Regadenoson Injection 0.4mg/5mL PFS 1PK,1,213856,N,1,N,4/4/2023,9/21/2023,ML,5.0,AP,Y,,9/21/2023,,,10/27/2023
67877,743,95,"ASCEND LABORATORIES, L.L.C.",Active,"VARENICLINE TABLETS 0.5 MG, 56ct",1,214557,N,1,N,8/23/2023,9/12/2023,TAB,1.0,AB,N,,9/12/2023,,,10/25/2023
67877,744,95,"ASCEND LABORATORIES, L.L.C.",Active,"VARENICLINE TABLETS 1 MG, 56ct",1,214557,N,1,N,8/23/2023,9/12/2023,TAB,1.0,AB,N,,9/12/2023,,,10/25/2023
67877,745,54,"ASCEND LABORATORIES, L.L.C.",Active,VARENICLINE TABLETS  0.5mg/1mg Kit,1,214557,N,1,N,8/23/2023,9/12/2023,EA,1.0,AB,N,,9/12/2023,,,10/25/2023
67877,775,89,"ASCEND LABORATORIES, L.L.C.",Active,"FAMOTIDINE for Oral Suspension,  50ml",1,216400,N,1,N,5/15/2023,9/1/2023,ML,50.0,AB,N,,9/1/2023,,,10/26/2023
68001,545,41,BLUEPOINT LABORATORIES,Active,Pemetrexed Injection,1,209851,N,1,N,2/28/2023,9/27/2023,EA,1.0,AP,N,,9/27/2023,,,10/24/2023
68001,546,41,BLUEPOINT LABORATORIES,Active,Pemetrexed Injection,1,209085,N,1,N,2/28/2023,9/27/2023,EA,1.0,AP,N,,9/27/2023,,,10/24/2023
68001,572,41,BLUEPOINT LABORATORIES,Active,Bendamustine HCl Injection,1,205574,N,1,N,9/15/2023,9/27/2023,EA,1.0,AP,N,,9/27/2023,,,10/24/2023
68001,578,48,BLUEPOINT LABORATORIES,Active,Haloperidol Decanoate Injection,1,209101,N,1,N,9/15/2023,9/18/2023,ML,3.0,AP,N,,9/18/2023,,,10/24/2023
68001,578,59,BLUEPOINT LABORATORIES,Active,Haloperidol Decanoate Injection,1,209101,N,1,N,9/15/2023,9/18/2023,ML,1.0,AP,N,,9/18/2023,,,10/24/2023
68001,579,48,BLUEPOINT LABORATORIES,Active,Haloperidol Decanoate Injection,1,209101,N,1,N,9/15/2023,9/18/2023,ML,5.0,AP,N,,9/18/2023,,,10/24/2023
68001,579,59,BLUEPOINT LABORATORIES,Active,Haloperidol Decanoate Injection,1,209101,N,1,N,9/15/2023,9/18/2023,ML,1.0,AP,N,,9/18/2023,,,10/24/2023
68001,597,5,BLUEPOINT LABORATORIES,Active,Sildenafil Citrate Tablet,1,203814,N,1,N,6/12/2023,9/28/2023,TAB,90.0,AB,N,,9/28/2023,,,10/24/2023
68001,603,0,BLUEPOINT LABORATORIES,Active,Nitrofurantoin Macrocrystals Capsule,1,217272,N,1,N,9/15/2023,10/2/2023,CAP,100.0,AB,N,,10/2/2023,,,10/24/2023
68001,604,0,BLUEPOINT LABORATORIES,Active,Nitrofurantoin Macrocrystals Capsule,1,217272,N,1,N,9/15/2023,10/2/2023,CAP,100.0,AB,N,,10/2/2023,,,10/24/2023
68001,605,0,BLUEPOINT LABORATORIES,Active,Nitrofurantoin Macrocrystals Capsule,1,217272,N,1,N,9/15/2023,10/2/2023,CAP,100.0,AB,N,,10/2/2023,,,10/24/2023
68308,665,10,MAYNE PHARMA INC.,Active,Calcitriol Ointment 3 mcg/g,4,22087,I,1,N,1/23/2009,8/17/2023,GM,100.0,NR,N,8/17/2023,8/17/2023,,,10/24/2023
69097,904,43,"CIPLA USA, INC.",Active,Oseltamivir Phosphate Oral Susp 6 mg/mL,1,212858,N,1,N,8/30/2021,9/8/2023,ML,60.0,AB,N,,9/8/2023,,,10/24/2023
69097,992,2,"CIPLA USA, INC.",Active,Diltiazem HCl ER TAB 120mg 30ct,1,216327,N,1,N,4/6/2023,9/22/2023,TAB,30.0,AB,N,,9/22/2023,,,10/24/2023
69315,289,9,"LEADING PHARMA, LLC",Active,FENOFIBRATE  54MG 90 TABS,1,210606,N,1,N,7/5/2022,9/21/2023,TAB,1.0,AB,N,,9/21/2023,,,10/23/2023
69315,291,1,"LEADING PHARMA, LLC",Active,ALLOPURINOL 100MG  100 TABS,1,214443,N,1,N,3/7/2022,9/15/2023,TAB,1.0,AB,N,,9/15/2023,,,10/23/2023
69315,291,5,"LEADING PHARMA, LLC",Active,ALLOPURINOL 100MG  500 TABS,1,214443,N,1,N,3/7/2022,9/15/2023,TAB,1.0,AB,N,,9/15/2023,,,10/23/2023
69315,291,10,"LEADING PHARMA, LLC",Active,ALLOPURINOL 100MG 1000 TABS,1,214443,N,1,N,3/7/2022,9/15/2023,TAB,1.0,AB,N,,9/15/2023,,,10/23/2023
69315,292,1,"LEADING PHARMA, LLC",Active,ALLOPURINOL 300MG  100 TABS,1,214443,N,1,N,3/7/2022,9/15/2023,TAB,1.0,AB,N,,9/15/2023,,,10/23/2023
69315,292,5,"LEADING PHARMA, LLC",Active,ALLOPURINOL 300MG  500 TABS,1,214443,N,1,N,3/7/2022,9/15/2023,TAB,1.0,AB,N,,9/15/2023,,,10/23/2023
69315,292,10,"LEADING PHARMA, LLC",Active,ALLOPURINOL 300MG 1000 TABS,1,214443,N,1,N,3/7/2022,9/15/2023,TAB,1.0,AB,N,,9/15/2023,,,10/23/2023
69639,106,1,"HELSINN THERAPEUTICS (U.S.), INC.",Active,Akynzeo Hanging Vial,3,210493,S,1,N,4/19/2018,9/26/2023,ML,20.0,NR,Y,,9/26/2023,,,10/26/2023
70436,124,52,"SLATE RUN PHARMACEUTICALS, LLC",Active,"Iopamidol Injection, USP, 41%,20mL, 10 Vials per Carton",1,215382,N,1,N,2/27/2023,9/28/2023,ML,200.0,AP,Y,,9/28/2023,,,10/27/2023
70436,124,82,"SLATE RUN PHARMACEUTICALS, LLC",Active,"Iopamidol Injection, USP, 41%,10mL, 10 Vials per Carton",1,215382,N,1,N,2/27/2023,9/28/2023,ML,100.0,AP,Y,,9/28/2023,,,10/27/2023
70436,126,82,"SLATE RUN PHARMACEUTICALS, LLC",Active,"Lopamidol Injection, USP, 61%,15mL, 10 Vials per Carton",1,215382,N,1,N,2/27/2023,9/28/2023,ML,150.0,AP,Y,,9/28/2023,,,10/27/2023
70677,1007,4,STRATEGIC SOURCING SERVICES LLC,Active,F&T ALL DAY ALLER CET 10MG 300,1,78343,N,2,N,1/15/2008,4/19/2008,TAB,1.0,NR,N,8/16/2023,8/16/2023,,,10/23/2023
70677,1008,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T ALLERGY FEXO 12HR 60MG 24,1,76502,N,2,N,4/11/2006,4/12/2006,TAB,1.0,AB,N,9/6/2023,9/6/2023,,,10/23/2023
70677,1011,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T MUCUS REL D 600MG CAP 18,1,208369,N,2,N,12/29/2017,4/13/2020,TAB,1.0,NR,N,9/21/2023,9/21/2023,,,10/23/2023
70677,1029,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T COLD&FLU SEVER DT HNY 12Z,10,PART341,N,2,N,6/30/2023,9/28/2023,ML,355.0,NR,N,9/28/2023,9/28/2023,,,10/23/2023
70677,1030,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T COLD&FLU SEVER NT HNY 12Z,10,PART341,N,2,N,6/30/2023,9/28/2023,ML,355.0,NR,N,9/28/2023,9/28/2023,,,10/23/2023
70677,1076,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T ANTACID XS TAB ASST FRT 750mg 96,10,PART331,N,2,N,5/13/2019,5/15/2019,TAB,1.0,NR,N,9/10/2023,9/10/2023,,,10/23/2023
70677,1077,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T GAS REL CHWTB 125MG CHR 18,10,PART332,N,2,N,9/30/1990,7/1/1994,TAB,1.0,NR,N,9/10/2023,9/10/2023,,,10/23/2023
70677,1079,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T SF CALC ANTACID ORNG 80,10,PART331,N,2,N,5/13/2019,5/15/2019,TAB,1.0,NR,N,9/10/2023,9/10/2023,,,10/23/2023
70677,1081,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T ANTACID RS TAB MINT 150,10,PART331,N,2,N,5/15/2019,5/15/2019,TAB,1.0,NR,N,9/10/2023,9/10/2023,,,10/23/2023
70677,1082,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T STOMACH RELIEF CAPL   40,10,PART335,N,2,N,3/1/2011,4/1/2011,TAB,1.0,NR,N,9/20/2023,9/20/2023,,,10/23/2023
70677,1085,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T CASTOR OIL USP OT  6OZ,9,PART334,N,2,N,9/30/1990,3/31/1994,ML,177.0,NR,N,9/29/2023,9/29/2023,,,10/23/2023
70677,1095,2,STRATEGIC SOURCING SERVICES LLC,Active,F&T STOOL SOFT SFTGL 100MG 250,9,PART334,N,2,N,9/30/1990,4/1/1993,CAP,1.0,NR,N,8/4/2023,8/4/2023,,,10/23/2023
70677,1110,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T MINERAL OIL HEAVY 16OZ,9,PART334,N,2,N,4/17/2023,9/12/2023,ML,473.0,NR,N,9/12/2023,9/12/2023,,,10/23/2023
70677,1115,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T CHILD IBUPROF SUSP BRY 4Z,1,210602,N,2,N,11/28/2018,2/1/2019,ML,237.0,NR,N,9/5/2023,9/5/2023,,,10/23/2023
70677,1116,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T CHILD IBUP D/F SUSP BRY 4Z,1,210602,N,2,N,11/28/2018,2/1/2019,ML,118.0,NR,N,9/5/2023,9/5/2023,,,10/23/2023
70677,1119,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T PAIN REL 325MG RS 100TAB,9,PART343,N,2,N,9/30/1990,7/1/2011,TAB,1.0,NR,N,9/22/2023,9/22/2023,,,10/23/2023
70677,1120,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T PAIN REL X/S GELCAP 24,9,PART343,N,2,N,9/30/1990,11/21/2011,TAB,1.0,NR,N,9/22/2023,9/22/2023,,,10/23/2023
70677,1123,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T PAIN REL 650MG 8HR 100 CAP,1,211544,N,2,N,4/16/2019,11/1/2019,TAB,1.0,NR,N,9/22/2023,9/22/2023,,,10/23/2023
70677,1124,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T PAIN REL 500MG XS 100 TAB,9,PART343,N,2,N,9/30/1990,11/21/2011,TAB,1.0,NR,N,9/22/2023,9/22/2023,,,10/23/2023
70677,1148,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T NAPROXEN 220MG SFTGL 40,1,208363,N,2,N,3/15/2018,6/18/2018,CAP,1.0,NR,N,9/17/2023,9/17/2023,,,10/23/2023
70677,1154,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T EARWAX REMOVAL DROPS 0.5OZ,10,PART344,N,2,N,8/10/2000,9/10/2023,ML,15.0,NR,N,9/10/2023,9/10/2023,,,10/25/2023
70677,1186,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T TUSSIN 4OZ,10,PART341,N,2,N,9/30/1990,9/30/1990,ML,118.0,NR,N,9/5/2023,9/5/2023,,,10/23/2023
70677,1186,2,STRATEGIC SOURCING SERVICES LLC,Active,F&T TUSSIN 8OZ,10,PART341,N,2,N,9/30/1990,9/30/1990,ML,237.0,NR,N,9/5/2023,9/5/2023,,,10/23/2023
70677,1187,1,STRATEGIC SOURCING SERVICES LLC,Active,F&T TUSSIN CF LIQ PE 8OZ,10,PART341,N,2,N,5/2/2006,2/1/2012,ML,237.0,NR,N,9/5/2023,9/5/2023,,,10/23/2023
70748,348,1,LUPIN PHARMACEUTICALS INC.,Active,Rocuronium Bromide Injection,1,216234,N,1,N,3/23/2023,10/23/2023,ML,1.0,AP,Y,,10/23/2023,,,10/24/2023
70748,348,2,LUPIN PHARMACEUTICALS INC.,Active,Rocuronium Bromide Injection,1,216234,N,1,N,3/23/2023,10/23/2023,ML,10.0,AP,Y,,10/23/2023,,,10/24/2023
70748,349,1,LUPIN PHARMACEUTICALS INC.,Active,Rocuronium Bromide,1,216234,N,1,N,3/2/2023,10/23/2023,ML,1.0,AP,Y,,10/23/2023,,,10/24/2023
